batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Matt Olson,621566,3,L,ATL,Christian Scott,NYM,R,NYM@ATL,6:15 PM CT,official,0.26515151515151514,vs_rhp,15.7,50.6,0.362,0.249,59.48890151515152,60.80882575757576,False,22.94296053529077,19
Yandy Díaz,650490,1,R,TB,Jacob Lopez,ATH,L,TB@ATH,8:40 PM CT,official,0.3046875,vs_lhp,6.8,47.8,0.352,0.284,59.076875,57.22624999999999,False,11.191989873363406,20
Jac Caglianone,695506,3,L,KC,Tarik Skubal,LAD,L,KC@LAD,9:10 PM CT,official,0.24793388429752067,vs_lhp,14.5,55.3,0.36,0.277,58.733700929752075,61.26138171487604,False,21.722545089279137,21
Ronald Acuña Jr.,660670,2,R,ATL,Christian Scott,NYM,R,NYM@ATL,6:15 PM CT,official,0.2619047619047619,vs_rhp,14.1,45.7,0.378,0.26,58.35453869047619,59.711175595238096,False,27.51243673640437,22
Jesús Sánchez,660821,5,L,TOR,Sonny Gray,BOS,R,BOS@TOR,6:07 PM CT,official,0.28365384615384615,vs_rhp,11.6,46.4,0.337,0.274,58.14850961538461,57.58706730769231,False,21.062270385117277,23
Francisco Alvarez,682626,9,R,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.2639593908629442,vs_rhp,17.1,44.2,0.347,0.243,58.024064086294416,58.93234454314721,False,18.671839997421394,24
Jeremy Peña,665161,1,R,HOU,Blade Tidwell,SF,R,HOU@SF,8:45 PM CT,official,0.3125,vs_rhp,5.4,41.2,0.349,0.294,58.013125,55.259375,False,22.879602066377288,25
Jackson Chourio,694192,2,R,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.2692307692307692,vs_rhp,14.1,47.6,0.343,0.256,57.939326923076926,58.42778846153847,False,23.75702038742463,26
Freddie Freeman,518692,3,L,LAD,Noah Cameron,KC,L,KC@LAD,9:10 PM CT,official,0.273972602739726,vs_lhp,9.1,43.5,0.379,0.302,57.812572773972605,58.1908176369863,False,18.86630751817952,27
Ty France,664034,4,R,SD,Logan Henderson,MIL,R,MIL@SD,8:40 PM CT,official,0.2857142857142857,vs_rhp,10.7,48.7,0.331,0.254,57.630491071428565,56.67415178571429,False,28.587575539739095,28
Miguel Rojas,500743,6,R,LAD,Noah Cameron,KC,L,KC@LAD,9:10 PM CT,official,0.3238095238095238,vs_lhp,6.0,36.0,0.317,0.288,56.95907738095239,52.84985119047619,False,16.1363471780072,29
Garrett Mitchell,669003,5,L,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.2527881040892193,vs_rhp,13.2,51.1,0.351,0.258,56.92599790892193,58.45971770446097,False,30.108003728711694,30
Kyle Schwarber,656941,1,L,PHI,Hunter Dobbins,STL,R,PHI@STL,6:45 PM CT,official,0.22900763358778625,vs_rhp,17.4,51.8,0.368,0.237,56.87263835877862,60.27850667938931,False,40.16165008913546,31
Rafael Devers,646240,4,L,SF,Hayden Wesneski,HOU,R,HOU@SF,8:45 PM CT,official,0.27666666666666667,vs_rhp,11.0,51.3,0.326,0.234,56.67885416666667,56.08114583333334,False,28.074460688342818,32
Brice Turang,668930,1,L,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.29283489096573206,vs_rhp,7.9,42.8,0.346,0.258,56.5428640965732,54.797369548286596,False,25.53797410959215,33
Brandon Marsh,669016,5,L,PHI,Hunter Dobbins,STL,R,PHI@STL,6:45 PM CT,official,0.2898089171974522,vs_rhp,8.4,45.3,0.313,0.263,55.75745421974522,53.88638335987261,False,20.07958324484935,34
Justin Foscue,679822,6,R,TEX,Reid Detmers,LAA,L,TEX@LAA,8:38 PM CT,official,0.2948717948717949,vs_lhp,10.3,41.2,0.314,0.233,55.66155448717949,53.28421474358974,False,25.957212631320264,35
Jared Young,676724,5,L,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.27011494252873564,vs_rhp,9.0,49.4,0.331,0.25,55.29024425287356,54.87949712643679,False,19.423481466738274,36
Max Muncy,571970,8,L,LAD,Noah Cameron,KC,L,KC@LAD,9:10 PM CT,official,0.25287356321839083,vs_lhp,13.5,45.4,0.345,0.237,55.18798132183909,56.13055316091954,False,28.067977890224647,37
Andy Pages,681624,2,R,LAD,Noah Cameron,KC,L,KC@LAD,9:10 PM CT,official,0.28125,vs_lhp,7.6,42.8,0.337,0.268,55.124375,53.870625000000004,False,17.127222897401477,38
Mickey Moniak,666160,5,L,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.28888888888888886,vs_rhp,11.2,42.0,0.301,0.227,54.975763888888885,52.795069444444444,False,13.802391095231554,39
Michael Massey,686681,7,L,KC,Tarik Skubal,LAD,L,KC@LAD,9:10 PM CT,official,0.31343283582089554,vs_lhp,5.9,40.4,0.295,0.241,54.670783582089555,50.486641791044775,False,15.126728584132005,40
Bryce Eldridge,805811,3,L,SF,Hayden Wesneski,HOU,R,HOU@SF,8:45 PM CT,official,0.2422680412371134,vs_rhp,11.4,51.9,0.345,0.245,54.596491623711344,56.22621456185568,False,33.13841508322285,41
Hunter Goodman,696100,4,R,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.24199288256227758,vs_rhp,16.3,45.9,0.325,0.23,54.55835075622776,56.06308162811388,False,28.884342403556914,42
Jonathan Aranda,666018,2,L,TB,Jacob Lopez,ATH,L,TB@ATH,8:40 PM CT,official,0.25396825396825395,vs_lhp,10.0,44.8,0.354,0.264,54.535575396825394,55.324662698412695,False,24.59926922871203,43
Carson Benge,701807,4,L,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.27217125382262997,vs_rhp,7.7,40.8,0.343,0.283,54.489625382263,53.8385626911315,False,15.56874349936481,44
Josh Bell,605137,4,S,MIN,Trevor Rogers,BAL,L,BAL@MIN,6:40 PM CT,official,0.2746478873239437,vs_lhp,9.9,41.8,0.323,0.246,54.255413732394366,53.144269366197186,False,22.032024607264358,45
Francisco Lindor,596019,2,S,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.25,vs_rhp,9.1,49.5,0.344,0.253,53.949687499999996,54.8053125,False,23.10063092584645,46
Tyler Soderstrom,691016,2,L,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.2607003891050584,vs_rhp,9.4,46.0,0.332,0.25,53.91253891050584,53.85251945525292,False,17.111847555923777,47
Royce Lewis,668904,3,R,MIN,Trevor Rogers,BAL,L,BAL@MIN,6:40 PM CT,official,0.2558139534883721,vs_lhp,12.6,43.7,0.318,0.235,53.56733284883721,53.68476017441861,False,18.41563184806428,48
Jake Burger,669394,5,R,TEX,Reid Detmers,LAA,L,TEX@LAA,8:38 PM CT,official,0.26666666666666666,vs_lhp,10.9,47.1,0.299,0.228,53.556979166666665,52.710520833333334,False,31.50905269249098,49
William Contreras,661388,6,R,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.27070063694267515,vs_rhp,7.3,42.7,0.327,0.261,53.32412619426752,52.318469347133764,False,12.18412785194792,50
Troy Johnston,687859,8,L,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.30612244897959184,vs_rhp,1.9,37.3,0.319,0.275,53.22943239795919,49.41643494897959,False,19.355030535026778,51
Teoscar Hernández,606192,7,R,LAD,Noah Cameron,KC,L,KC@LAD,9:10 PM CT,official,0.2716049382716049,vs_lhp,9.1,41.3,0.313,0.239,52.886431327160494,51.556809413580254,False,19.316466108127088,52
Vladimir Guerrero Jr.,665489,3,R,TOR,Sonny Gray,BOS,R,BOS@TOR,6:07 PM CT,official,0.25696594427244585,vs_rhp,6.8,43.5,0.336,0.282,52.758156927244585,52.771734713622294,False,9.977361997010313,53
JJ Wetherholt,802139,1,L,STL,Andrew Painter,PHI,R,PHI@STL,6:45 PM CT,official,0.2491103202846975,vs_rhp,7.5,44.1,0.355,0.26,52.64946952846975,53.274578514234875,False,19.34446274861948,54
Lars Nootbaar,663457,5,L,AZ,Gabriel Hughes,COL,R,COL@AZ,8:40 PM CT,official,0.2465753424657534,vs_rhp,9.0,49.3,0.329,0.238,52.53534674657534,53.143454623287674,False,22.50982794113909,55
TJ Rumfield,681198,3,L,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.30689655172413793,vs_rhp,4.6,27.8,0.321,0.256,52.3421551724138,48.1698275862069,False,14.906936903515964,56
Wilyer Abreu,677800,3,L,BOS,Jameson Taillon,TOR,R,BOS@TOR,6:07 PM CT,official,0.2222222222222222,vs_rhp,12.9,43.4,0.353,0.26,52.34034722222222,54.98048611111111,False,23.514976141099776,57
Andrew Vaughn,683734,4,R,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.2537313432835821,vs_rhp,6.0,43.1,0.348,0.275,52.28344682835821,52.4512546641791,False,15.9077841662981,58
A.J. Ewing,805999,1,L,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.25806451612903225,vs_rhp,7.7,43.3,0.325,0.259,52.23988911290323,51.90228830645162,False,23.024728750060817,59
Jung Hoo Lee,808982,1,L,SF,Hayden Wesneski,HOU,R,HOU@SF,8:45 PM CT,official,0.30743243243243246,vs_rhp,2.4,29.1,0.312,0.289,52.052305743243245,47.80755912162162,False,5.301013045951365,60
Jake McCarthy,664983,1,L,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.2971014492753623,vs_rhp,5.2,27.2,0.321,0.276,52.03326992753624,48.599447463768115,False,11.156864742082231,61
Ketel Marte,606466,4,S,AZ,Gabriel Hughes,COL,R,COL@AZ,8:40 PM CT,official,0.2316715542521994,vs_rhp,10.0,42.8,0.346,0.276,51.88715542521994,53.66857771260997,False,13.389818044716536,62
Henry Bolte,703607,7,R,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.2602739726027397,vs_rhp,7.8,48.2,0.302,0.23,51.814272260273974,50.99182363013699,False,30.98170103092783,63
Anthony Seigler,678011,8,S,BOS,Jameson Taillon,TOR,R,BOS@TOR,6:07 PM CT,official,0.28,vs_rhp,6.4,35.5,0.315,0.251,51.6659375,49.371562499999996,False,16.56872743345299,64
Kyle Karros,691720,6,R,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.25229357798165136,vs_rhp,7.4,41.6,0.337,0.255,51.57123279816514,51.54030389908257,False,8.974532341672301,65
Cam Smith,701358,8,R,HOU,Blade Tidwell,SF,R,HOU@SF,8:45 PM CT,official,0.2323943661971831,vs_rhp,11.4,44.6,0.329,0.246,51.54693661971831,53.00971830985915,False,34.67950224106174,66
Donovan Walton,622268,8,L,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.29464285714285715,vs_rhp,4.0,34.0,0.31,0.247,51.37678571428572,47.81464285714286,False,15.648191853825658,67
Jackson Merrill,701538,5,L,SD,Logan Henderson,MIL,R,MIL@SD,8:40 PM CT,official,0.22289156626506024,vs_rhp,11.5,46.7,0.329,0.257,51.33321912650602,53.513015813253006,False,24.449845026768106,68
Salvador Perez,521692,4,R,KC,Tarik Skubal,LAD,L,KC@LAD,9:10 PM CT,official,0.2608695652173913,vs_lhp,9.7,41.9,0.297,0.229,51.319769021739134,50.283165760869565,False,22.06540130718955,69
Travis d'Arnaud,518595,8,R,LAA,MacKenzie Gore,TEX,L,TEX@LAA,8:38 PM CT,official,0.2631578947368421,vs_lhp,15.2,30.3,0.298,0.2,51.22735197368421,49.906332236842104,False,23.126243781094526,70
Bryson Stott,681082,2,L,PHI,Hunter Dobbins,STL,R,PHI@STL,6:45 PM CT,official,0.2508038585209003,vs_rhp,6.5,40.5,0.335,0.273,51.141323352090026,51.14675542604502,False,17.189281557097647,71
Bo Bichette,666182,3,R,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.2591549295774648,vs_rhp,6.0,40.1,0.319,0.276,51.08205545774648,50.34868397887324,False,15.356742885187355,72
Ryan Waldschmidt,814439,9,R,AZ,Gabriel Hughes,COL,R,COL@AZ,8:40 PM CT,official,0.27692307692307694,vs_rhp,7.7,35.0,0.296,0.247,51.01355769230769,48.674903846153846,False,28.613680964395854,73
Taylor Trammell,666211,5,L,HOU,Blade Tidwell,SF,R,HOU@SF,8:45 PM CT,official,0.25547445255474455,vs_rhp,12.1,35.5,0.315,0.212,50.98150775547445,50.30716012773723,False,28.424250585378896,74
Jose Siri,642350,5,R,LAA,MacKenzie Gore,TEX,L,TEX@LAA,8:38 PM CT,official,0.23214285714285715,vs_lhp,13.1,41.0,0.321,0.232,50.95616071428572,52.19276785714286,False,35.45278538945896,75
Masataka Yoshida,807799,5,L,BOS,Jameson Taillon,TOR,R,BOS@TOR,6:07 PM CT,official,0.2672811059907834,vs_rhp,3.7,39.4,0.326,0.27,50.78436059907834,49.34280529953917,False,14.436437716817792,76
Ceddanne Rafaela,678882,2,R,BOS,Jameson Taillon,TOR,R,BOS@TOR,6:07 PM CT,official,0.29102167182662536,vs_rhp,5.4,33.1,0.288,0.25,50.69247968266254,47.12577109133127,False,17.447783451283975,77
Starling Marte,516782,6,R,KC,Tarik Skubal,LAD,L,KC@LAD,9:10 PM CT,official,0.2616822429906542,vs_lhp,10.2,36.1,0.295,0.237,50.61853679906542,49.33129964953271,False,21.20540235928548,78
Willi Castro,650489,7,S,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.2543103448275862,vs_rhp,8.8,39.6,0.31,0.233,50.40603448275861,49.69551724137931,False,34.40428748110485,79
Luis Arraez,650333,4,L,PHI,Hunter Dobbins,STL,R,PHI@STL,6:45 PM CT,official,0.32075471698113206,vs_rhp,0.9,20.0,0.303,0.284,50.380471698113205,44.5552358490566,False,3.6711762415489715,80
Vaughn Grissom,687093,4,R,LAA,MacKenzie Gore,TEX,L,TEX@LAA,8:38 PM CT,official,0.25555555555555554,vs_lhp,6.5,39.4,0.32,0.256,50.36555555555556,49.65777777777778,False,14.23233830845771,81
Ezequiel Duran,677649,3,R,TEX,Reid Detmers,LAA,L,TEX@LAA,8:38 PM CT,official,0.2682926829268293,vs_lhp,6.3,35.8,0.307,0.253,50.23114329268293,48.41525914634146,False,33.454424459885615,82
Mauricio Dubón,643289,6,R,ATL,Christian Scott,NYM,R,NYM@ATL,6:15 PM CT,official,0.2814814814814815,vs_rhp,4.1,30.9,0.312,0.272,50.20471064814815,47.42251157407408,False,14.550552841515854,83
Jackson Holliday,702616,3,L,BAL,Dean Kremer,MIN,R,BAL@MIN,6:40 PM CT,official,0.25517241379310346,vs_rhp,8.3,37.1,0.319,0.236,50.200053879310346,49.413308189655176,False,23.952710724178868,84
Corbin Carroll,682998,2,L,AZ,Gabriel Hughes,COL,R,COL@AZ,8:40 PM CT,official,0.20394736842105263,vs_rhp,11.8,48.6,0.34,0.247,50.154111842105266,53.50799342105263,False,25.2607098899069,85
Carlos Cortes,666126,4,L,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.248868778280543,vs_rhp,7.1,38.8,0.325,0.259,50.1456278280543,49.93218891402716,False,10.768593461219808,86
Zach Neto,687263,1,R,LAA,MacKenzie Gore,TEX,L,TEX@LAA,8:38 PM CT,official,0.24786324786324787,vs_lhp,11.9,40.1,0.3,0.2,50.120387286324785,49.694099893162395,False,23.94306406361799,87
Ryan Vilade,668723,4,R,TB,Jacob Lopez,ATH,L,TB@ATH,8:40 PM CT,official,0.2636363636363636,vs_lhp,6.0,37.6,0.309,0.243,49.80676136363637,48.216193181818184,False,20.79739152109413,88
Christian Walker,572233,6,R,HOU,Blade Tidwell,SF,R,HOU@SF,8:45 PM CT,official,0.2404692082111437,vs_rhp,9.6,42.4,0.308,0.229,49.77692082111437,49.953460410557184,False,32.54345971511572,89
Iván Herrera,671056,2,R,STL,Andrew Painter,PHI,R,PHI@STL,6:45 PM CT,official,0.24761904761904763,vs_rhp,5.7,41.0,0.331,0.249,49.77377976190476,49.55157738095238,False,17.919510792655405,90
Cole Carrigg,694249,2,S,COL,Michael Soroka,AZ,R,COL@AZ,8:40 PM CT,official,0.2608695652173913,vs_rhp,5.4,33.1,0.334,0.259,49.771019021739136,48.549415760869564,False,14.947223920132954,91
Luis Lara,800325,8,S,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.2631578947368421,vs_rhp,3.9,39.2,0.317,0.257,49.73828947368421,48.2428947368421,False,25.267260101010105,92
Zack Gelof,680869,9,R,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.2634730538922156,vs_rhp,6.6,41.3,0.289,0.225,49.54511788922156,47.748340194610776,False,35.92316390953408,93
Nick Loftin,679845,1,R,KC,Tarik Skubal,LAD,L,KC@LAD,9:10 PM CT,official,0.29,vs_lhp,4.3,28.6,0.3,0.236,49.3125,45.4475,False,8.224622222222223,94
Brandon Valenzuela,678218,9,S,TOR,Sonny Gray,BOS,R,BOS@TOR,6:07 PM CT,official,0.24475524475524477,vs_rhp,8.2,37.3,0.315,0.243,49.162086975524474,48.89869973776224,False,27.910579699180563,95
Derek Hill,656537,6,R,PHI,Hunter Dobbins,STL,R,PHI@STL,6:45 PM CT,official,0.24615384615384617,vs_rhp,11.1,34.3,0.294,0.23,48.92882211538462,48.354254807692314,False,38.46103826020547,96
Manny Machado,592518,3,R,SD,Logan Henderson,MIL,R,MIL@SD,8:40 PM CT,official,0.2084592145015106,vs_rhp,10.7,44.6,0.331,0.243,48.82279645015106,51.38858572507553,False,23.4459844313651,97
Tim Tawa,694374,8,R,AZ,Gabriel Hughes,COL,R,COL@AZ,8:40 PM CT,official,0.2421875,vs_rhp,7.6,43.2,0.295,0.234,48.740625,48.44,False,25.808167036215817,98
Drew Gilbert,687551,6,L,SF,Hayden Wesneski,HOU,R,HOU@SF,8:45 PM CT,official,0.2679425837320574,vs_rhp,3.0,33.3,0.31,0.256,48.31269587320574,45.99869168660287,False,12.811836668631372,99
Carter Jensen,695600,5,L,KC,Tarik Skubal,LAD,L,KC@LAD,9:10 PM CT,official,0.23853211009174313,vs_lhp,9.9,43.3,0.283,0.202,48.214148509174315,47.90316800458716,False,27.76943114192398,100
Wyatt Langford,694671,1,R,TEX,Reid Detmers,LAA,L,TEX@LAA,8:38 PM CT,official,0.24,vs_lhp,8.1,38.1,0.305,0.235,48.189687500000005,47.95281250000001,False,31.290862808254996,101
Nathan Lukes,664770,1,L,TOR,Sonny Gray,BOS,R,BOS@TOR,6:07 PM CT,official,0.296137339055794,vs_rhp,1.3,27.8,0.285,0.254,48.1656089055794,43.472491952789696,False,15.453652022017879,102
Christian Yelich,592885,7,L,MIL,Casey Mize,SD,R,MIL@SD,8:40 PM CT,official,0.2330508474576271,vs_rhp,9.1,41.8,0.3,0.221,48.15133474576271,48.38629237288136,False,28.767720583510055,103
Oswald Peraza,672724,7,R,LAA,MacKenzie Gore,TEX,L,TEX@LAA,8:38 PM CT,official,0.25773195876288657,vs_lhp,7.2,38.7,0.272,0.226,48.08225837628866,46.24253543814433,False,37.73929982440737,104
Luis Rengifo,650859,6,S,SD,Logan Henderson,MIL,R,MIL@SD,8:40 PM CT,official,0.25477707006369427,vs_rhp,4.0,35.2,0.312,0.261,48.05770700636943,46.72885350318471,False,9.31676700958616,105
Corey Seager,608369,2,L,TEX,Reid Detmers,LAA,L,TEX@LAA,8:38 PM CT,official,0.18181818181818182,vs_lhp,14.5,45.4,0.334,0.229,47.91681818181818,52.29090909090909,False,34.759075907590756,106
Austin Riley,663586,7,R,ATL,Christian Scott,NYM,R,NYM@ATL,6:15 PM CT,official,0.21768707482993196,vs_rhp,11.5,44.6,0.295,0.208,47.7930824829932,49.072478741496596,False,38.652376900757034,107
Jonny DeLuca,676356,5,R,TB,Jacob Lopez,ATH,L,TB@ATH,8:40 PM CT,official,0.2736842105263158,vs_lhp,4.7,30.6,0.28,0.246,47.70467105263158,44.597960526315795,False,18.234082228380792,108
Colton Cowser,681297,8,L,BAL,Dean Kremer,MIN,R,BAL@MIN,6:40 PM CT,official,0.21904761904761905,vs_rhp,10.7,38.4,0.323,0.214,47.61101190476191,48.87863095238095,False,30.38389153015972,109
Brett Baty,683146,7,L,NYM,Bryce Elder,ATL,R,NYM@ATL,6:15 PM CT,official,0.23076923076923078,vs_rhp,8.5,40.0,0.3,0.231,47.53004807692307,47.795336538461534,False,20.875898295253133,110
Jacob Wilson,805779,3,R,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.28019323671497587,vs_rhp,2.6,27.6,0.286,0.266,47.498073671497586,43.905911835748796,False,24.609407216494844,111
Dylan Beavers,687637,5,L,BAL,Dean Kremer,MIN,R,BAL@MIN,6:40 PM CT,official,0.23780487804878048,vs_rhp,5.7,39.0,0.311,0.242,47.41111280487805,47.172118902439024,False,23.446161710206837,112
Elias Díaz,553869,7,R,TEX,Reid Detmers,LAA,L,TEX@LAA,8:38 PM CT,official,0.2692307692307692,vs_lhp,5.6,35.5,0.261,0.227,47.410264423076924,44.42685096153846,False,24.09524821578505,113
Jeff McNeil,643446,1,L,ATH,Freddy Peralta,TB,R,TB@ATH,8:40 PM CT,official,0.26848249027237353,vs_rhp,1.1,31.4,0.302,0.269,47.078249027237355,44.36912451361867,False,11.520248916040739,114
Justin Crawford,702222,7,L,PHI,Hunter Dobbins,STL,R,PHI@STL,6:45 PM CT,official,0.2727272727272727,vs_rhp,1.5,33.6,0.282,0.256,46.990852272727274,43.79323863636364,False,17.489343625366793,115
Isaac Paredes,670623,3,R,HOU,Blade Tidwell,SF,R,HOU@SF,8:45 PM CT,official,0.24761904761904763,vs_rhp,5.5,29.3,0.321,0.247,46.91784226190476,45.82751488095238,False,15.766773999319353,116
George Springer,543807,4,R,TOR,Sonny Gray,BOS,R,BOS@TOR,6:07 PM CT,official,0.23045267489711935,vs_rhp,7.2,38.9,0.307,0.23,46.91557998971194,47.05982124485597,False,11.822571274016788,117
Willy Adames,642715,2,R,SF,Hayden Wesneski,HOU,R,HOU@SF,8:45 PM CT,official,0.2347560975609756,vs_rhp,8.5,38.4,0.29,0.219,46.90748475609756,46.60092987804878,False,18.22427350699053,118
Gavin Sheets,657757,7,L,SD,Logan Henderson,MIL,R,MIL@SD,8:40 PM CT,official,0.22348484848484848,vs_rhp,7.1,39.3,0.319,0.232,46.78692234848485,47.50330492424243,False,13.168717614385686,119
Tommy Edman,669242,4,S,LAD,Noah Cameron,KC,L,KC@LAD,9:10 PM CT,official,0.2127659574468085,vs_lhp,6.4,37.6,0.331,0.281,46.75597074468085,48.50142287234043,False,31.716665325385,120
Nick Fortes,663743,7,R,TB,Jacob Lopez,ATH,L,TB@ATH,8:40 PM CT,official,0.2608695652173913,vs_lhp,2.3,35.6,0.284,0.254,46.61508152173913,44.245353260869564,False,10.942349954960724,121
Connor Wong,657136,9,R,BOS,Jameson Taillon,TOR,R,BOS@TOR,6:07 PM CT,official,0.24770642201834864,vs_rhp,5.1,36.4,0.297,0.223,46.55689220183486,45.17657110091743,False,26.682419935045083,122
Luke Keaschall,807712,5,R,MIN,Trevor Rogers,BAL,L,BAL@MIN,6:40 PM CT,official,0.2627118644067797,vs_lhp,3.2,28.5,0.305,0.239,46.31274894067797,43.766530720338984,False,18.371154802315374,123
