batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Francisco Alvarez,682626,9,R,NYM,Eury Pérez,MIA,R,MIA@NYM,6:10 PM CT,official,0.26857142857142857,vs_rhp,16.3,44.6,0.341,0.246,58.010267857142864,58.532946428571435,False,31.150558752814806,31
Munetaka Murakami,808959,2,L,CWS,Ryan Weathers,NYY,L,NYY@CWS,1:10 PM CT,official,0.20512820512820512,vs_lhp,20.3,60.1,0.378,0.223,57.570633012820515,63.05859775641026,False,39.51070809812459,32
Otto Lopez,672640,3,R,MIA,Nolan McLean,NYM,R,MIA@NYM,6:10 PM CT,official,0.3081761006289308,vs_rhp,6.6,41.8,0.334,0.29,57.56698506289308,54.944430031446544,False,11.414215184353724,33
Tyler Tolbert,686475,9,R,KC,Bailey Ober,MIN,R,KC@MIN,12:40 PM CT,official,0.35294117647058826,vs_rhp,4.9,31.1,0.313,0.261,57.54068014705883,51.21299632352942,False,17.907043269230773,34
Justin Foscue,679822,5,R,TEX,Shane McClanahan,TB,L,TEX@TB,11:10 AM CT,official,0.29577464788732394,vs_lhp,11.1,41.1,0.332,0.249,57.2484022887324,55.38279489436621,False,28.691491915285308,35
Everson Pereira,677592,6,R,CWS,Ryan Weathers,NYY,L,NYY@CWS,1:10 PM CT,official,0.3181818181818182,vs_lhp,10.6,42.6,0.291,0.211,56.92818181818183,52.91159090909092,False,29.96698172204627,36
Lars Nootbaar,663457,5,L,STL,Javier Assad,CHC,R,CHC@STL,1:15 PM CT,official,0.2767857142857143,vs_rhp,9.3,51.4,0.342,0.246,56.84232142857143,56.39053571428572,False,18.698118269026573,37
Daniel Susac,691740,7,R,SF,JP Sears,SD,L,SF@SD,8:40 PM CT,prior:2026-07-29,0.34210526315789475,vs_lhp,5.2,32.3,0.308,0.262,56.659588815789476,50.91120065789474,False,20.623885937499995,38
Randal Grichuk,545341,4,R,CWS,Ryan Weathers,NYY,L,NYY@CWS,1:10 PM CT,official,0.26262626262626265,vs_lhp,12.0,46.2,0.34,0.277,56.39575126262627,57.00818813131313,False,26.31545666930539,39
Nick Gonzales,693304,1,R,PIT,Rhett Lowder,CIN,R,PIT@CIN,6:10 PM CT,prior:2026-07-29,0.32967032967032966,vs_rhp,3.2,36.0,0.324,0.283,56.35703296703297,51.63351648351648,False,15.886632625321845,40
Max Muncy,571970,4,L,LAD,Bryan Woo,SEA,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.25691699604743085,vs_rhp,13.8,44.4,0.358,0.248,56.34294960474308,57.389599802371535,False,20.309443986391624,41
Randy Arozarena,668227,2,R,SEA,Roki Sasaki,LAD,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.286231884057971,vs_rhp,8.2,42.2,0.349,0.263,56.1556884057971,54.84659420289856,False,31.078452797202793,42
Bryce Eldridge,805811,2,L,SF,JP Sears,SD,L,SF@SD,8:40 PM CT,prior:2026-07-29,0.23728813559322035,vs_lhp,13.0,53.7,0.362,0.253,56.11350105932203,58.66971927966102,False,27.14373513810133,43
Bryan Reynolds,668804,3,S,PIT,Rhett Lowder,CIN,R,PIT@CIN,6:10 PM CT,prior:2026-07-29,0.26053639846743293,vs_rhp,11.5,46.9,0.357,0.249,56.0745773467433,56.75838242337164,False,21.14466980521658,44
Ryan O'Hearn,656811,5,L,PIT,Rhett Lowder,CIN,R,PIT@CIN,6:10 PM CT,prior:2026-07-29,0.29583333333333334,vs_rhp,7.4,44.2,0.325,0.258,56.02458333333334,53.797916666666666,False,16.21623330297635,45
Dalton Rushing,687221,9,L,LAD,Bryan Woo,SEA,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.2679738562091503,vs_rhp,11.7,44.1,0.342,0.257,55.95394812091504,55.97213031045752,False,31.224226178864676,46
Brandon Lowe,664040,2,L,PIT,Rhett Lowder,CIN,R,PIT@CIN,6:10 PM CT,prior:2026-07-29,0.26811594202898553,vs_rhp,12.0,44.9,0.338,0.249,55.90753170289855,55.85985960144927,False,19.061031819150106,47
Tyler Stephenson,663886,4,R,CIN,Yohan Ramírez,PIT,R,PIT@CIN,6:10 PM CT,official,0.2647058823529412,vs_rhp,11.3,45.7,0.345,0.255,55.82152573529412,56.06685661764706,False,22.55220417633411,48
Nathaniel Lowe,663993,5,L,CIN,Yohan Ramírez,PIT,R,PIT@CIN,6:10 PM CT,official,0.2688679245283019,vs_rhp,10.4,39.6,0.35,0.27,55.181792452830194,54.983396226415095,False,37.26134463064686,49
Kyle Stowers,669065,4,L,MIA,Nolan McLean,NYM,R,MIA@NYM,6:10 PM CT,official,0.2530612244897959,vs_rhp,11.9,54.7,0.322,0.227,55.0833099489796,55.845873724489806,False,28.71906035141329,50
Heriberto Hernández,681715,5,R,MIA,Nolan McLean,NYM,R,MIA@NYM,6:10 PM CT,official,0.22981366459627328,vs_rhp,13.3,50.8,0.353,0.253,54.573866459627325,57.23568322981366,False,19.734518578421056,51
Colson Montgomery,695657,5,L,CWS,Ryan Weathers,NYY,L,NYY@CWS,1:10 PM CT,official,0.2711864406779661,vs_lhp,12.7,42.2,0.315,0.217,54.28551906779661,53.33494703389831,False,30.8665546845838,52
Julio Rodríguez,677594,3,R,SEA,Roki Sasaki,LAD,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.25622775800711745,vs_rhp,8.9,43.2,0.348,0.274,53.92340080071175,54.36076290035587,False,29.355997171672065,53
Andy Pages,681624,2,R,LAD,Bryan Woo,SEA,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.26557377049180325,vs_rhp,8.0,44.1,0.336,0.265,53.88956454918033,53.50150102459017,False,20.25308302880314,54
Tyler Soderstrom,691016,4,L,ATH,Sonny Gray,BOS,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.2606837606837607,vs_rhp,9.6,44.1,0.333,0.25,53.67368856837607,53.55137553418804,False,20.367225833180562,55
Sal Stewart,701398,2,R,CIN,Yohan Ramírez,PIT,R,PIT@CIN,6:10 PM CT,official,0.24193548387096775,vs_rhp,13.8,39.7,0.347,0.249,53.497610887096776,54.860211693548386,False,21.159068977122793,56
Chase Meidroth,805367,1,R,CWS,Ryan Weathers,NYY,L,NYY@CWS,1:10 PM CT,official,0.3181818181818182,vs_lhp,4.8,35.4,0.29,0.233,53.22880681818182,48.213465909090914,False,20.254691481473056,57
Dane Myers,667472,7,R,CIN,Yohan Ramírez,PIT,R,PIT@CIN,6:10 PM CT,official,0.2857142857142857,vs_rhp,5.8,35.6,0.342,0.253,53.11517857142857,50.916964285714286,False,26.190265205078695,58
JJ Bleday,668709,3,L,CIN,Yohan Ramírez,PIT,R,PIT@CIN,6:10 PM CT,official,0.23671497584541062,vs_rhp,10.7,42.1,0.367,0.26,53.04368508454107,54.81106129227054,False,21.419572615565343,59
Carson Benge,701807,4,L,NYM,Eury Pérez,MIA,R,MIA@NYM,6:10 PM CT,official,0.26013513513513514,vs_rhp,7.8,40.5,0.338,0.278,52.94695101351351,52.76331925675676,False,21.591916987767192,60
JJ Wetherholt,802139,1,L,STL,Javier Assad,CHC,R,CHC@STL,1:15 PM CT,official,0.25680933852140075,vs_rhp,7.0,45.0,0.346,0.256,52.890308852140066,52.926091926070036,False,12.13336699746288,61
A.J. Ewing,805999,1,L,NYM,Eury Pérez,MIA,R,MIA@NYM,6:10 PM CT,official,0.2737430167597765,vs_rhp,6.3,42.3,0.321,0.255,52.67461417597765,51.19933833798883,False,26.963678918021564,62
Kody Clemens,665019,5,L,MIN,Noah Cameron,KC,L,KC@MIN,12:40 PM CT,official,0.23170731707317074,vs_lhp,12.1,47.0,0.329,0.251,52.412606707317074,54.19099085365854,False,24.612162339841017,63
Francisco Lindor,596019,2,S,NYM,Eury Pérez,MIA,R,MIA@NYM,6:10 PM CT,official,0.22535211267605634,vs_rhp,9.9,49.1,0.354,0.26,52.37239876760564,54.78041813380282,False,17.160608130850775,64
Seiya Suzuki,673548,2,R,CHC,Andre Pallante,STL,R,CHC@STL,1:15 PM CT,official,0.2567049808429119,vs_rhp,9.7,39.3,0.332,0.246,52.238310584291185,52.00243654214559,False,23.189940570123895,65
Josh Bell,605137,4,S,MIN,Noah Cameron,KC,L,KC@MIN,12:40 PM CT,official,0.25196850393700787,vs_lhp,9.9,43.0,0.32,0.246,52.101850393700786,52.14342519685039,False,18.154598281306626,66
Spencer Jones,682987,5,L,NYY,Sean Burke,CWS,R,NYY@CWS,1:10 PM CT,official,0.2318840579710145,vs_rhp,8.7,64.4,0.3,0.208,51.96653079710145,53.346077898550725,False,34.96297019009216,67
Michael Conforto,624424,7,L,CHC,Andre Pallante,STL,R,CHC@STL,1:15 PM CT,official,0.23225806451612904,vs_rhp,11.9,45.9,0.334,0.234,51.93299395161291,53.50571572580645,False,32.11352416373337,68
Liam Hicks,689414,1,L,MIA,Nolan McLean,NYM,R,MIA@NYM,6:10 PM CT,official,0.3068181818181818,vs_rhp,3.9,30.1,0.31,0.249,51.82838068181818,47.44434659090909,False,8.601445726659307,69
Bo Bichette,666182,3,R,NYM,Eury Pérez,MIA,R,MIA@NYM,6:10 PM CT,official,0.2601880877742947,vs_rhp,6.3,41.0,0.322,0.279,51.70380877742947,51.08940438871474,False,20.74041063539844,70
Xavier Edwards,669364,2,S,MIA,Nolan McLean,NYM,R,MIA@NYM,6:10 PM CT,official,0.297029702970297,vs_rhp,4.1,28.9,0.322,0.266,51.6220327970297,48.052422648514856,False,12.198005210055193,71
Luis Arraez,650333,1,L,SF,JP Sears,SD,L,SF@SD,8:40 PM CT,prior:2026-07-29,0.3305785123966942,vs_lhp,0.5,20.3,0.305,0.288,51.410663739669424,45.12861311983471,False,11.367678160919542,72
Joe Mack,691788,9,L,MIA,Nolan McLean,NYM,R,MIA@NYM,6:10 PM CT,official,0.25170068027210885,vs_rhp,10.1,40.6,0.317,0.239,51.40194302721089,51.23065901360545,False,21.92109859283613,73
Cole Young,702284,1,L,SEA,Roki Sasaki,LAD,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.26296296296296295,vs_rhp,5.2,38.6,0.333,0.277,51.3762962962963,50.49564814814815,False,13.511890167207465,74
Jake Burger,669394,4,R,TEX,Shane McClanahan,TB,L,TEX@TB,11:10 AM CT,official,0.24096385542168675,vs_lhp,11.0,46.2,0.303,0.231,51.09513554216868,51.59194277108434,False,27.311215456854743,75
Teoscar Hernández,606192,8,R,LAD,Bryan Woo,SEA,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.24870466321243523,vs_rhp,8.8,42.9,0.316,0.243,50.988903821243525,50.941795660621764,False,28.388937740925954,76
Ezequiel Duran,677649,2,R,TEX,Shane McClanahan,TB,L,TEX@TB,11:10 AM CT,official,0.2727272727272727,vs_lhp,6.5,35.8,0.309,0.257,50.952102272727274,49.01448863636364,False,27.13438102016912,77
Alejandro Osuna,696030,9,L,TEX,Shane McClanahan,TB,L,TEX@TB,11:10 AM CT,official,0.3181818181818182,vs_lhp,0.6,28.6,0.302,0.255,50.906306818181825,45.345965909090914,False,16.5755473440521,78
Ian Happ,664023,5,S,CHC,Andre Pallante,STL,R,CHC@STL,1:15 PM CT,official,0.2426470588235294,vs_rhp,12.3,42.0,0.317,0.202,50.90595588235294,51.198602941176475,False,34.81886256467847,79
José Tena,677588,7,L,WSH,Grant Holmes,ATL,R,WSH@ATL,6:15 PM CT,official,0.23699421965317918,vs_rhp,8.1,50.8,0.308,0.246,50.78629696531792,51.572835982658965,False,32.167793061320616,80
Mookie Betts,605141,6,R,LAD,Bryan Woo,SEA,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.2436548223350254,vs_rhp,8.2,39.8,0.328,0.27,50.74735723350254,51.16086611675127,False,9.791244126516586,81
Jim Jarvis,805347,9,L,ATL,Jake Irvin,WSH,R,WSH@ATL,6:15 PM CT,official,0.2830188679245283,vs_rhp,5.2,37.9,0.284,0.256,50.72844929245283,47.79938089622642,False,7.666585775335775,82
Dominic Smith,642086,7,L,ATL,Jake Irvin,WSH,R,WSH@ATL,6:15 PM CT,official,0.28,vs_rhp,5.5,34.5,0.308,0.25,50.7265625,48.128437500000004,False,13.602143666555904,83
Jung Hoo Lee,808982,5,L,SF,JP Sears,SD,L,SF@SD,8:40 PM CT,prior:2026-07-29,0.29292929292929293,vs_lhp,2.4,28.4,0.314,0.294,50.67042929292929,47.19396464646464,False,9.80532955066062,84
Michael Busch,683737,3,L,CHC,Andre Pallante,STL,R,CHC@STL,1:15 PM CT,official,0.23859649122807017,vs_rhp,9.8,40.3,0.336,0.231,50.459961622807015,51.11451206140351,False,23.478191169012298,85
Andruw Monasterio,655316,7,R,BOS,Mason Barnett,ATH,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.24299065420560748,vs_rhp,9.8,38.5,0.317,0.251,50.27312792056075,50.49797021028037,False,28.423056722689076,86
Michael Massey,686681,5,L,KC,Bailey Ober,MIN,R,KC@MIN,12:40 PM CT,official,0.26066350710900477,vs_rhp,6.3,42.2,0.3,0.24,50.11885071090048,48.80067535545024,False,13.237149164301483,87
Mauricio Dubón,643289,6,R,ATL,Jake Irvin,WSH,R,WSH@ATL,6:15 PM CT,official,0.2764227642276423,vs_rhp,4.5,30.6,0.31,0.267,49.626026422764234,47.052388211382116,False,17.122886012127125,88
Connor Wong,657136,9,R,BOS,Mason Barnett,ATH,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.26666666666666666,vs_rhp,4.9,38.8,0.306,0.233,49.44479166666667,47.47020833333333,False,29.5,89
Wilyer Abreu,677800,3,L,BOS,Mason Barnett,ATH,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.20863309352517986,vs_rhp,12.1,41.7,0.337,0.252,49.411746852517986,52.185717176259,False,26.65628318522245,90
Isaac Collins,686555,7,S,KC,Bailey Ober,MIN,R,KC@MIN,12:40 PM CT,official,0.25853658536585367,vs_rhp,5.7,40.4,0.303,0.23,49.13490853658537,47.68807926829269,False,30.702085484672164,91
Daylen Lile,695734,5,L,WSH,Grant Holmes,ATL,R,WSH@ATL,6:15 PM CT,official,0.2483221476510067,vs_rhp,7.8,35.2,0.313,0.254,49.10658976510068,48.56923238255034,False,22.22775733743164,92
Trent Grisham,663757,1,L,NYY,Sean Burke,CWS,R,NYY@CWS,1:10 PM CT,official,0.2073732718894009,vs_rhp,10.1,44.9,0.343,0.247,49.072014688940094,51.86147609447005,False,12.067707787443664,93
Ryan McMahon,641857,8,L,NYY,Sean Burke,CWS,R,NYY@CWS,1:10 PM CT,official,0.21390374331550802,vs_rhp,10.3,50.3,0.304,0.236,49.0250618315508,51.075499665775396,False,26.45943985579713,94
Iván Herrera,671056,4,R,STL,Javier Assad,CHC,R,CHC@STL,1:15 PM CT,official,0.24113475177304963,vs_rhp,5.7,39.4,0.335,0.246,48.89785017730496,48.944862588652484,False,12.980886531611167,95
Brett Baty,683146,6,L,NYM,Eury Pérez,MIA,R,MIA@NYM,6:10 PM CT,official,0.24,vs_rhp,8.6,39.8,0.304,0.235,48.724375,48.635625000000005,False,24.397788174797974,96
Ceddanne Rafaela,678882,2,R,BOS,Mason Barnett,ATH,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.27972027972027974,vs_rhp,4.8,32.9,0.279,0.242,48.66859047202797,45.34695148601399,False,20.722741343728504,97
Josh Naylor,647304,6,L,SEA,Roki Sasaki,LAD,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.2491103202846975,vs_rhp,4.6,36.4,0.32,0.274,48.66603202846975,48.03051601423488,False,12.85851483450523,98
Wyatt Langford,694671,1,R,TEX,Shane McClanahan,TB,L,TEX@TB,11:10 AM CT,official,0.23880597014925373,vs_lhp,8.7,37.6,0.309,0.244,48.64809701492537,48.68029850746269,False,35.16971153105996,99
Henry Bolte,703607,7,R,ATH,Sonny Gray,BOS,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.2440944881889764,vs_rhp,6.2,46.5,0.291,0.221,48.41976131889764,47.82191190944882,False,17.942886421147293,100
Kyle Tucker,663656,7,L,LAD,Bryan Woo,SEA,R,SEA@LAD,9:10 PM CT,prior:2026-07-29,0.22868217054263565,vs_rhp,6.6,38.3,0.336,0.262,48.309779554263564,49.21754602713178,False,21.65826797712655,101
Bryan Torres,663494,7,L,STL,Javier Assad,CHC,R,CHC@STL,1:15 PM CT,official,0.24615384615384617,vs_rhp,6.5,33.9,0.318,0.255,48.236322115384624,47.64675480769231,False,20.312695962515324,102
Jacob Wilson,805779,1,R,ATH,Sonny Gray,BOS,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.28804347826086957,vs_rhp,2.4,27.6,0.286,0.266,48.18684782608696,44.17467391304348,False,12.028047055319783,103
Josh Rojas,668942,8,L,KC,Bailey Ober,MIN,R,KC@MIN,12:40 PM CT,official,0.2978723404255319,vs_rhp,2.3,38.6,0.24,0.209,47.99348404255319,42.777367021276596,False,20.169584988962473,104
Hunter Feduccia,676439,9,L,TB,Cole Winn,TEX,R,TEX@TB,11:10 AM CT,official,0.2413793103448276,vs_rhp,8.2,37.5,0.301,0.229,47.94511853448276,47.494278017241385,False,19.966327005936623,105
Nick Sogard,686765,8,S,BOS,Mason Barnett,ATH,R,BOS@ATH,8:40 PM CT,prior:2026-07-29,0.3076923076923077,vs_rhp,0.0,18.2,0.302,0.264,47.74610576923077,42.13274038461538,False,19.617063802083333,106
Victor Mesa Jr.,683748,6,L,TB,Cole Winn,TEX,R,TEX@TB,11:10 AM CT,official,0.2127659574468085,vs_rhp,11.0,39.0,0.32,0.237,47.69847074468085,49.536422872340424,False,21.25978669904501,107
Blaze Jordan,691458,8,R,STL,Javier Assad,CHC,R,CHC@STL,1:15 PM CT,official,0.22535211267605634,vs_rhp,6.9,44.6,0.296,0.253,47.51146126760563,48.24135563380282,False,4.166239316239316,108
Nicky Lopez,670032,7,L,TEX,Shane McClanahan,TB,L,TEX@TB,11:10 AM CT,official,0.3076923076923077,vs_lhp,0.0,23.0,0.268,0.253,47.034855769230774,41.02899038461538,False,19.95396782334385,109
Jonny DeLuca,676356,5,R,TB,Cole Winn,TEX,R,TEX@TB,11:10 AM CT,official,0.2711864406779661,vs_rhp,3.8,29.3,0.283,0.251,47.01270656779661,43.9327595338983,False,12.929973016164105,110
Jazz Chisholm Jr.,665862,6,L,NYY,Sean Burke,CWS,R,NYY@CWS,1:10 PM CT,official,0.225531914893617,vs_rhp,9.7,41.6,0.29,0.211,46.99256648936171,47.41222074468085,False,21.94635963493722,111
Luisangel Acuña,682668,8,R,CWS,Ryan Weathers,NYY,L,NYY@CWS,1:10 PM CT,official,0.2535211267605634,vs_lhp,3.7,38.1,0.278,0.259,46.92742517605634,45.21074383802817,False,10.525847184334623,112
Royce Lewis,668904,3,R,MIN,Noah Cameron,KC,L,KC@MIN,12:40 PM CT,official,0.2,vs_lhp,11.9,42.5,0.31,0.226,46.862812500000004,49.387187499999996,False,15.648786196296701,113
Rafael Devers,646240,4,L,SF,JP Sears,SD,L,SF@SD,8:40 PM CT,prior:2026-07-29,0.18045112781954886,vs_lhp,11.1,50.3,0.324,0.232,46.777300281954886,50.895368890977444,False,38.57174226739444,114
Carter Jensen,695600,1,L,KC,Bailey Ober,MIN,R,KC@MIN,12:40 PM CT,official,0.22393822393822393,vs_rhp,9.5,43.8,0.282,0.205,46.69507239382239,47.1006611969112,False,26.471841470301353,115
Paul Goldschmidt,502671,4,R,NYY,Sean Burke,CWS,R,NYY@CWS,1:10 PM CT,official,0.2073170731707317,vs_rhp,11.1,37.2,0.312,0.235,46.47233231707317,48.345228658536584,False,26.18000291043674,116
Anthony Volpe,683011,7,R,NYY,Sean Burke,CWS,R,NYY@CWS,1:10 PM CT,official,0.24444444444444444,vs_rhp,4.2,36.1,0.303,0.242,46.457256944444445,45.38690972222223,False,28.497400015663203,117
Keibert Ruiz,660688,6,S,WSH,Grant Holmes,ATL,R,WSH@ATL,6:15 PM CT,official,0.2534246575342466,vs_rhp,5.0,37.5,0.27,0.23,46.37527825342466,44.38842037671233,False,10.128382972017738,118
Alex Bregman,608324,4,R,CHC,Andre Pallante,STL,R,CHC@STL,1:15 PM CT,official,0.23974763406940064,vs_rhp,4.4,36.4,0.306,0.235,46.089763406940065,45.277381703470034,False,19.243522965368044,119
Mike Yastrzemski,573262,8,L,ATL,Jake Irvin,WSH,R,WSH@ATL,6:15 PM CT,official,0.22685185185185186,vs_rhp,6.2,42.7,0.293,0.22,46.003622685185185,46.07665509259259,False,20.620915032679736,120
