rank,pitcher,pitcher_id,pitcher_team,pitch_hand,opponent,game,game_time_ct,game_time_utc,status,lineup_source,projected_ip,projected_bf,times_through_order,outing_source,outing_role,expected_k_pct,expected_whiff_pct,expected_ks,expected_ks_model,expected_ks_1x,lineup_batters,lineup_scored,lineup_coverage,bf_scored,missing_batters,batters_faced_assumed,bb9,hr9,k9,xfip,pitcher_k_pct,pitcher_contact_pct,pitcher_gb_pct,pitcher_fb_pct,pitcher_iffb_pct,pitcher_soft_pct,pitcher_style,pitcher_style_flags,outing_risk,risk_flags,bf_risk_factor,survival_flags,last3_ks,last3_k9,last3_ip,form_ks,form_weight,lineup_k_pct,lineup_avg,lineup_bb_pct,lineup_bip_pct,contact_grade,offense_source,offense_factor,discipline_grade,discipline_ks_factor,discipline_bf_factor,pitch_count_risk,hand_mix_pitches_l,hand_mix_pitches_r,lineup_batter_ids,lineup_batter_names,arsenal_source,stuff_whiff_pct,stuff_fb_velo,stuff_fb_pitch,stuff_grade,spike_risk,spike_flags,stuff_source,soft_contact_profile,profile_flags,arsenal_matchup_rank,arsenal_matchup_pctile,matchup_grade,arsenal_abs_grade,arsenal_vs_league,arsenal_vs_opp,ticket_outlook,ticket_note,under_confirm_n,total_trust,vs_team_games,vs_team_ks,vs_team_pa,vs_team_bb,vs_team_hr,vs_team_hits,vs_team_avg,vs_team_ops,vs_team_k_pct,vs_team_home_g,vs_team_home_ks,vs_team_home_avg_ks,vs_team_away_g,vs_team_away_ks,vs_team_away_avg_ks,vs_team_recent
1,Yoshinobu Yamamoto,808967,LAD,R,CIN,CIN@LAD,9:10 PM CT,2026-09-10T02:10:00Z,ok,prior:2026-09-08,6.537426991869919,25,2.7777777777777777,season_avg,starter,28.162304298632012,28.386622572151122,7.679087221900213,7.408572367434367,2.534607386876881,9,9,1.0,25,,25,2.0727272727272728,0.9818181818181818,8.781818181818181,3.3030840485836523,25.394322000000003,75.790349,48.2269503,35.224586200000005,13.4228187,18.181818,whiff,K% 25.4,clear,,1.0,,8.333333333333334,11.440677966101696,6.5555555555555545,8.310288548987186,0.3,25.745257452574524,0.2728466852222676,9.48509485094851,63.143631436314365,whiff_prone,recent,1.07,neutral,0.9893341463414634,0.990519241192412,mild,1369,1096,"667472,682829,701398,663886,553993,668709,624431,680574,699302",Dane Myers; Elly De La Cruz; Sal Stewart; Tyler Stephenson; Eugenio Suárez; JJ Bleday; Jose Trevino; Matt McLain; Héctor Rodríguez,,26.858377281947263,96.055421686747,FF,strong,True,"L3 K9 11.4, stuff whiff 26.9% + FB 96.1",savant,False,,1,1.0,elite,elite,5.662304298632012,2.417046846057488,,"arsenal K% 28.2 (elite solo, +5.7 vs lg, +2.4 vs opp K%, opp K% 25.7; slate #1/29 elite); stuff whiff 26.9% (strong), FF 96.1 mph; pitcher style WHIFF (K% 25.4); stuff ceiling (L3 K9 11.4, stuff whiff 26.9% + FB 96.1); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 7.7 (≥5.5)",0,trust,2.0,17.0,50.0,4.0,0.0,10.0,.217,.541,34.0,0,0,,2,17,8.5,2025-07-28 A: 7.0IP 9K; 2024-05-26 A: 5.0IP 8K
2,Kevin Gausman,592332,CHC,R,MIL,CHC@MIL,6:40 PM CT,2026-09-09T23:40:00Z,ok,prior:2026-09-08,5.565950585067827,24,2.6666666666666665,season_avg,starter,26.55018899820512,26.855437725841096,6.404282061226769,6.386923706906838,2.389517009838461,9,9,1.0,24,,24,2.4394251277672967,1.1642710837071188,9.147844229127362,3.683933523849135,24.158126,75.055845,38.362068900000004,41.5948275,10.3626943,17.124736,balanced,,clear,,1.0,,7.333333333333333,10.421052631578947,6.333333333333333,6.444784887973274,0.3,23.123123123123122,0.28191040994440053,9.00900900900901,64.86486486486487,neutral,recent,1.0255314065229089,neutral,0.993618918918919,0.9943279279279279,mild,1563,1151,"694192,668930,683734,661388,596142,800325,687401,669003,806198",Jackson Chourio; Brice Turang; Andrew Vaughn; William Contreras; Gary Sánchez; Luis Lara; Joey Ortiz; Garrett Mitchell; Cooper Pratt,,27.34249054329466,93.90043103448278,FF,strong,True,L3 K9 10.4,savant+statcast,False,,7,0.7931034482758621,strong,elite,4.050188998205119,3.427065875081997,,"arsenal K% 26.6 (elite solo, +4.1 vs lg, +3.4 vs opp K%, opp K% 23.1; slate #7/29 strong); stuff whiff 27.3% (strong), FF 93.9 mph; stuff ceiling (L3 K9 10.4); total caution — Exp K 6.4 with STYLE BAL (not WHIFF); prefer O4.5 floor over juiced O5.5+/O6.5",0,caution,9.0,55.0,185.0,9.0,2.0,37.0,.210,.533,29.72972972972973,3,28,9.333333333333334,1,5,5.0,2026-09-03 H: 7.0IP 9K; 2026-04-14 A: 5.0IP 5K; 2025-08-30 H: 7.0IP 8K; 2023-06-01 H: 6.2IP 11K
3,Jake Bennett,687562,BOS,L,LAA,LAA@BOS,5:45 PM CT,2026-09-09T22:45:00Z,ok,prior:2026-09-08,5.862745098039216,23,2.5555555555555554,season_avg,starter,25.083527423954123,28.71411788132218,6.154349001360523,6.147079732151478,2.2575174681558714,9,9,1.0,23,,23,1.625418101675438,0.812709050837719,7.314381457539471,3.7332625610485444,20.506329,78.522572,41.9014084,38.028169,12.037037,16.040956,balanced,,clear,,1.0,,6.666666666666667,9.473684210526315,6.333333333333333,6.171310629514964,0.3,32.23684210526316,0.2135294203746519,4.934210526315789,59.86842105263158,whiff_prone,recent,1.07,free_swing,1.0269263157894737,1.0,low,373,1011,"687263,545361,642350,687093,694208,695681,677347,694203,518595",Zach Neto; Mike Trout; Jose Siri; Vaughn Grissom; Moisés Ballesteros; Christian Moore; Kyren Paris; Denzer Guzman; Travis d'Arnaud,,23.78158508158508,92.88295218295218,FF,avg,False,,savant+statcast,False,,9,0.7241379310344828,strong,elite,2.5835274239541235,-7.153314681309034,,"arsenal K% 25.1 (elite solo, +2.6 vs lg, -7.2 vs opp K%, opp K% 32.2; slate #9/29 strong); stuff whiff 23.8% (avg), FF 92.9 mph; total caution — Exp K 6.2 with STYLE BAL (not WHIFF); prefer O4.5 floor over juiced O5.5+/O6.5",0,caution,1.0,6.0,28.0,0.0,1.0,5.0,.179,.465,21.428571428571427,0,0,,1,6,6.0,2026-07-03 A: 7.2IP 6K
4,Foster Griffin,656492,CLE,L,BAL,CLE@BAL,5:35 PM CT,2026-09-09T22:35:00Z,ok,prior:2026-09-08,5.726190476190476,23,2.5555555555555554,season_avg,starter,27.665494287728233,26.23032395397142,5.891781669454501,6.729649833914593,2.4898944858955407,9,9,1.0,23,,23,2.301455374464495,1.291060332016668,7.970894223755081,3.8087993038263646,21.613394,79.713604,44.9023861,36.2255965,7.7844311,13.090129000000001,balanced,,low,elev_hr,1.0,,3.6666666666666665,6.1875,5.333333333333333,3.9367559523809526,0.3,27.272727272727273,0.19975898263666686,8.504398826979472,62.4633431085044,whiff_prone,recent,1.07,neutral,0.9981604105571847,1.0,neutral,695,1910,"702616,624413,683002,691723,694212,687637,677942,681297,665750",Jackson Holliday; Pete Alonso; Gunnar Henderson; Coby Mayo; Samuel Basallo; Dylan Beavers; Blaze Alexander; Colton Cowser; Leody Taveras,,22.973205374280234,88.4906868451688,FC,avg,False,,savant,False,,3,0.9310344827586207,elite,elite,5.165494287728233,0.3927670150009597,,"arsenal K% 27.7 (elite solo, +5.2 vs lg, +0.4 vs opp K%, opp K% 27.3; slate #3/29 elite); stuff whiff 23.0% (avg), FC 88.5 mph; total caution — Exp K 5.9 with STYLE BAL (not WHIFF); prefer O4.5 floor over juiced O5.5+/O6.5",0,caution,1.0,9.0,26.0,2.0,0.0,3.0,.125,.317,34.61538461538461,0,0,,1,9,9.0,2026-06-27 A: 7.0IP 9K
5,Tomoyuki Sugano,608372,COL,R,NYY,COL@NYY,6:05 PM CT,2026-09-09T23:05:00Z,ok,prior:2026-09-08,5.108666666666666,22,2.4444444444444446,season_avg,starter,26.237012800918798,28.993260274050947,5.38757058556954,6.012353583780662,2.3613311520826916,9,9,1.0,22,,22,2.050633069823683,1.845569762841315,5.400000417202366,4.751171833532277,13.957597,83.349851,37.7777777,40.888888800000004,7.0652173,9.471366,balanced,,medium,"high_hr,elev_xfip,exit_hr",0.97,exit_hr,3.3333333333333335,6.923076923076923,4.333333333333333,3.9297435897435897,0.3,26.047904191616766,0.2694286814735434,8.083832335329342,63.47305389221557,whiff_prone,recent,1.07,neutral,1.001945508982036,1.0,neutral,1208,965,"700250,641355,592450,671277,682987,665862,806146,641857,669224",Ben Rice; Cody Bellinger; Aaron Judge; Luis García Jr.; Spencer Jones; Jazz Chisholm Jr.; George Lombard Jr.; Ryan McMahon; Austin Wells,,17.97751612489737,92.48429203539823,FF,soft,False,,savant+statcast,True,"K9 5.4, soft L3 3.3, elev_xFIP 4.75",8,0.7586206896551724,strong,elite,3.737012800918798,0.189108609302032,MATCHUP_OK,"soft-contact profile (K9 5.4, soft L3 3.3, elev_xFIP 4.75) but arsenal K% 26.2 (elite solo, +3.7 vs lg, +0.2 vs opp K%, opp K% 26.0; slate #8/29 strong); stuff whiff 18.0% (soft), FF 92.5 mph — O3.5 / thin O4.5 K only; disclose, not a nuke anchor; if skipping Ks, consider pitcher outs when IP/risk holds",0,,4.0,18.0,78.0,5.0,6.0,23.0,.329,.985,23.076923076923077,2,11,5.5,2,7,3.5,2025-09-27 A: 4.1IP 3K; 2025-09-20 H: 3.0IP 3K; 2025-06-20 A: 3.2IP 4K; 2025-04-28 H: 5.0IP 8K
6,Will Warren,701542,NYY,R,COL,COL@NYY,6:05 PM CT,2026-09-09T23:05:00Z,ok,prior:2026-09-08,5.166666666666667,23,2.5555555555555554,season_start_est,starter,24.387123633528972,25.79149809926889,5.351655697566387,5.430936710809124,2.1948411270176074,9,9,1.0,23,,23,3.102689624010153,1.320293457025597,8.77995148922022,3.8454425435046,22.390572,79.38856,44.554455399999995,35.3960396,4.1958041,11.764706,balanced,,low,elev_hr,1.0,,5.333333333333333,9.0,5.333333333333333,5.166666666666667,0.3,21.75226586102719,0.26973122907731156,7.2507552870090635,67.97583081570997,neutral,recent,0.9861835069300678,neutral,1.0094432024169184,1.0,neutral,1283,1035,"664983,694249,681198,696100,666160,691720,691182,691728,678662",Jake McCarthy; Cole Carrigg; TJ Rumfield; Hunter Goodman; Mickey Moniak; Kyle Karros; Adael Amador; Zac Veen; Ezequiel Tovar,,22.071876404989645,93.66200716845879,FF,avg,False,,savant+statcast,False,,11,0.6551724137931034,strong,elite,1.8871236335289723,2.634857772501782,,"arsenal K% 24.4 (elite solo, +1.9 vs lg, +2.6 vs opp K%, opp K% 21.8; slate #11/29 strong); stuff whiff 22.1% (avg), FF 93.7 mph",0,,2.0,13.0,34.0,3.0,0.0,9.0,.310,.847,38.23529411764706,1,6,6.0,1,7,7.0,2025-05-25 A: 4.0IP 7K; 2024-08-24 H: 3.0IP 6K
7,Blade Tidwell,694918,SF,R,STL,STL@SF,2:45 PM CT,2026-09-09T19:45:00Z,ok,prior:2026-09-08,5.488888888888889,23,2.5555555555555554,season_start_est,swingman,22.50437944062671,25.233952581405124,5.228047740426887,5.066208018239019,2.025394149656404,9,9,1.0,23,,23,3.796875226311399,1.0546875628642776,7.593750452622798,4.719167629746631,20.454545,79.503106,36.9747899,43.6974789,26.923076899999998,21.008403,fly_popup,"FB% 43.7, IFFB% 26.9",medium,"elev_bb,elev_xfip",0.95,,5.333333333333333,9.191489361702127,5.222222222222222,5.605673758865247,0.3,22.905027932960895,0.2633209073804692,8.379888268156424,67.31843575418995,neutral,recent,1.0058066446632625,neutral,0.9992810055865922,1.0,neutral,415,314,"663494,671056,676475,691023,699024,669357,695336,691026,701675",Bryan Torres; Iván Herrera; Alec Burleson; Jordan Walker; Leo Bernal; Nolan Gorman; Thomas Saggese; Masyn Winn; Nathan Church,,23.216364605543713,95.29737991266377,FF,avg,False,,savant+statcast,False,,16,0.4827586206896552,avg,strong,0.0043794406267103625,-0.4006484923341844,,"arsenal K% 22.5 (strong solo, +0.0 vs lg, -0.4 vs opp K%, opp K% 22.9; slate #16/29 avg); stuff whiff 23.2% (avg), FF 95.3 mph; pitcher style FLY/popup (FB% 43.7, IFFB% 26.9); also swingman — fade full-outing chalk",1,,1.0,2.0,23.0,3.0,1.0,9.0,.500,1.232,8.695652173913043,0,0,,1,2,2.0,2025-05-04 A: 3.2IP 2K
8,Zebby Matthews,805673,MIN,R,DET,MIN@DET,12:10 PM CT,2026-09-09T17:10:00Z,ok,official,5.674499999999999,23,2.5555555555555554,season_avg,starter,22.575583055147575,24.67630354786235,5.186697296749896,5.495918854841773,2.031802474963282,9,9,1.0,23,,23,2.5384615384615383,1.6923076923076923,7.461538461538462,4.110078898836405,19.917863999999998,80.090498,42.7350427,38.1766381,7.4626865,9.915014,balanced,,medium,"high_hr,exit_hr",0.97,exit_hr,5.333333333333333,7.081967213114753,6.777777777777779,4.465180327868851,0.3,31.16883116883117,0.21577530887057172,7.792207792207792,57.79220779220779,whiff_prone,recent,1.07,neutral,1.00457012987013,1.0,neutral,1069,793,"805808,701678,690993,682985,693307,814430,703601,701162,807726",Kevin McGonigle; Hao-Yu Lee; Colt Keith; Riley Greene; Dillon Dingler; Brett Callahan; Max Clark; Ben Malgeri; John Peck,,21.5810922787194,95.20193452380951,FF,soft,False,,savant+statcast,False,,15,0.5172413793103449,avg,strong,0.07558305514757535,-8.593248113683593,,"arsenal K% 22.6 (strong solo, +0.1 vs lg, -8.6 vs opp K%, opp K% 31.2; slate #15/29 avg); stuff whiff 21.6% (soft), FF 95.2 mph",0,,3.0,16.0,70.0,6.0,4.0,19.0,.302,.944,22.857142857142858,1,6,6.0,2,10,5.0,2026-06-11 A: 6.0IP 4K; 2025-08-16 H: 4.0IP 6K; 2025-08-05 A: 5.0IP 6K
9,Cristopher Sánchez,650911,PHI,L,HOU,HOU@PHI,5:40 PM CT,2026-09-09T22:40:00Z,ok,prior:2026-09-08,6.252873563218391,26,2.888888888888889,season_avg,starter,18.402122526205883,23.473142932760418,5.12310279630034,4.593494935684964,1.6561910273585294,9,9,1.0,26,,26,2.0845588819997136,0.6948529606665712,10.27389734699859,2.560796943442318,27.526595999999998,69.935112,58.2150101,23.7322515,8.5470085,15.090543,whiff,"K% 27.5, Contact% 69.9",clear,,1.0,,6.666666666666667,9.152542372881355,6.555555555555556,6.3588544710695505,0.3,20.689655172413794,0.22356314913786177,7.471264367816092,69.25287356321839,neutral,recent,0.9750747299569139,neutral,1.0074586206896552,1.0,neutral,585,2196,"665161,670541,670623,514888,662139,673237,572233,666211,701358",Jeremy Peña; Yordan Alvarez; Isaac Paredes; Jose Altuve; Daulton Varsho; Yainer Diaz; Christian Walker; Taylor Trammell; Cam Smith,,31.2487594390507,95.05755573905864,SI,elite,True,"K9 10.3, stuff whiff 31.2%",savant,False,,23,0.2413793103448276,soft,soft,-4.097877473794117,-2.287532646207911,SPIKE,"arsenal K% 18.4 (soft solo, -4.1 vs lg, -2.3 vs opp K%, opp K% 20.7; slate #23/29 soft); stuff whiff 31.2% (elite), SI 95.1 mph; pitcher style WHIFF (K% 27.5, Contact% 69.9); SPIKE (K9 10.3, stuff whiff 31.2%) — no soft U6; prefer U6.5+ or pass — solo SOFT vs lineup but pitcher stuff/K9 can clear 6+; K-first arm — confirms overs / SPIKE caution on soft unders",0,,1.0,11.0,24.0,0.0,0.0,5.0,.217,.511,45.833333333333336,0,0,,1,11,11.0,2025-06-26 A: 6.0IP 11K
10,Cody Bradford,674003,TEX,L,SEA,TEX@SEA,3:10 PM CT,2026-09-09T20:10:00Z,ok,prior:2026-09-08,4.979688139825218,22,2.4444444444444446,season_avg,starter,26.874030459111566,29.90383134499377,4.7928922667423635,5.993328128519054,2.4186627413200408,9,9,1.0,22,,22,2.076923163987177,1.186813236564101,4.747252946256404,5.164437369526198,11.940299,85.655738,33.6538461,45.1923076,10.6382978,11.818182,balanced,,medium,high_xfip,1.0,,2.0,3.6,5.0,1.9918752559300874,0.3,24.15730337078652,0.25526400162474394,9.55056179775281,64.04494382022472,neutral,recent,1.05043119060505,neutral,0.9887449438202247,0.9849932584269663,elevated,168,324,"668227,686527,677594,663728,641487,647304,702284,703155,801126",Randy Arozarena; Dominic Canzone; Julio Rodríguez; Cal Raleigh; J.P. Crawford; Josh Naylor; Cole Young; Lazaro Montes; Brock Rodden,,17.32467796431211,88.50076045627377,FF,soft,False,,savant+statcast,True,"K9 4.7, soft L3 2.0, elev_xFIP 5.16",6,0.8275862068965517,elite,elite,4.374030459111566,2.7167270883250474,MATCHUP_OK,"soft-contact profile (K9 4.7, soft L3 2.0, elev_xFIP 5.16) but arsenal K% 26.9 (elite solo, +4.4 vs lg, +2.7 vs opp K%, opp K% 24.2; slate #6/29 elite); stuff whiff 17.3% (soft), FF 88.5 mph — O3.5 / thin O4.5 K only; disclose, not a nuke anchor; if skipping Ks, consider pitcher outs when IP/risk holds",0,,1.0,2.0,6.0,0.0,1.0,1.0,.167,.834,33.333333333333336,0,0,,1,2,2.0,2023-09-30 A: 1.2IP 2K
