batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Jung Hoo Lee,808982,2,L,SF,Cal Quantrill,TEX,R,SF@TEX,7:05 PM CT,official,0.30604982206405695,vs_rhp,2.3,28.3,0.312,0.291,51.7584197064057,47.54405360320285,False,9.050237516910109,57
Nico Hoerner,663538,6,R,CHC,Justin Wrobleski,LAD,L,LAD@CHC,7:05 PM CT,official,0.3017241379310345,vs_lhp,1.0,28.5,0.326,0.299,51.508351293103445,47.65026939655172,False,6.972761758078777,58
Kyle Tucker,663656,6,L,LAD,Matthew Boyd,CHC,L,LAD@CHC,7:05 PM CT,official,0.25925925925925924,vs_lhp,6.5,38.7,0.337,0.262,51.438738425925926,50.842650462962965,False,13.838558118899734,59
Kazuma Okamoto,672960,3,R,TOR,Cristian Javier,HOU,R,TOR@HOU,7:10 PM CT,official,0.23076923076923078,vs_rhp,13.3,45.1,0.312,0.212,50.856610576923075,52.073774038461536,False,33.31612666722597,60
Corbin Carroll,682998,1,L,AZ,Michael King,SD,R,SD@AZ,8:40 PM CT,official,0.20212765957446807,vs_rhp,12.3,49.2,0.347,0.249,50.665265957446806,54.3463829787234,False,18.325206956428676,61
Michael Busch,683737,5,L,CHC,Justin Wrobleski,LAD,L,LAD@CHC,7:05 PM CT,official,0.24166666666666667,vs_lhp,9.4,40.3,0.336,0.234,50.649479166666666,51.12552083333333,False,23.91790050920486,62
Taylor Trammell,666211,7,L,HOU,Shane Bieber,TOR,R,TOR@HOU,7:10 PM CT,official,0.26666666666666666,vs_rhp,10.5,34.7,0.303,0.208,50.58572916666667,48.85177083333333,False,24.093071662206366,63
Tommy Edman,669242,3,S,LAD,Matthew Boyd,CHC,L,LAD@CHC,7:05 PM CT,official,0.23529411764705882,vs_lhp,6.5,38.0,0.354,0.301,50.570036764705875,51.79908088235294,False,26.532341625463534,64
Ryan Waldschmidt,814439,9,R,AZ,Michael King,SD,R,SD@AZ,8:40 PM CT,official,0.2702702702702703,vs_rhp,8.0,34.0,0.295,0.247,50.25515202702702,48.21788851351351,False,35.245613142338584,65
Jake Burger,669394,6,R,TEX,Logan Webb,SF,R,SF@TEX,7:05 PM CT,official,0.23300970873786409,vs_rhp,11.0,46.6,0.3,0.229,50.206595873786405,51.05486043689321,False,24.402548814222513,66
José Tena,677588,3,L,WSH,Aaron Nola,PHI,R,WSH@PHI,5:40 PM CT,official,0.23497267759562843,vs_rhp,8.3,49.6,0.304,0.242,50.18164275956284,50.92425887978142,False,22.0223019086177,67
Cam Smith,701358,9,R,HOU,Shane Bieber,TOR,R,TOR@HOU,7:10 PM CT,official,0.22058823529411764,vs_rhp,11.1,44.6,0.326,0.243,50.02507352941176,51.958161764705885,False,25.024290241681545,68
Jackson Merrill,701538,5,L,SD,Brandon Pfaadt,AZ,R,SD@AZ,8:40 PM CT,official,0.21474358974358973,vs_rhp,10.8,47.1,0.324,0.254,49.98217147435897,52.38436698717948,False,23.551534469248967,69
Edmundo Sosa,624641,7,R,PHI,Andrew Alvarez,WSH,L,WSH@PHI,5:40 PM CT,official,0.2391304347826087,vs_lhp,6.5,41.3,0.325,0.28,49.90023097826088,50.441834239130436,False,20.71964769290169,70
Corey Seager,608369,3,L,TEX,Logan Webb,SF,R,SF@TEX,7:05 PM CT,official,0.19863013698630136,vs_rhp,15.4,45.6,0.332,0.223,49.839263698630134,53.41525684931507,False,24.70232440306543,71
Daylen Lile,695734,6,L,WSH,Aaron Nola,PHI,R,WSH@PHI,5:40 PM CT,official,0.2532467532467532,vs_rhp,8.2,35.1,0.313,0.253,49.746862824675325,49.002650162337666,False,13.200315702702575,72
Christian Walker,572233,5,R,HOU,Shane Bieber,TOR,R,TOR@HOU,7:10 PM CT,official,0.24299065420560748,vs_rhp,9.8,42.2,0.302,0.223,49.69219042056075,49.60140771028038,False,27.980959015441773,73
Luis Rengifo,650859,6,S,SD,Brandon Pfaadt,AZ,R,SD@AZ,8:40 PM CT,official,0.2642857142857143,vs_rhp,4.4,37.3,0.315,0.259,49.68638392857143,48.08397321428572,False,11.842025741924632,74
Ezequiel Duran,677649,7,R,TEX,Logan Webb,SF,R,SF@TEX,7:05 PM CT,official,0.26545454545454544,vs_rhp,6.3,35.3,0.303,0.251,49.63639204545454,47.849289772727275,False,13.318426095671835,75
Nick Fortes,663743,9,R,TB,Michael Lorenzen,COL,R,TB@COL,7:40 PM CT,prior:2026-08-02,0.2868217054263566,vs_rhp,2.3,36.3,0.288,0.257,49.585608042635656,46.05264777131783,False,12.693602833781805,76
Ryan McMahon,641857,7,L,NYY,Michael McGreevy,STL,R,STL@NYY,6:05 PM CT,official,0.21465968586387435,vs_rhp,10.5,50.9,0.305,0.237,49.38065608638744,51.480796793193726,False,29.26823954134689,77
Nathan Lukes,664770,1,L,TOR,Cristian Javier,HOU,R,TOR@HOU,7:10 PM CT,official,0.3073170731707317,vs_rhp,1.0,27.9,0.289,0.254,49.32139481707317,44.09866615853659,False,12.986264410105468,78
Alex Bregman,608324,3,R,CHC,Justin Wrobleski,LAD,L,LAD@CHC,7:05 PM CT,official,0.26732673267326734,vs_lhp,4.2,36.8,0.31,0.239,49.09267326732673,47.001336633663364,False,12.975010470473267,79
Drew Gilbert,687551,6,L,SF,Cal Quantrill,TEX,R,SF@TEX,7:05 PM CT,official,0.27461139896373055,vs_rhp,2.7,34.4,0.309,0.257,49.03613989637306,46.40306994818653,False,15.240305449150064,80
Bryan Torres,663494,5,L,STL,Cam Schlittler,NYY,R,STL@NYY,6:05 PM CT,official,0.2602739726027397,vs_rhp,5.7,32.9,0.313,0.258,48.93833476027397,47.42526113013699,False,23.647231286256137,81
Christian Yelich,592885,3,L,MIL,Bubba Chandler,PIT,R,PIT@MIL,6:40 PM CT,official,0.2336448598130841,vs_rhp,9.8,41.5,0.306,0.223,48.78229848130841,49.18443049065421,False,26.178847813190963,82
Yainer Diaz,673237,8,R,HOU,Shane Bieber,TOR,R,TOR@HOU,7:10 PM CT,official,0.25170068027210885,vs_rhp,5.8,34.3,0.31,0.271,48.60788052721089,47.69722151360544,False,18.287459146696683,83
Manny Machado,592518,3,R,SD,Brandon Pfaadt,AZ,R,SD@AZ,8:40 PM CT,official,0.20967741935483872,vs_rhp,11.0,43.8,0.326,0.236,48.55336693548387,50.90324596774194,False,21.053393875386664,84
Jake Mangum,663968,1,S,PIT,Brandon Sproat,MIL,R,PIT@MIL,6:40 PM CT,official,0.30092592592592593,vs_rhp,1.3,25.7,0.286,0.256,48.32165509259259,43.3072337962963,False,16.628657575747262,85
Jacob Gonzalez,694378,8,L,PIT,Brandon Sproat,MIL,R,PIT@MIL,6:40 PM CT,official,0.24761904761904763,vs_rhp,3.0,40.8,0.316,0.263,48.17565476190477,47.46720238095238,False,24.724124603616367,86
Trent Grisham,663757,1,L,NYY,Michael McGreevy,STL,R,STL@NYY,6:05 PM CT,official,0.20270270270270271,vs_rhp,9.7,44.4,0.34,0.246,48.167145270270275,51.04826013513514,False,14.793246921702208,87
Iván Herrera,671056,4,R,STL,Cam Schlittler,NYY,R,STL@NYY,6:05 PM CT,official,0.23648648648648649,vs_rhp,5.4,39.6,0.331,0.245,48.14052364864865,48.314949324324324,False,15.395149910256603,88
Isaac Paredes,670623,3,R,HOU,Shane Bieber,TOR,R,TOR@HOU,7:10 PM CT,official,0.2533783783783784,vs_rhp,5.8,29.4,0.326,0.25,47.93596283783784,46.71579391891892,False,15.460707124361328,89
George Springer,543807,4,R,TOR,Cristian Javier,HOU,R,TOR@HOU,7:10 PM CT,official,0.2290748898678414,vs_rhp,7.6,40.4,0.313,0.236,47.65936398678414,48.16936949339207,False,18.31294410665885,90
Willy Adames,642715,3,R,SF,Cal Quantrill,TEX,R,SF@TEX,7:05 PM CT,official,0.2364217252396166,vs_rhp,8.6,39.0,0.292,0.221,47.37154752396166,47.08171126198083,False,13.55745737377136,91
Max Kepler,596146,5,L,AZ,Michael King,SD,R,SD@AZ,8:40 PM CT,official,0.21621621621621623,vs_rhp,9.1,47.0,0.296,0.222,47.35412162162162,48.66831081081081,False,18.111655257948982,92
Derek Hill,656537,8,R,PHI,Andrew Alvarez,WSH,L,WSH@PHI,5:40 PM CT,official,0.2247191011235955,vs_lhp,11.0,35.2,0.296,0.229,46.97066011235955,47.527205056179774,False,39.76581896766202,93
Nolan Arenado,571448,6,R,AZ,Michael King,SD,R,SD@AZ,8:40 PM CT,official,0.241635687732342,vs_rhp,7.2,33.1,0.302,0.237,46.863881273234206,46.1114718866171,False,22.16987279146092,94
Jonny DeLuca,676356,6,R,TB,Michael Lorenzen,COL,R,TB@COL,7:40 PM CT,prior:2026-08-02,0.26666666666666666,vs_rhp,4.2,29.9,0.283,0.25,46.846354166666664,44.07114583333333,False,17.26998449493202,95
Daulton Varsho,662139,4,L,HOU,Shane Bieber,TOR,R,TOR@HOU,7:10 PM CT,official,0.24096385542168675,vs_rhp,6.5,36.5,0.292,0.239,46.77294804216868,46.00663027108433,False,20.80248063298911,96
Alec Bohm,664761,4,R,PHI,Andrew Alvarez,WSH,L,WSH@PHI,5:40 PM CT,official,0.23015873015873015,vs_lhp,5.0,42.1,0.302,0.247,46.67931051587301,46.804499007936506,False,13.695359440251494,97
Ernie Clement,676391,7,R,TOR,Cristian Javier,HOU,R,TOR@HOU,7:10 PM CT,official,0.2947019867549669,vs_rhp,2.3,21.4,0.269,0.251,46.51832367549669,41.384474337748344,False,9.110266644513219,98
Kevin Alcántara,682634,9,R,CHC,Justin Wrobleski,LAD,L,LAD@CHC,7:05 PM CT,official,0.23076923076923078,vs_lhp,0.0,18.2,0.234,0.222,46.442307692307686,46.442307692307686,True,51.78567639257294,99
Mickey Moniak,666160,5,L,COL,Ian Seymour,TB,L,TB@COL,7:40 PM CT,official,0.20833333333333334,vs_lhp,10.5,41.9,0.299,0.225,46.43239583333333,48.12510416666667,False,30.397729866457333,100
Jazz Chisholm Jr.,665862,6,L,NYY,Michael McGreevy,STL,R,STL@NYY,6:05 PM CT,official,0.22083333333333333,vs_rhp,9.4,41.4,0.289,0.211,46.29833333333333,46.884166666666665,False,27.7379350879675,101
Tim Tawa,694374,8,R,AZ,Michael King,SD,R,SD@AZ,8:40 PM CT,official,0.23300970873786409,vs_rhp,7.2,40.5,0.281,0.22,46.180033373786415,45.76392293689321,False,22.663972220039277,102
Ryan Vilade,668723,4,R,TB,Michael Lorenzen,COL,R,TB@COL,7:40 PM CT,prior:2026-08-02,0.22580645161290322,vs_rhp,6.2,37.5,0.31,0.241,46.090957661290325,46.410010080645165,False,21.483084152273918,103
Keibert Ruiz,660688,5,S,WSH,Aaron Nola,PHI,R,WSH@PHI,5:40 PM CT,official,0.25333333333333335,vs_rhp,4.8,37.0,0.269,0.228,46.08083333333334,44.006666666666675,False,6.185704665704666,104
Ben Williamson,810938,7,R,TB,Michael Lorenzen,COL,R,TB@COL,7:40 PM CT,prior:2026-08-02,0.2595419847328244,vs_rhp,1.5,33.5,0.292,0.254,46.008885973282446,43.60741173664122,False,17.815338905627435,105
Chandler Simpson,802415,5,L,TB,Michael Lorenzen,COL,R,TB@COL,7:40 PM CT,prior:2026-08-02,0.3151750972762646,vs_rhp,0.0,14.4,0.264,0.256,46.00250972762646,39.10375486381323,False,9.968968296681048,106
Xander Bogaerts,593428,8,R,SD,Brandon Pfaadt,AZ,R,SD@AZ,8:40 PM CT,official,0.2222222222222222,vs_rhp,5.8,38.8,0.315,0.241,45.99909722222222,46.59673611111111,False,18.023928117367593,107
Dansby Swanson,621020,8,R,CHC,Justin Wrobleski,LAD,L,LAD@CHC,7:05 PM CT,official,0.2222222222222222,vs_lhp,7.3,41.5,0.298,0.217,45.961909722222224,46.40142361111111,False,32.29457446313452,108
Alejandro Kirk,672386,5,R,TOR,Cristian Javier,HOU,R,TOR@HOU,7:10 PM CT,official,0.23863636363636365,vs_rhp,2.8,39.8,0.299,0.249,45.943636363636365,45.184318181818185,False,19.960682722050375,109
Trea Turner,607208,1,R,PHI,Andrew Alvarez,WSH,L,WSH@PHI,5:40 PM CT,official,0.21678321678321677,vs_lhp,6.7,41.3,0.299,0.248,45.90550917832167,46.84947333916084,False,15.255199917761496,110
Jacob Young,696285,9,R,WSH,Aaron Nola,PHI,R,WSH@PHI,5:40 PM CT,official,0.21717171717171718,vs_rhp,6.5,34.6,0.319,0.264,45.74154671717172,46.74671085858586,False,12.555078657705044,111
Jimmy Crooks,699625,9,L,STL,Cam Schlittler,NYY,R,STL@NYY,6:05 PM CT,official,0.16883116883116883,vs_rhp,10.7,53.6,0.32,0.223,45.68499188311688,50.359683441558445,False,21.480808067911784,112
Joey Ortiz,687401,9,R,MIL,Bubba Chandler,PIT,R,PIT@MIL,6:40 PM CT,official,0.2392638036809816,vs_rhp,4.0,34.7,0.298,0.242,45.36419286809816,44.36537768404908,False,19.198212205339424,113
Geraldo Perdomo,672695,2,S,AZ,Michael King,SD,R,SD@AZ,8:40 PM CT,official,0.23722627737226276,vs_rhp,3.5,29.0,0.328,0.248,45.16637773722628,44.42756386861314,False,10.635951135706943,114
Daniel Susac,691740,5,R,SF,Cal Quantrill,TEX,R,SF@TEX,7:05 PM CT,official,0.21839080459770116,vs_rhp,5.8,32.7,0.31,0.263,44.761892959770115,45.34672772988506,False,18.955655975064914,115
Tyler Freeman,671289,7,R,COL,Ian Seymour,TB,L,TB@COL,7:40 PM CT,official,0.22988505747126436,vs_lhp,1.4,36.1,0.311,0.266,44.578818247126435,44.22144037356322,False,10.565400870570087,116
Evan Carter,694497,5,L,TEX,Logan Webb,SF,R,SF@TEX,7:05 PM CT,official,0.22171945701357465,vs_rhp,6.1,37.2,0.302,0.208,44.42507070135747,44.45784785067873,False,24.3006988219051,117
Nathan Church,701675,7,L,STL,Cam Schlittler,NYY,R,STL@NYY,6:05 PM CT,official,0.22522522522522523,vs_rhp,7.2,32.3,0.284,0.238,44.35908502252252,44.09969876126126,False,17.387268371732546,118
Troy Johnston,687859,8,L,COL,Ian Seymour,TB,L,TB@COL,7:40 PM CT,official,0.21333333333333335,vs_lhp,1.9,38.1,0.321,0.276,44.21427083333334,45.12822916666667,False,11.851697554874235,119
Masyn Winn,691026,6,R,STL,Cam Schlittler,NYY,R,STL@NYY,6:05 PM CT,official,0.22580645161290322,vs_rhp,3.1,35.6,0.301,0.25,44.084395161290324,43.81407258064517,False,16.988003579210247,120
Myles Straw,664702,9,R,TOR,Cristian Javier,HOU,R,TOR@HOU,7:10 PM CT,official,0.24324324324324326,vs_rhp,3.8,24.4,0.297,0.259,44.02244932432433,42.37153716216216,False,1.8881278538812785,121
Mookie Betts,605141,5,R,LAD,Matthew Boyd,CHC,L,LAD@CHC,7:05 PM CT,official,0.17777777777777778,vs_lhp,7.8,38.8,0.326,0.271,43.71402777777778,47.287638888888885,False,11.311982619770014,122
