batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Jesús Sánchez,660821,4,L,TOR,Aaron Nola,PHI,R,TOR@PHI,5:05 PM CT,official,0.28780487804878047,vs_rhp,11.8,46.6,0.34,0.276,58.87111280487805,58.20961890243903,False,19.591072958081384,35
Yandy Díaz,650490,1,R,TB,George Kirby,SEA,R,TB@SEA,8:50 PM CT,official,0.2983606557377049,vs_rhp,6.9,47.6,0.353,0.283,58.46856557377049,56.94303278688525,False,12.728969430605517,36
Tommy Edman,669242,7,S,LAD,Brandon Pfaadt,AZ,R,LAD@AZ,7:10 PM CT,official,0.31868131868131866,vs_rhp,6.8,38.8,0.34,0.288,58.316881868131865,55.10531593406593,False,20.629909619600827,37
Sal Stewart,701398,2,R,CIN,Andrew Alvarez,WSH,L,CIN@WSH,5:45 PM CT,official,0.28846153846153844,vs_lhp,13.8,39.6,0.348,0.249,58.17115384615384,57.21807692307692,False,24.40024242424243,38
Luis Campusano,669134,6,R,SD,Peter Lambert,HOU,R,HOU@SD,6:15 PM CT,official,0.3010752688172043,vs_rhp,8.5,45.1,0.345,0.257,58.04283938172044,56.07095094086022,False,20.471413265743575,39
Hunter Goodman,696100,4,R,COL,Matthew Liberatore,STL,L,COL@STL,6:15 PM CT,official,0.2777777777777778,vs_lhp,16.4,45.6,0.324,0.228,58.03527777777778,57.71138888888889,False,38.410435041144055,40
Ben Rice,700250,3,L,NYY,Chris Sale,ATL,L,ATL@NYY,2:05 PM CT,official,0.24675324675324675,vs_lhp,15.6,48.1,0.373,0.264,57.93063717532468,60.344849837662345,False,28.662429884234395,41
Esmerlyn Valdez,699013,7,R,PIT,Robert Stock,NYM,R,NYM@PIT,5:40 PM CT,official,0.22857142857142856,vs_rhp,23.6,49.4,0.352,0.205,57.89026785714286,61.455446428571435,False,44.57174731075352,42
Heliot Ramos,671218,2,R,NYY,Chris Sale,ATL,L,ATL@NYY,2:05 PM CT,official,0.2753623188405797,vs_lhp,13.1,48.4,0.327,0.262,57.72873188405798,57.61811594202899,False,25.977539347889618,43
Francisco Alvarez,682626,9,R,NYM,Bubba Chandler,PIT,R,NYM@PIT,5:40 PM CT,official,0.2604166666666667,vs_rhp,16.9,44.6,0.344,0.242,57.50541666666667,58.52708333333334,False,29.117658512286617,44
Jackson Chourio,694192,2,R,MIL,Taj Bradley,MIN,R,MIN@MIL,6:10 PM CT,official,0.26459143968871596,vs_rhp,13.9,47.8,0.343,0.257,57.4435189688716,58.157696984435795,False,22.961451247165538,45
Brandon Nimmo,607043,4,L,TEX,Kyle Bradish,BAL,R,BAL@TEX,6:15 PM CT,official,0.25,vs_rhp,11.2,51.2,0.371,0.291,57.341875,59.400625000000005,False,18.50590944365991,46
Jo Adell,666176,2,R,CLE,Anthony Kay,CWS,L,CLE@CWS,6:15 PM CT,official,0.2992125984251969,vs_lhp,8.9,44.3,0.328,0.258,57.22594734251969,55.09094242125984,False,22.232805597936775,47
Ty France,664034,4,R,SD,Peter Lambert,HOU,R,HOU@SD,6:15 PM CT,official,0.28078817733990147,vs_rhp,10.6,49.1,0.328,0.253,57.02163023399015,56.26159636699508,False,24.747332079151498,48
Garrett Mitchell,669003,5,L,MIL,Taj Bradley,MIN,R,MIN@MIL,6:10 PM CT,official,0.2528301886792453,vs_rhp,13.6,50.7,0.351,0.256,56.993956367924525,58.538071933962264,False,28.712945053370582,49
Dominic Canzone,686527,4,L,SEA,Casey Legumina,TB,R,TB@SEA,8:50 PM CT,official,0.25098039215686274,vs_rhp,13.9,45.9,0.364,0.271,56.91147671568628,58.680582107843136,False,19.737721897232976,50
Brice Turang,668930,1,L,MIL,Taj Bradley,MIN,R,MIN@MIL,6:10 PM CT,official,0.29559748427672955,vs_rhp,8.0,42.5,0.346,0.258,56.80818592767295,54.92143671383647,False,24.635107427510356,51
Brandon Lowe,664040,2,L,PIT,Robert Stock,NYM,R,NYM@PIT,5:40 PM CT,official,0.27631578947368424,vs_rhp,12.5,45.2,0.333,0.246,56.749078947368425,56.265789473684215,False,19.12399626517273,52
Blaze Jordan,691458,7,R,STL,Kyle Freeland,COL,L,COL@STL,6:15 PM CT,official,0.2916666666666667,vs_lhp,8.4,47.1,0.315,0.27,56.55385416666667,54.793645833333336,False,6.538868034055729,53
Mike Trout,545361,2,R,LAA,Sandy Alcantara,MIA,R,LAA@MIA,3:10 PM CT,official,0.22007722007722008,vs_rhp,17.1,47.5,0.392,0.258,56.488659507722005,60.65792350386101,False,26.02782686829246,54
Cole Carrigg,694249,3,S,COL,Matthew Liberatore,STL,L,COL@STL,6:15 PM CT,official,0.32894736842105265,vs_lhp,4.8,33.1,0.335,0.262,56.405674342105264,51.74393092105264,False,30.616817729167547,55
Kevin McGonigle,805808,1,L,DET,Landen Roupp,SF,R,DET@SF,6:15 PM CT,official,0.3016393442622951,vs_rhp,7.0,36.6,0.356,0.265,56.35080942622951,53.92509221311475,False,12.112694482537737,56
Joc Pederson,592626,1,L,TEX,Kyle Bradish,BAL,R,BAL@TEX,6:15 PM CT,official,0.25886524822695034,vs_rhp,11.4,49.1,0.351,0.255,56.19871232269503,57.03857491134752,False,20.02121713739996,57
Kyle Stowers,669065,3,L,MIA,Walbert Ureña,LAA,R,LAA@MIA,3:10 PM CT,official,0.25925925925925924,vs_rhp,11.6,54.5,0.33,0.234,56.019363425925924,56.61952546296296,False,29.4497518859761,58
Otto Lopez,672640,4,R,MIA,Walbert Ureña,LAA,R,LAA@MIA,3:10 PM CT,official,0.2988505747126437,vs_rhp,6.3,41.4,0.326,0.285,55.96130747126438,53.561278735632186,False,14.570616544578517,59
Randy Arozarena,668227,3,R,SEA,Casey Legumina,TB,R,TB@SEA,8:50 PM CT,official,0.2833333333333333,vs_rhp,7.8,42.7,0.351,0.266,55.928020833333335,54.799479166666664,False,21.054441560593048,60
Brandon Marsh,669016,6,L,PHI,Max Scherzer,TOR,R,TOR@PHI,5:05 PM CT,official,0.2908496732026144,vs_rhp,8.6,44.5,0.314,0.265,55.89090482026144,53.98654616013072,False,20.587239583333336,61
Paul Goldschmidt,502671,1,R,NYY,Chris Sale,ATL,L,ATL@NYY,2:05 PM CT,official,0.31007751937984496,vs_lhp,10.5,36.4,0.304,0.231,55.8771269379845,52.31450096899225,False,24.131189259021966,62
Kyle Schwarber,656941,1,L,PHI,Max Scherzer,TOR,R,TOR@PHI,5:05 PM CT,official,0.22178988326848248,vs_rhp,16.9,52.1,0.364,0.236,55.78180082684825,59.421681663424124,False,37.46010652385796,63
Bryan Reynolds,668804,3,S,PIT,Robert Stock,NYM,R,NYM@PIT,5:40 PM CT,official,0.25951557093425603,vs_rhp,11.3,47.1,0.352,0.249,55.7124945934256,56.3498410467128,False,23.72114657828943,64
Sam Antonacci,803011,1,L,CWS,Gavin Williams,CLE,R,CLE@CWS,6:15 PM CT,official,0.29277566539923955,vs_rhp,6.2,36.6,0.352,0.286,55.44194153992395,53.49440826996197,False,13.796538111307903,65
Miguel Vargas,678246,3,R,CWS,Gavin Williams,CLE,R,CLE@CWS,6:15 PM CT,official,0.22635135135135134,vs_rhp,14.2,46.1,0.383,0.263,55.204197635135145,58.486005067567575,False,16.426777835081086,66
Nick Gonzales,693304,5,R,PIT,Robert Stock,NYM,R,NYM@PIT,5:40 PM CT,official,0.3221476510067114,vs_rhp,2.9,35.4,0.321,0.282,55.19539010067114,50.714257550335574,False,12.928231768231768,67
Kyle Karros,691720,2,R,COL,Matthew Liberatore,STL,L,COL@STL,6:15 PM CT,official,0.2857142857142857,vs_lhp,7.6,42.0,0.336,0.256,55.07267857142857,53.41446428571429,False,24.020941364180292,68
Julio Rodríguez,677594,5,R,SEA,Casey Legumina,TB,R,TB@SEA,8:50 PM CT,official,0.264026402640264,vs_rhp,8.9,42.8,0.353,0.28,54.977640264026405,55.143820132013204,False,20.35480450850271,69
Jake McCarthy,664983,1,L,COL,Matthew Liberatore,STL,L,COL@STL,6:15 PM CT,official,0.3368421052631579,vs_lhp,4.7,26.4,0.31,0.268,54.9623355263158,49.16898026315789,False,23.484687473301662,70
Max Muncy,571970,4,L,LAD,Brandon Pfaadt,AZ,R,LAD@AZ,7:10 PM CT,official,0.24535315985130113,vs_rhp,13.6,45.6,0.348,0.24,54.720315985130114,56.142657992565056,False,23.415051410352834,71
Gleyber Torres,650402,2,R,DET,Landen Roupp,SF,R,DET@SF,6:15 PM CT,official,0.30409356725146197,vs_rhp,7.7,33.1,0.331,0.244,54.7034192251462,51.4381158625731,False,18.460721134948052,72
Colt Keith,690993,5,L,DET,Landen Roupp,SF,R,DET@SF,6:15 PM CT,official,0.28321678321678323,vs_rhp,7.3,41.3,0.328,0.274,54.66574082167833,53.10177666083916,False,17.496961471204884,73
James McCann,543510,8,R,AZ,Yoshinobu Yamamoto,LAD,R,LAD@AZ,7:10 PM CT,official,0.3157894736842105,vs_rhp,8.0,41.3,0.269,0.223,54.588009868421054,50.02291118421053,False,23.39237903225807,74
William Contreras,661388,4,R,MIL,Taj Bradley,MIN,R,MIN@MIL,6:10 PM CT,official,0.2750809061488673,vs_rhp,7.4,43.2,0.329,0.263,54.03996561488673,52.90967030744336,False,16.60996288548485,75
Lars Nootbaar,663457,5,L,AZ,Yoshinobu Yamamoto,LAD,R,LAD@AZ,7:10 PM CT,official,0.2589928057553957,vs_rhp,9.2,49.6,0.331,0.238,54.01365557553957,54.077765287769786,False,22.214089522141993,76
Royce Lewis,668904,3,R,MIN,Robert Gasser,MIL,L,MIN@MIL,6:10 PM CT,official,0.25609756097560976,vs_lhp,12.8,43.4,0.324,0.24,54.001631097560974,54.26300304878048,False,13.714621212674645,77
Josh Bell,605137,4,S,MIN,Robert Gasser,MIL,L,MIN@MIL,6:10 PM CT,official,0.27007299270072993,vs_lhp,10.1,42.3,0.323,0.246,53.992611770073,53.165837135036504,False,23.348802288964706,78
Jared Young,676724,4,L,NYM,Bubba Chandler,PIT,R,NYM@PIT,5:40 PM CT,official,0.25595238095238093,vs_rhp,9.3,48.7,0.333,0.248,53.9118005952381,54.223556547619054,False,18.795627355008353,79
Wade Meckler,685133,1,L,LAA,Sandy Alcantara,MIA,R,LAA@MIA,3:10 PM CT,official,0.31543624161073824,vs_rhp,4.0,31.2,0.318,0.265,53.679874161073826,49.23056208053691,False,19.456909169277544,80
Andy Pages,681624,2,R,LAD,Brandon Pfaadt,AZ,R,LAD@AZ,7:10 PM CT,official,0.26461538461538464,vs_rhp,7.7,42.9,0.338,0.27,53.619350961538466,53.252956730769235,False,20.225007591442377,81
Andruw Monasterio,655316,5,R,BOS,Gage Jump,ATH,L,ATH@BOS,3:10 PM CT,official,0.2823529411764706,vs_lhp,8.8,37.1,0.315,0.252,53.39623161764706,51.41420955882353,False,21.764426957223566,82
Andrew Vaughn,683734,6,R,MIL,Taj Bradley,MIN,R,MIN@MIL,6:10 PM CT,official,0.26153846153846155,vs_rhp,6.1,43.3,0.352,0.277,53.364158653846154,53.25161057692308,False,14.45032609553889,83
Willi Castro,650489,6,S,COL,Matthew Liberatore,STL,L,COL@STL,6:15 PM CT,official,0.28125,vs_lhp,8.6,39.8,0.308,0.231,52.911875,50.785625,False,28.268031715073487,84
Cooper Pratt,806198,8,R,MIL,Taj Bradley,MIN,R,MIN@MIL,6:10 PM CT,official,0.308411214953271,vs_rhp,3.7,29.9,0.325,0.265,52.861433995327104,48.76274824766355,False,17.06269626122449,85
Vladimir Guerrero Jr.,665489,3,R,TOR,Aaron Nola,PHI,R,TOR@PHI,5:05 PM CT,official,0.2578616352201258,vs_rhp,6.7,43.6,0.336,0.283,52.844288522012576,52.814956761006286,False,9.653913416392426,86
A.J. Ewing,805999,1,L,NYM,Bubba Chandler,PIT,R,NYM@PIT,5:40 PM CT,official,0.2619047619047619,vs_rhp,7.9,43.6,0.324,0.26,52.763601190476194,52.2721130952381,False,21.36655604943406,87
Christian Encarnacion-Strand,687952,7,R,BAL,Jacob deGrom,TEX,R,BAL@TEX,6:15 PM CT,official,0.15625,vs_rhp,23.7,42.1,0.391,0.27,52.478437500000005,60.54656250000001,False,13.101675542309948,88
Tommy White,695720,5,R,ATH,Jake Bennett,BOS,L,ATH@BOS,3:10 PM CT,official,0.2972972972972973,vs_lhp,4.9,34.4,0.293,0.287,52.463479729729734,49.03861486486487,False,26.59820949542261,89
Francisco Lindor,596019,2,S,NYM,Bubba Chandler,PIT,R,NYM@PIT,5:40 PM CT,official,0.23668639053254437,vs_rhp,9.4,48.3,0.342,0.253,52.445201553254435,53.90775702662722,False,20.69295745272525,90
Andrew Benintendi,643217,5,L,CWS,Gavin Williams,CLE,R,CLE@CWS,6:15 PM CT,official,0.2563176895306859,vs_rhp,8.9,45.3,0.316,0.248,52.395831453068595,52.166821976534294,False,18.509283233444545,91
Heriberto Hernández,681715,6,R,MIA,Walbert Ureña,LAA,R,LAA@MIA,3:10 PM CT,official,0.2185792349726776,vs_rhp,12.2,49.7,0.345,0.248,52.25448599726776,55.084899248633874,False,27.973122238586157,92
Seiya Suzuki,673548,2,R,CHC,Seth Lugo,KC,R,CHC@KC,6:10 PM CT,official,0.2535211267605634,vs_rhp,10.0,39.1,0.334,0.248,52.15617517605634,52.161993838028174,False,27.984967978338762,93
Spencer Horwitz,687462,4,L,PIT,Robert Stock,NYM,R,NYM@PIT,5:40 PM CT,official,0.28054298642533937,vs_rhp,8.0,32.9,0.33,0.232,52.11273614253394,49.91871182126697,False,11.880793438870874,94
Ketel Marte,606466,4,S,AZ,Yoshinobu Yamamoto,LAD,R,LAD@AZ,7:10 PM CT,official,0.2319277108433735,vs_rhp,9.9,42.9,0.346,0.278,51.934333584337345,53.714823042168675,False,16.778683226051648,95
Cole Young,702284,2,L,SEA,Casey Legumina,TB,R,TB@SEA,8:50 PM CT,official,0.26804123711340205,vs_rhp,5.1,38.8,0.333,0.279,51.92537371134021,50.808311855670105,False,16.001870210775884,96
Trent Grisham,663757,5,L,NYY,Chris Sale,ATL,L,ATL@NYY,2:05 PM CT,official,0.24489795918367346,vs_lhp,9.3,44.1,0.335,0.244,51.88198341836735,52.480210459183674,False,20.199791628363055,97
Alec Burleson,676475,4,L,STL,Kyle Freeland,COL,L,COL@STL,6:15 PM CT,official,0.19148936170212766,vs_lhp,11.5,49.2,0.383,0.297,51.87893617021277,57.04696808510638,False,16.502026553624265,98
Everson Pereira,677592,9,R,STL,Kyle Freeland,COL,L,COL@STL,6:15 PM CT,official,0.25,vs_lhp,13.7,43.1,0.295,0.211,51.862812500000004,51.7746875,False,31.097994066047473,99
Nolan Schanuel,694384,3,L,LAA,Sandy Alcantara,MIA,R,LAA@MIA,3:10 PM CT,official,0.29056603773584905,vs_rhp,2.6,32.9,0.33,0.282,51.766291273584905,48.82861438679245,False,9.321958042440464,100
Kody Clemens,665019,5,L,MIN,Robert Gasser,MIL,L,MIN@MIL,6:10 PM CT,official,0.23157894736842105,vs_lhp,11.4,46.2,0.323,0.247,51.56164473684211,53.06769736842106,False,23.290122171179434,101
Wyatt Langford,694671,2,R,TEX,Kyle Bradish,BAL,R,BAL@TEX,6:15 PM CT,official,0.2702702702702703,vs_rhp,8.3,39.1,0.303,0.237,51.478589527027026,49.79945101351352,False,14.11330329562037,102
Luis Arraez,650333,4,L,PHI,Max Scherzer,TOR,R,TOR@PHI,5:05 PM CT,official,0.32903225806451614,vs_rhp,0.9,20.5,0.305,0.285,51.412913306451614,45.244425403225804,False,3.140712598239007,103
Bryan De La Cruz,650559,8,R,PHI,Max Scherzer,TOR,R,TOR@PHI,5:05 PM CT,official,0.25,vs_rhp,11.1,38.9,0.395,0.306,51.25,51.25,True,22.43092783505155,104
Kaelen Culpepper,701785,7,R,MIN,Robert Gasser,MIL,L,MIN@MIL,6:10 PM CT,official,0.25,vs_lhp,25.0,25.0,0.371,0.279,51.25,51.25,True,12.126858481790363,105
Ezequiel Duran,677649,5,R,TEX,Kyle Bradish,BAL,R,BAL@TEX,6:15 PM CT,official,0.27586206896551724,vs_rhp,6.5,35.8,0.309,0.254,51.19058189655173,49.066228448275865,False,20.53634070659425,106
Brendan Donovan,680977,7,L,SEA,Casey Legumina,TB,R,TB@SEA,8:50 PM CT,official,0.29411764705882354,vs_rhp,3.9,29.9,0.327,0.247,51.15957720588236,47.655569852941184,False,14.051238608651012,107
Owen Caissie,683357,7,L,MIA,Walbert Ureña,LAA,R,LAA@MIA,3:10 PM CT,official,0.22660098522167488,vs_rhp,15.4,46.3,0.301,0.208,51.139786022167485,52.702861761083746,False,32.858065829352405,108
Henry Bolte,703607,1,R,ATH,Jake Bennett,BOS,L,ATH@BOS,3:10 PM CT,official,0.25510204081632654,vs_lhp,7.5,48.1,0.301,0.23,51.092391581632654,50.46541454081633,False,34.81165906456518,109
Ryan Waldschmidt,814439,9,R,AZ,Yoshinobu Yamamoto,LAD,R,LAD@AZ,7:10 PM CT,official,0.272,vs_rhp,8.0,36.6,0.296,0.25,51.055625000000006,49.124375,False,45.867133158353305,110
Mookie Betts,605141,5,R,LAD,Brandon Pfaadt,AZ,R,LAD@AZ,7:10 PM CT,official,0.25118483412322273,vs_rhp,7.4,38.4,0.328,0.276,50.98973341232228,50.89799170616114,False,10.342659287073081,111
JJ Wetherholt,802139,1,L,STL,Kyle Freeland,COL,L,COL@STL,6:15 PM CT,official,0.23717948717948717,vs_lhp,7.1,43.9,0.351,0.257,50.98701121794872,52.04741185897436,False,17.09036774204862,112
Jordan Beck,687597,7,R,COL,Matthew Liberatore,STL,L,COL@STL,6:15 PM CT,official,0.3333333333333333,vs_lhp,4.5,26.9,0.252,0.217,50.98239583333333,43.91260416666667,False,30.46139797988708,113
Cam Smith,701358,7,R,HOU,Michael King,SD,R,HOU@SD,6:15 PM CT,official,0.225,vs_rhp,11.4,44.6,0.331,0.248,50.93875,52.823750000000004,False,31.61944996477371,114
Trea Turner,607208,2,R,PHI,Max Scherzer,TOR,R,TOR@PHI,5:05 PM CT,official,0.2676923076923077,vs_rhp,6.3,41.0,0.301,0.252,50.92610576923077,49.325240384615384,False,26.487366367995776,115
Taylor Trammell,666211,8,L,HOU,Michael King,SD,R,HOU@SD,6:15 PM CT,official,0.2595419847328244,vs_rhp,11.7,35.0,0.311,0.209,50.85982347328245,49.803974236641224,False,22.061900851306564,116
Michael Busch,683737,3,L,CHC,Seth Lugo,KC,R,CHC@KC,6:10 PM CT,official,0.24437299035369775,vs_rhp,9.5,39.6,0.336,0.234,50.830424035369774,51.14552451768489,False,21.61607241518808,117
Xavier Edwards,669364,2,S,MIA,Walbert Ureña,LAA,R,LAA@MIA,3:10 PM CT,official,0.29141104294478526,vs_rhp,3.8,28.8,0.319,0.264,50.724229294478526,47.31992714723926,False,14.021579034521228,118
Joe Mack,691788,8,L,MIA,Walbert Ureña,LAA,R,LAA@MIA,3:10 PM CT,official,0.2469879518072289,vs_rhp,9.9,40.1,0.315,0.24,50.67973268072289,50.665960090361445,False,32.33955764816383,119
Masyn Winn,691026,6,R,STL,Kyle Freeland,COL,L,COL@STL,6:15 PM CT,official,0.29292929292929293,vs_lhp,3.0,35.0,0.3,0.25,50.589804292929294,46.89958964646465,False,16.85612524299275,120
Bryson Stott,681082,5,L,PHI,Max Scherzer,TOR,R,TOR@PHI,5:05 PM CT,official,0.24671052631578946,vs_rhp,6.7,40.4,0.331,0.27,50.57105263157895,50.708026315789475,False,17.431954533979066,121
Corey Seager,608369,3,L,TEX,Kyle Bradish,BAL,R,BAL@TEX,6:15 PM CT,official,0.20253164556962025,vs_rhp,14.6,47.2,0.334,0.229,50.39066455696202,53.84408227848101,False,31.97432922407542,122
Bo Bichette,666182,3,R,NYM,Bubba Chandler,PIT,R,NYM@PIT,5:40 PM CT,official,0.2521489971346705,vs_rhp,6.1,40.2,0.318,0.275,50.38364971346705,49.99369985673353,False,21.35385240031354,123
