batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Munetaka Murakami,808959,2,L,CWS,Sonny Gray,BOS,R,CWS@BOS,6:10 PM CT,official,0.2604166666666667,vs_rhp,20.1,59.8,0.369,0.222,62.553541666666675,65.07645833333333,False,30.47005743711626,18
Willson Contreras,575929,4,R,BOS,Sean Burke,CWS,R,CWS@BOS,6:10 PM CT,official,0.291044776119403,vs_rhp,14.5,46.3,0.388,0.266,62.135415111940304,62.34630130597015,False,25.781744290648327,19
Ryan Jeffers,680777,2,R,MIN,Noah Cameron,KC,L,MIN@KC,6:40 PM CT,official,0.3230769230769231,vs_lhp,11.4,40.9,0.368,0.262,61.87112980769231,59.385408653846156,False,9.096508891068224,20
Pete Crow-Armstrong,691718,1,L,CHC,Eric Lauer,LAD,L,LAD@CHC,1:20 PM CT,official,0.302158273381295,vs_lhp,11.4,49.2,0.364,0.257,61.1258273381295,60.03791366906475,False,30.518304843304843,21
Junior Caminero,691406,3,R,TB,Tomoyuki Sugano,COL,R,TB@COL,2:10 PM CT,official,0.2772585669781931,vs_rhp,13.8,50.9,0.375,0.277,61.072419197819315,62.03386584890966,False,19.846902294007425,22
Michael Harris II,671739,4,L,ATL,Eury Pérez,MIA,R,MIA@ATL,6:15 PM CT,official,0.29615384615384616,vs_rhp,11.6,49.2,0.352,0.292,61.00913461538461,60.403942307692304,False,18.303996680193453,23
Luis García Jr.,671277,3,L,NYY,Andre Pallante,STL,R,STL@NYY,6:05 PM CT,official,0.2967741935483871,vs_rhp,12.5,45.6,0.356,0.29,60.90804435483871,60.23808467741936,False,15.565267616480552,24
Tyler Locklear,682988,8,R,AZ,Casey Mize,SD,R,SD@AZ,8:40 PM CT,official,0.32,vs_rhp,13.6,31.8,0.368,0.261,60.805625000000006,58.25437500000001,False,11.903226100566808,25
Bobby Witt Jr.,677951,2,R,KC,Dean Kremer,MIN,R,MIN@KC,6:40 PM CT,official,0.26855123674911663,vs_rhp,11.9,52.1,0.384,0.306,60.614186174911666,62.253499337455835,False,13.508452419742742,26
Ben Rice,700250,2,L,NYY,Andre Pallante,STL,R,STL@NYY,6:05 PM CT,official,0.26744186046511625,vs_rhp,15.4,47.9,0.375,0.268,60.04512354651163,61.458655523255814,False,25.629813837361002,27
Bryce Harper,547180,3,L,PHI,Jake Irvin,WSH,R,WSH@PHI,5:40 PM CT,official,0.28174603174603174,vs_rhp,11.8,45.1,0.389,0.276,59.96054067460318,60.31386408730159,False,19.08539729851205,28
Ty France,664034,4,R,SD,Mitch Bratt,AZ,L,SD@AZ,8:40 PM CT,official,0.30120481927710846,vs_lhp,11.0,50.5,0.333,0.256,59.80954442771085,58.273678463855425,False,30.651945854230295,29
Jeremy Peña,665161,1,R,HOU,Jameson Taillon,TOR,R,TOR@HOU,1:10 PM CT,official,0.32242990654205606,vs_rhp,5.7,41.4,0.358,0.302,59.75549065420561,56.78399532710281,False,15.671475155081712,30
Dillon Dingler,693307,3,R,DET,Bryan Woo,SEA,R,DET@SEA,8:40 PM CT,official,0.2857142857142857,vs_rhp,11.3,44.9,0.373,0.286,59.677366071428565,59.59227678571429,False,16.99160928174846,31
Ronald Acuña Jr.,660670,2,R,ATL,Eury Pérez,MIA,R,MIA@ATL,6:15 PM CT,official,0.27450980392156865,vs_rhp,14.5,45.2,0.378,0.256,59.60910539215686,60.32236519607843,False,21.88019793745842,32
Fernando Tatis Jr.,665487,1,R,SD,Mitch Bratt,AZ,L,SD@AZ,8:40 PM CT,official,0.2826086956521739,vs_lhp,10.4,52.7,0.352,0.285,59.59118206521739,59.62512228260869,False,18.79229622746225,33
Jonathan Aranda,666018,2,L,TB,Tomoyuki Sugano,COL,R,TB@COL,2:10 PM CT,official,0.2979452054794521,vs_rhp,10.1,45.8,0.358,0.266,59.39077054794521,58.1360102739726,False,21.21086789366059,34
Jac Caglianone,695506,3,L,KC,Dean Kremer,MIN,R,MIN@KC,6:40 PM CT,official,0.26037735849056604,vs_rhp,14.4,55.3,0.351,0.269,59.364298349056604,61.0298054245283,False,29.39663574645426,35
Gabriel Moreno,672515,4,R,AZ,Casey Mize,SD,R,SD@AZ,8:40 PM CT,official,0.30493273542600896,vs_rhp,7.5,42.1,0.372,0.293,59.353586042600895,57.681324271300454,False,22.834340432544884,36
Matt Olson,621566,3,L,ATL,Eury Pérez,MIA,R,MIA@ATL,6:15 PM CT,official,0.26587301587301587,vs_rhp,14.6,50.5,0.362,0.25,59.03698908730159,60.17396329365079,False,25.257962542860717,37
CJ Abrams,682928,1,L,WSH,Andrew Painter,PHI,R,WSH@PHI,5:40 PM CT,official,0.3028169014084507,vs_rhp,10.8,42.9,0.346,0.257,58.93137764084507,57.08115757042253,False,24.800352452958904,38
Seiya Suzuki,673548,2,R,CHC,Eric Lauer,LAD,L,LAD@CHC,1:20 PM CT,official,0.3163265306122449,vs_lhp,10.0,39.8,0.337,0.249,58.72140306122449,55.68507653061225,False,22.255662551893224,39
Sal Stewart,701398,2,R,CIN,Jacob Lopez,ATH,L,ATH@CIN,5:40 PM CT,official,0.2871287128712871,vs_lhp,13.8,40.0,0.35,0.25,58.22287128712871,57.401435643564355,False,18.74737858916968,40
Jackson Merrill,701538,5,L,SD,Mitch Bratt,AZ,L,SD@AZ,8:40 PM CT,official,0.29914529914529914,vs_lhp,10.5,46.4,0.323,0.255,58.124529914529916,56.219764957264964,False,21.90555364769796,41
Garrett Mitchell,669003,3,L,MIL,Paul Skenes,PIT,R,PIT@MIL,6:40 PM CT,official,0.25984251968503935,vs_rhp,14.1,50.0,0.352,0.258,57.888626968503935,59.14775098425197,False,32.95011733629913,42
Bryan Reynolds,668804,3,S,PIT,Kyle Harrison,MIL,L,PIT@MIL,6:40 PM CT,official,0.2827586206896552,vs_lhp,11.2,46.4,0.352,0.248,57.82586206896552,57.23793103448276,False,15.668040006979272,43
Dominic Canzone,686527,3,L,SEA,Drew Anderson,DET,R,DET@SEA,8:40 PM CT,official,0.252,vs_rhp,14.3,46.9,0.371,0.275,57.7871875,59.7703125,False,20.42530976227286,44
Jesús Sánchez,660821,3,L,TOR,Hunter Brown,HOU,R,TOR@HOU,1:10 PM CT,official,0.2864321608040201,vs_rhp,10.3,46.0,0.332,0.276,57.56884108040201,56.605983040201004,False,22.404817404817404,45
Francisco Alvarez,682626,6,R,NYM,Tanner Bibee,CLE,R,NYM@CLE,5:40 PM CT,official,0.25806451612903225,vs_rhp,16.9,44.8,0.345,0.245,57.42520161290322,58.621975806451616,False,26.09824197298416,46
Freddie Freeman,518692,3,L,LAD,Shota Imanaga,CHC,L,LAD@CHC,1:20 PM CT,official,0.26618705035971224,vs_lhp,9.2,43.9,0.38,0.301,57.17651753597123,57.98654001798561,False,24.40600527554246,47
Carson Kelly,608348,4,R,CHC,Eric Lauer,LAD,L,LAD@CHC,1:20 PM CT,official,0.3333333333333333,vs_lhp,6.1,37.3,0.32,0.241,57.162395833333335,52.242604166666666,False,13.508066489170325,48
Nathaniel Lowe,663993,4,L,CLE,Christian Scott,NYM,R,NYM@CLE,5:40 PM CT,official,0.28448275862068967,vs_rhp,9.4,42.8,0.35,0.274,56.992025862068964,56.09538793103448,False,29.152596884432565,49
Otto Lopez,672640,3,R,MIA,Bryce Elder,ATL,R,MIA@ATL,6:15 PM CT,official,0.30177514792899407,vs_rhp,6.5,42.1,0.332,0.289,56.83157729289941,54.489694896449706,False,8.131332975027856,50
Randy Arozarena,668227,2,R,SEA,Drew Anderson,DET,R,DET@SEA,8:40 PM CT,official,0.288135593220339,vs_rhp,8.1,43.0,0.351,0.265,56.586684322033896,55.26615466101695,False,24.065338497375382,51
Pete Alonso,624413,2,R,BAL,Reid Detmers,LAA,L,LAA@BAL,5:35 PM CT,official,0.22900763358778625,vs_lhp,12.7,54.9,0.378,0.274,56.55232585877863,60.01881917938931,False,25.31811297991626,52
Jackson Chourio,694192,2,R,MIL,Paul Skenes,PIT,R,PIT@MIL,6:40 PM CT,official,0.2661290322580645,vs_rhp,12.8,46.7,0.333,0.253,56.34509072580646,56.56676411290323,False,26.935122858770516,53
Miguel Rojas,500743,8,R,LAD,Shota Imanaga,CHC,L,LAD@CHC,1:20 PM CT,official,0.31683168316831684,vs_lhp,6.2,36.3,0.315,0.283,56.21035581683168,52.41189665841584,False,22.26767314135735,54
Brice Turang,668930,1,L,MIL,Paul Skenes,PIT,R,PIT@MIL,6:40 PM CT,official,0.288961038961039,vs_rhp,8.2,42.2,0.347,0.257,56.19735389610389,54.65930194805195,False,24.373546586773934,55
Gleyber Torres,650402,2,R,DET,Bryan Woo,SEA,R,DET@SEA,8:40 PM CT,official,0.31645569620253167,vs_rhp,7.5,33.3,0.335,0.246,56.095257120253166,52.28059731012658,False,17.429932320005605,56
Cooper Pratt,806198,8,R,MIL,Paul Skenes,PIT,R,PIT@MIL,6:40 PM CT,official,0.32989690721649484,vs_rhp,4.1,31.6,0.334,0.271,56.05281572164948,51.23672036082475,False,19.727248807018487,57
Luis Campusano,669134,7,R,SD,Mitch Bratt,AZ,L,SD@AZ,8:40 PM CT,official,0.2857142857142857,vs_lhp,7.8,44.2,0.343,0.261,56.01142857142857,54.668214285714285,False,24.839355209764513,58
Brandon Marsh,669016,6,L,PHI,Jake Irvin,WSH,R,WSH@PHI,5:40 PM CT,official,0.29491525423728815,vs_rhp,8.6,44.5,0.309,0.261,55.99433792372882,53.765450211864405,False,17.75625539257981,59
Max Muncy,571970,7,L,LAD,Shota Imanaga,CHC,L,LAD@CHC,1:20 PM CT,official,0.25882352941176473,vs_lhp,13.4,45.3,0.349,0.24,55.95266544117647,56.673363970588234,False,38.58229846195451,60
Miguel Vargas,678246,3,R,CWS,Sonny Gray,BOS,R,CWS@BOS,6:10 PM CT,official,0.22758620689655173,vs_rhp,14.5,46.8,0.388,0.268,55.937995689655175,59.369935344827596,False,15.152245173398,61
Kevin McGonigle,805808,1,L,DET,Bryan Woo,SEA,R,DET@SEA,8:40 PM CT,official,0.2935153583617747,vs_rhp,7.2,36.8,0.357,0.266,55.73966083617748,53.78514291808874,False,13.051234416515669,62
Mickey Moniak,666160,3,L,COL,Nick Martinez,TB,R,TB@COL,2:10 PM CT,official,0.29439252336448596,vs_rhp,11.2,42.1,0.304,0.229,55.7176898364486,53.3361886682243,False,10.161477663630052,63
Kyle Schwarber,656941,1,L,PHI,Jake Irvin,WSH,R,WSH@PHI,5:40 PM CT,official,0.21544715447154472,vs_rhp,17.3,52.3,0.367,0.238,55.551277947154475,59.64329522357723,False,30.552583880452733,64
James McCann,543510,7,R,AZ,Casey Mize,SD,R,SD@AZ,8:40 PM CT,official,0.3157894736842105,vs_rhp,8.3,41.7,0.281,0.233,55.54863486842106,51.342286184210536,False,16.170777576853524,65
Kyle Stowers,669065,2,L,MIA,Bryce Elder,ATL,R,MIA@ATL,6:15 PM CT,official,0.25190839694656486,vs_rhp,12.1,54.4,0.329,0.231,55.38958969465649,56.37416984732825,False,28.895363036976555,66
Sam Antonacci,803011,1,L,CWS,Sonny Gray,BOS,R,CWS@BOS,6:10 PM CT,official,0.29296875,vs_rhp,6.4,36.6,0.35,0.282,55.37625,53.3740625,False,14.002634465607484,67
Coby Mayo,691723,5,R,BAL,Reid Detmers,LAA,L,LAA@BAL,5:35 PM CT,official,0.2808988764044944,vs_lhp,11.6,49.4,0.298,0.211,55.304262640449444,53.785568820224725,False,28.68784526517113,68
Heliot Ramos,671218,4,R,NYY,Andre Pallante,STL,R,STL@NYY,6:05 PM CT,official,0.25327510917030566,vs_rhp,13.3,48.1,0.321,0.26,55.26344841703057,56.15031795851529,False,21.342752141067916,69
Justin Foscue,679822,5,R,TEX,Carson Whisenhunt,SF,L,SF@TEX,1:35 PM CT,official,0.2894736842105263,vs_lhp,10.8,39.8,0.316,0.235,55.217993421052626,53.153059210526315,False,27.387548239454937,70
Andy Pages,681624,2,R,LAD,Shota Imanaga,CHC,L,LAD@CHC,1:20 PM CT,official,0.2809917355371901,vs_lhp,7.5,42.6,0.337,0.27,55.06104855371902,53.81521177685951,False,14.403586063199104,71
Tyrone Taylor,621438,9,R,CHC,Eric Lauer,LAD,L,LAD@CHC,1:20 PM CT,official,0.2948717948717949,vs_lhp,11.7,35.8,0.307,0.23,54.91280448717949,52.28046474358975,False,20.423508670936172,72
Colt Keith,690993,5,L,DET,Bryan Woo,SEA,R,DET@SEA,8:40 PM CT,official,0.2831541218637993,vs_rhp,7.5,40.2,0.327,0.271,54.42353718637993,52.782081093189966,False,20.53690774083275,73
William Contreras,661388,4,R,MIL,Paul Skenes,PIT,R,PIT@MIL,6:40 PM CT,official,0.27906976744186046,vs_rhp,7.2,42.6,0.329,0.264,54.24947674418605,52.868488372093026,False,15.956439361145609,74
Julio Rodríguez,677594,4,R,SEA,Drew Anderson,DET,R,DET@SEA,8:40 PM CT,official,0.26174496644295303,vs_rhp,8.5,42.6,0.348,0.275,54.1894966442953,54.272248322147654,False,29.242775742775734,75
Lars Nootbaar,663457,1,L,AZ,Casey Mize,SD,R,SD@AZ,8:40 PM CT,official,0.25757575757575757,vs_rhp,9.1,50.4,0.334,0.24,54.15320075757576,54.38816287878788,False,28.967983736186984,76
Tyler Soderstrom,691016,3,L,ATH,Rhett Lowder,CIN,R,ATH@CIN,5:40 PM CT,official,0.26104417670682734,vs_rhp,9.4,46.0,0.333,0.253,54.06254267068273,54.031583835341365,False,15.334463927814312,77
Andrew Vaughn,683734,6,R,MIL,Paul Skenes,PIT,R,PIT@MIL,6:40 PM CT,official,0.2601626016260163,vs_rhp,6.3,43.4,0.355,0.279,53.51438516260163,53.57250508130082,False,18.23844279973312,78
Jared Young,676724,5,L,NYM,Tanner Bibee,CLE,R,NYM@CLE,5:40 PM CT,official,0.25625,vs_rhp,9.2,48.2,0.326,0.242,53.360625,53.441874999999996,False,13.397969570574404,79
Carson Benge,701807,4,L,NYM,Tanner Bibee,CLE,R,NYM@CLE,5:40 PM CT,official,0.2634920634920635,vs_rhp,7.7,41.0,0.338,0.277,53.30795634920636,52.96085317460318,False,14.800776523252352,80
Heriberto Hernández,681715,5,R,MIA,Bryce Elder,ATL,R,MIA@ATL,6:15 PM CT,official,0.2215909090909091,vs_rhp,12.7,49.7,0.349,0.249,52.98377840909091,55.80735795454546,False,20.851454311454315,81
Jake Burger,669394,4,R,TEX,Carson Whisenhunt,SF,L,SF@TEX,1:35 PM CT,official,0.25842696629213485,vs_lhp,11.2,47.0,0.299,0.229,52.882696629213484,52.493848314606744,False,27.107296219615062,82
Brendan Donovan,680977,7,L,SEA,Drew Anderson,DET,R,DET@SEA,8:40 PM CT,official,0.30303030303030304,vs_rhp,4.1,31.5,0.333,0.254,52.880842803030305,49.216202651515154,False,9.912762088147195,83
Francisco Lindor,596019,2,S,NYM,Tanner Bibee,CLE,R,NYM@CLE,5:40 PM CT,official,0.2331288343558282,vs_rhp,9.7,48.6,0.35,0.26,52.79288343558282,54.69144171779141,False,18.130577226765975,84
Andrew Benintendi,643217,5,L,CWS,Sonny Gray,BOS,R,CWS@BOS,6:10 PM CT,official,0.2536764705882353,vs_rhp,9.2,46.1,0.321,0.251,52.71170955882353,52.812261029411765,False,19.630442849745556,85
Kyle Karros,691720,4,R,COL,Nick Martinez,TB,R,TB@COL,2:10 PM CT,official,0.25961538461538464,vs_rhp,7.8,42.2,0.337,0.255,52.61403846153847,52.305769230769236,False,17.86196191047676,86
JJ Wetherholt,802139,1,L,STL,Will Warren,NYY,R,STL@NYY,6:05 PM CT,official,0.2536764705882353,vs_rhp,6.9,43.8,0.348,0.255,52.348897058823525,52.482573529411766,False,16.850210437702938,87
Cole Young,702284,1,L,SEA,Drew Anderson,DET,R,DET@SEA,8:40 PM CT,official,0.2692307692307692,vs_rhp,5.2,39.1,0.336,0.281,52.323389423076925,51.246225961538464,False,15.783163909160718,88
Joe Mack,691788,8,L,MIA,Bryce Elder,ATL,R,MIA@ATL,6:15 PM CT,official,0.25625,vs_rhp,10.2,41.5,0.32,0.242,52.2790625,52.0234375,False,22.303280305281547,89
Travis d'Arnaud,518595,6,R,LAA,Trevor Rogers,BAL,L,LAA@BAL,5:35 PM CT,official,0.2631578947368421,vs_lhp,15.6,31.3,0.309,0.208,52.26360197368421,51.312582236842104,False,25.527161438408573,90
TJ Rumfield,681198,5,L,COL,Nick Martinez,TB,R,TB@COL,2:10 PM CT,official,0.3057553956834532,vs_rhp,4.8,27.8,0.32,0.254,52.233664568345326,48.10964478417266,False,7.505999135439595,91
Cole Carrigg,694249,2,S,COL,Nick Martinez,TB,R,TB@COL,2:10 PM CT,official,0.2839506172839506,vs_rhp,5.0,33.3,0.338,0.264,52.213499228395065,49.90909336419753,False,10.637582611956521,92
A.J. Ewing,805999,1,L,NYM,Tanner Bibee,CLE,R,NYM@CLE,5:40 PM CT,official,0.25742574257425743,vs_rhp,7.7,43.3,0.324,0.26,52.16038675742574,51.84847462871287,False,23.49954756336424,93
Kyle Tucker,663656,5,L,LAD,Shota Imanaga,CHC,L,LAD@CHC,1:20 PM CT,official,0.2608695652173913,vs_lhp,6.7,38.9,0.339,0.264,51.866644021739134,51.28129076086957,False,23.91447018251886,94
Tommy Edman,669242,4,S,LAD,Shota Imanaga,CHC,L,LAD@CHC,1:20 PM CT,official,0.24390243902439024,vs_lhp,7.2,39.2,0.351,0.297,51.782118902439024,52.65574695121951,False,17.06221696127946,95
Chase DeLauter,800050,2,L,CLE,Christian Scott,NYM,R,NYM@CLE,5:40 PM CT,official,0.24,vs_rhp,6.6,45.7,0.348,0.277,51.7609375,52.8640625,False,15.245686227773964,96
Josh Bell,605137,3,S,MIN,Noah Cameron,KC,L,MIN@KC,6:40 PM CT,official,0.24615384615384617,vs_lhp,10.1,43.1,0.322,0.247,51.74257211538462,52.150504807692315,False,15.943817762399076,97
Owen Caissie,683357,6,L,MIA,Bryce Elder,ATL,R,MIA@ATL,6:15 PM CT,official,0.22727272727272727,vs_rhp,15.8,47.4,0.301,0.21,51.66602272727273,53.33238636363637,False,28.690691856452727,98
Liam Hicks,689414,4,L,TB,Tomoyuki Sugano,COL,R,TB@COL,2:10 PM CT,official,0.3049645390070922,vs_rhp,4.0,29.4,0.311,0.25,51.61895390070922,47.32822695035461,False,12.608084997043463,99
Nico Hoerner,663538,6,R,CHC,Eric Lauer,LAD,L,LAD@CHC,1:20 PM CT,official,0.3008130081300813,vs_lhp,1.2,28.4,0.326,0.298,51.46880081300813,47.66815040650407,False,9.904768586574013,100
Royce Lewis,668904,5,R,MIN,Noah Cameron,KC,L,MIN@KC,6:40 PM CT,official,0.23684210526315788,vs_lhp,12.5,43.3,0.317,0.233,51.45264802631579,52.446167763157895,False,15.707836280240242,101
Donovan Walton,622268,7,L,ATH,Rhett Lowder,CIN,R,ATH@CIN,5:40 PM CT,official,0.29357798165137616,vs_rhp,4.2,33.3,0.313,0.249,51.40061066513762,47.94858658256881,False,10.497122097505729,102
Wilyer Abreu,677800,3,L,BOS,Sean Burke,CWS,R,CWS@BOS,6:10 PM CT,official,0.2195945945945946,vs_rhp,12.8,41.9,0.347,0.255,51.36539695945946,53.89129222972973,False,24.04143343081249,103
Rafael Flores Jr.,804668,8,R,PIT,Kyle Harrison,MIL,L,PIT@MIL,6:40 PM CT,official,0.25,vs_lhp,12.5,31.3,0.413,0.284,51.25,51.25,True,23.43360616623935,104
Taylor Trammell,666211,5,L,HOU,Jameson Taillon,TOR,R,TOR@HOU,1:10 PM CT,official,0.2558139534883721,vs_rhp,12.0,36.0,0.317,0.214,51.19702034883721,50.57257267441861,False,26.564014910156754,105
Henry Bolte,703607,8,R,ATH,Rhett Lowder,CIN,R,ATH@CIN,5:40 PM CT,official,0.25547445255474455,vs_rhp,7.1,49.0,0.303,0.23,51.19557025547446,50.57809762773723,False,20.859729815730855,106
Kody Clemens,665019,4,L,MIN,Noah Cameron,KC,L,MIN@KC,6:40 PM CT,official,0.2247191011235955,vs_lhp,11.8,46.1,0.326,0.248,51.19534761235955,53.152517556179774,False,25.520176858225287,107
Bo Bichette,666182,3,R,NYM,Tanner Bibee,CLE,R,NYM@CLE,5:40 PM CT,official,0.25513196480938416,vs_rhp,6.3,41.1,0.321,0.278,51.15225898093842,50.77003574046921,False,13.224807120408842,108
Trea Turner,607208,2,R,PHI,Jake Irvin,WSH,R,WSH@PHI,5:40 PM CT,official,0.26688102893890675,vs_rhp,6.6,41.3,0.302,0.254,51.139040393890674,49.673113946945335,False,16.627803912633635,109
Luis Arraez,650333,4,L,PHI,Jake Irvin,WSH,R,WSH@PHI,5:40 PM CT,official,0.3277591973244147,vs_rhp,0.7,20.1,0.304,0.286,51.09498223244148,44.93389736622074,False,1.675017629874258,110
Ryan Waldschmidt,814439,9,R,AZ,Casey Mize,SD,R,SD@AZ,8:40 PM CT,official,0.2796610169491525,vs_rhp,7.7,34.6,0.292,0.246,51.02110169491525,48.44805084745762,False,34.453904627955254,111
Ceddanne Rafaela,678882,2,R,BOS,Sean Burke,CWS,R,CWS@BOS,6:10 PM CT,official,0.29180327868852457,vs_rhp,5.8,33.3,0.289,0.249,51.01814036885246,47.484851434426226,False,15.746030951694523,112
Ezequiel Duran,677649,2,R,TEX,Carson Whisenhunt,SF,L,SF@TEX,1:35 PM CT,official,0.2716049382716049,vs_lhp,6.5,35.7,0.31,0.257,50.860806327160496,48.989934413580244,False,28.533730158730158,113
Kazuma Okamoto,672960,2,R,TOR,Hunter Brown,HOU,R,TOR@HOU,1:10 PM CT,official,0.2315112540192926,vs_rhp,13.1,45.1,0.311,0.213,50.81893790192926,51.96525020096463,False,24.547700703516234,114
Michael Busch,683737,5,L,CHC,Eric Lauer,LAD,L,LAD@CHC,1:20 PM CT,official,0.24427480916030533,vs_lhp,9.5,39.9,0.334,0.233,50.77341841603054,51.06780295801527,False,25.503365384615382,115
Blaze Jordan,691458,6,R,STL,Will Warren,NYY,R,STL@NYY,6:05 PM CT,official,0.23595505617977527,vs_rhp,8.6,46.6,0.311,0.268,50.768005617977536,51.70775280898877,False,10.627455229839171,116
Andruw Monasterio,655316,8,R,BOS,Sean Burke,CWS,R,CWS@BOS,6:10 PM CT,official,0.256,vs_rhp,8.9,39.2,0.308,0.245,50.763125,50.046875,False,19.176650723059936,117
Xavier Edwards,669364,1,S,MIA,Bryce Elder,ATL,R,MIA@ATL,6:15 PM CT,official,0.29245283018867924,vs_rhp,3.9,28.3,0.318,0.263,50.712470518867924,47.21545400943397,False,13.478599030422316,118
Zach Neto,687263,1,R,LAA,Trevor Rogers,BAL,L,LAA@BAL,5:35 PM CT,official,0.25,vs_lhp,12.1,39.8,0.305,0.202,50.624375,50.203125,False,18.532968760576384,119
Vaughn Grissom,687093,4,R,LAA,Trevor Rogers,BAL,L,LAA@BAL,5:35 PM CT,official,0.24719101123595505,vs_lhp,6.8,41.0,0.329,0.261,50.479101123595505,50.51705056179775,False,12.353436248255997,120
Corbin Carroll,682998,2,L,AZ,Casey Mize,SD,R,SD@AZ,8:40 PM CT,official,0.2027491408934708,vs_rhp,12.0,49.4,0.344,0.248,50.47553908934708,54.03683204467354,False,28.616988738003776,121
Brandon Valenzuela,678218,5,S,TOR,Hunter Brown,HOU,R,TOR@HOU,1:10 PM CT,official,0.24817518248175183,vs_rhp,8.3,37.6,0.324,0.252,50.20189324817518,50.03438412408759,False,23.271970195047114,122
Nick Gonzales,693304,5,R,PIT,Kyle Harrison,MIL,L,PIT@MIL,6:40 PM CT,official,0.2713178294573643,vs_lhp,3.0,35.8,0.32,0.28,50.14865794573643,48.209016472868214,False,27.379345076885198,123
