batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Ben Rortvedt,666163,9,L,LAD,Robert Gasser,MIL,L,MIL@LAD,9:10 PM CT,prior:2026-08-13,0.4,vs_lhp,0.0,0.0,0.234,0.252,88.75,88.75,True,34.89179758024725,1
Eduardo Valencia,680664,4,R,DET,Sean Newcomb,CWS,L,CWS@DET,5:40 PM CT,prior:2026-08-13,0.38095238095238093,vs_lhp,31.3,59.4,0.395,0.276,82.32461309523809,81.30074404761905,False,31.285029048335247,2
Abimelec Ortiz,694673,2,L,WSH,Robert Stock,NYM,R,WSH@NYM,6:10 PM CT,prior:2026-08-13,0.35714285714285715,vs_rhp,20.8,54.2,0.461,0.322,77.69803571428572,77.66089285714285,False,13.09659090909091,3
Michael Conforto,624424,8,L,CHC,Matthew Liberatore,STL,L,STL@CHC,1:20 PM CT,prior:2026-08-13,0.5,vs_lhp,11.4,43.9,0.318,0.226,77.2228125,64.88718750000001,False,26.186848072562356,4
Yordan Alvarez,670541,2,L,HOU,George Kirby,SEA,R,SEA@HOU,7:10 PM CT,prior:2026-08-12,0.3450479233226837,vs_rhp,18.1,53.4,0.464,0.331,75.37854233226837,75.6686461661342,False,18.499374771424755,5
Zac Veen,691728,7,L,COL,Landen Roupp,SF,R,COL@SF,9:15 PM CT,prior:2026-08-12,0.3333333333333333,vs_rhp,50.0,100.0,0.594,0.304,72.08333333333333,72.08333333333333,True,12.260547722333506,6
Christian Encarnacion-Strand,687952,6,R,BAL,Steven Matz,TB,L,BAL@TB,6:10 PM CT,prior:2026-08-12,0.36363636363636365,vs_lhp,20.4,40.8,0.385,0.275,71.25426136363636,68.37869318181818,False,28.78943450932684,7
Andrés Chaparro,665953,7,R,WSH,Robert Stock,NYM,R,WSH@NYM,6:10 PM CT,prior:2026-08-13,0.38095238095238093,vs_rhp,11.7,46.8,0.361,0.24,68.1302380952381,62.790119047619044,False,14.907333333333334,8
Angel Genao,694197,7,S,CLE,Michael King,SD,R,SD@CLE,6:10 PM CT,prior:2026-08-13,0.35294117647058826,vs_rhp,12.0,56.0,0.352,0.281,67.94411764705883,64.82705882352941,False,0.0,9
Griffin Conine,665052,4,L,MIA,Chase Burns,CIN,R,MIA@CIN,5:10 PM CT,prior:2026-08-13,0.296875,vs_rhp,17.8,56.4,0.399,0.279,67.066875,68.316875,False,28.81971876218659,10
