batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Michael Harris II,671739,4,L,ATL,Cam Schlittler,NYY,R,ATL@NYY,12:35 PM CT,official,0.2915129151291513,vs_rhp,11.4,49.3,0.353,0.295,60.58410401291513,60.235333256457565,False,15.49952254755748,19
Bryce Harper,547180,3,L,PHI,Shane Bieber,TOR,R,TOR@PHI,12:35 PM CT,official,0.2878787878787879,vs_rhp,11.6,44.8,0.389,0.276,60.41850378787879,60.420814393939395,False,15.371286179796819,20
Luis García Jr.,671277,4,L,NYY,Grant Holmes,ATL,R,ATL@NYY,12:35 PM CT,official,0.29430379746835444,vs_rhp,12.2,45.2,0.355,0.289,60.372254746835445,59.73581487341772,False,16.504619722889245,21
Junior Caminero,691406,4,R,TB,Emerson Hancock,SEA,R,TB@SEA,3:10 PM CT,official,0.2696969696969697,vs_rhp,13.8,50.7,0.376,0.276,60.292509469696974,61.62703598484849,False,19.514314220385195,22
Enrique Hernández,571771,8,R,LAD,Eduardo Rodriguez,AZ,L,LAD@AZ,3:10 PM CT,official,0.2857142857142857,vs_lhp,13.3,46.7,0.273,0.226,60.17857142857142,60.17857142857142,True,29.192654986522918,23
Pete Alonso,624413,2,R,BAL,Kumar Rocker,TEX,R,BAL@TEX,1:35 PM CT,official,0.2597402597402597,vs_rhp,13.3,55.4,0.378,0.273,59.98777597402598,62.01826298701299,False,21.122478450389803,24
Fernando Tatis Jr.,665487,1,R,SD,Cristian Javier,HOU,R,HOU@SD,7:20 PM CT,official,0.281767955801105,vs_rhp,11.0,52.5,0.356,0.285,59.91898308011049,60.13121029005524,False,23.452564416186018,25
Ben Rice,700250,2,L,NYY,Grant Holmes,ATL,R,ATL@NYY,12:35 PM CT,official,0.2631578947368421,vs_rhp,15.8,48.0,0.374,0.265,59.713289473684206,61.3553947368421,False,23.98208093537999,26
Jordan Walker,691023,4,R,STL,Michael Lorenzen,COL,R,COL@STL,1:15 PM CT,official,0.281437125748503,vs_rhp,13.2,47.4,0.354,0.276,59.6343375748503,59.75623128742515,False,25.013125045646042,27
Dillon Dingler,693307,3,R,DET,Logan Webb,SF,R,DET@SF,3:05 PM CT,official,0.2827586206896552,vs_rhp,11.4,44.8,0.375,0.287,59.51648706896552,59.62980603448276,False,16.920001012578254,28
Matt Olson,621566,3,L,ATL,Cam Schlittler,NYY,R,ATL@NYY,12:35 PM CT,official,0.2653846153846154,vs_rhp,15.4,50.5,0.363,0.249,59.38877403846154,60.666418269230775,False,20.173569767166082,29
Jonathan Aranda,666018,2,L,TB,Emerson Hancock,SEA,R,TB@SEA,3:10 PM CT,official,0.297029702970297,vs_rhp,10.1,45.1,0.355,0.264,58.9895327970297,57.67242264851485,False,21.401703199030813,30
Dominic Canzone,686527,4,L,SEA,Ian Seymour,TB,L,TB@SEA,3:10 PM CT,official,0.2708333333333333,vs_lhp,13.6,46.4,0.364,0.272,58.87583333333333,59.649166666666666,False,24.672708210044583,31
Pete Crow-Armstrong,691718,1,L,CHC,Randy Dobnak,KC,R,CHC@KC,1:10 PM CT,official,0.2754098360655738,vs_rhp,12.1,49.5,0.365,0.256,58.862546106557375,59.23142930327869,False,24.581932438148975,32
CJ Abrams,682928,1,L,WSH,Brady Singer,CIN,R,CIN@WSH,11:15 AM CT,official,0.30067567567567566,vs_rhp,10.7,42.5,0.348,0.26,58.746630067567565,57.029721283783786,False,17.677661517349932,33
Ronald Acuña Jr.,660670,2,R,ATL,Cam Schlittler,NYY,R,ATL@NYY,12:35 PM CT,official,0.2621951219512195,vs_rhp,14.4,45.9,0.38,0.261,58.67357469512196,60.11069359756098,False,17.542727672593493,34
Jake Bauers,641343,5,L,MIL,Connor Prielipp,MIN,L,MIN@MIL,1:10 PM CT,official,0.2558139534883721,vs_lhp,13.9,53.5,0.366,0.258,58.647332848837216,60.50476017441861,False,28.61511292871085,35
Randal Grichuk,545341,4,R,CWS,Joey Cantillo,CLE,L,CLE@CWS,1:10 PM CT,official,0.2857142857142857,vs_lhp,10.9,48.1,0.338,0.28,58.54299107142857,57.95415178571429,False,34.41947753867038,36
Yandy Díaz,650490,1,R,TB,Emerson Hancock,SEA,R,TB@SEA,3:10 PM CT,official,0.29936305732484075,vs_rhp,6.8,47.9,0.35,0.281,58.40786823248408,56.766590366242035,False,14.8307005307196,37
Jeremy Peña,665161,1,R,HOU,Randy Vásquez,SD,R,HOU@SD,7:20 PM CT,official,0.31363636363636366,vs_rhp,5.5,41.1,0.352,0.296,58.327073863636365,55.59338068181818,False,12.017245959371444,38
Elly De La Cruz,682829,1,S,CIN,Brad Lord,WSH,R,CIN@WSH,11:15 AM CT,official,0.25,vs_rhp,14.1,51.7,0.368,0.274,58.2890625,60.5559375,False,27.050913536194535,39
Jac Caglianone,695506,3,L,KC,Matthew Boyd,CHC,L,CHC@KC,1:10 PM CT,official,0.23931623931623933,vs_lhp,14.7,55.6,0.362,0.278,58.13349893162393,61.17893696581197,False,35.095551839464875,40
Miguel Vargas,678246,3,R,CWS,Joey Cantillo,CLE,L,CLE@CWS,1:10 PM CT,official,0.25757575757575757,vs_lhp,14.1,46.0,0.38,0.262,58.111950757575755,59.75441287878788,False,13.281891377240548,41
Bryan Reynolds,668804,3,S,PIT,Sean Manaea,NYM,L,NYM@PIT,12:35 PM CT,official,0.2847682119205298,vs_lhp,11.2,46.8,0.352,0.248,58.10557119205298,57.43966059602649,False,22.674447661214977,42
Ildemaro Vargas,545121,6,S,AZ,Justin Wrobleski,LAD,L,LAD@AZ,3:10 PM CT,official,0.3482142857142857,vs_lhp,3.4,35.5,0.316,0.286,57.959241071428565,52.207901785714284,False,11.603411020219172,43
Ketel Marte,606466,4,S,AZ,Justin Wrobleski,LAD,L,LAD@AZ,3:10 PM CT,official,0.2905982905982906,vs_lhp,9.8,42.9,0.346,0.277,57.728266559829066,56.55147702991454,False,12.762153066262087,44
Jose Siri,642350,8,R,LAA,Ryan Gusto,MIA,R,LAA@MIA,12:40 PM CT,official,0.3076923076923077,vs_rhp,12.2,40.7,0.314,0.23,57.68454326923077,54.869302884615394,False,22.965563499384995,45
Francisco Alvarez,682626,9,R,NYM,Jared Jones,PIT,R,NYM@PIT,12:35 PM CT,official,0.26288659793814434,vs_rhp,16.7,43.9,0.344,0.244,57.56834729381443,58.419642396907214,False,27.733432725810776,46
Nathaniel Lowe,663993,4,L,CLE,Davis Martin,CWS,R,CLE@CWS,1:10 PM CT,official,0.288135593220339,vs_rhp,9.6,43.3,0.351,0.273,57.5676218220339,56.550217161016946,False,24.96288141403084,47
Gabriel Moreno,672515,3,R,AZ,Justin Wrobleski,LAD,L,LAD@AZ,3:10 PM CT,official,0.2891566265060241,vs_lhp,7.1,41.9,0.371,0.295,57.55347515060241,56.607518825301206,False,24.05718557758032,48
Ty France,664034,4,R,SD,Cristian Javier,HOU,R,HOU@SD,7:20 PM CT,official,0.28019323671497587,vs_rhp,10.9,49.1,0.331,0.253,57.22838617149759,56.588099335748794,False,32.781514105463636,49
Rafael Devers,646240,4,L,SF,Troy Melton,DET,R,DET@SF,3:05 PM CT,official,0.2785234899328859,vs_rhp,11.1,51.4,0.327,0.235,56.997973993288596,56.353049496644296,False,23.668877180387103,50
Freddie Freeman,518692,3,L,LAD,Eduardo Rodriguez,AZ,L,LAD@AZ,3:10 PM CT,official,0.26573426573426573,vs_lhp,9.2,43.1,0.379,0.3,56.908114073426574,57.66952578671329,False,15.914110172559495,51
Kyle Stowers,669065,1,L,MIA,Grayson Rodriguez,LAA,R,LAA@MIA,12:40 PM CT,official,0.26277372262773724,vs_rhp,11.5,54.6,0.33,0.233,56.31737226277372,56.72368613138686,False,31.323425409767868,52
Tyler Stephenson,663886,4,R,CIN,Brad Lord,WSH,R,CIN@WSH,11:15 AM CT,official,0.2643171806167401,vs_rhp,12.0,45.5,0.349,0.253,56.192655561674016,56.587421530837005,False,21.68584064090688,53
Ryan Waldschmidt,814439,9,R,AZ,Justin Wrobleski,LAD,L,LAD@AZ,3:10 PM CT,official,0.32608695652173914,vs_lhp,7.8,35.7,0.295,0.248,56.100258152173915,51.35028532608696,False,25.818801815055686,54
Munetaka Murakami,808959,2,L,CWS,Joey Cantillo,CLE,L,CLE@CWS,1:10 PM CT,official,0.2,vs_lhp,20.2,59.0,0.364,0.218,56.099375,61.490625,False,37.08479700740341,55
Kyle Schwarber,656941,1,L,PHI,Shane Bieber,TOR,R,TOR@PHI,12:35 PM CT,official,0.22692307692307692,vs_rhp,16.8,51.6,0.363,0.235,56.08293269230769,59.39802884615385,False,35.46143333377376,56
Otto Lopez,672640,3,R,MIA,Grayson Rodriguez,LAA,R,LAA@MIA,12:40 PM CT,official,0.3002832861189802,vs_rhp,6.2,41.1,0.327,0.285,56.03801611189802,53.55197680594901,False,15.426000771032639,57
Justin Foscue,679822,6,R,TEX,Cade Povich,BAL,L,BAL@TEX,1:35 PM CT,official,0.2948717948717949,vs_lhp,10.5,41.1,0.318,0.236,55.97561698717949,53.71515224358975,False,27.73870783601453,58
Mike Trout,545361,2,R,LAA,Ryan Gusto,MIA,R,LAA@MIA,12:40 PM CT,official,0.21673003802281368,vs_rhp,16.9,47.5,0.39,0.256,55.92644130228137,60.18306440114068,False,26.62160472655493,59
Kevin McGonigle,805808,1,L,DET,Logan Webb,SF,R,DET@SF,3:05 PM CT,official,0.3,vs_rhp,6.8,36.3,0.353,0.263,55.85968749999999,53.402812499999996,False,14.216763441800529,60
Brandon Marsh,669016,7,L,PHI,Shane Bieber,TOR,R,TOR@PHI,12:35 PM CT,official,0.28938906752411575,vs_rhp,8.5,44.6,0.313,0.263,55.62578175241158,53.75007837620579,False,23.332022327718168,61
Andy Pages,681624,2,R,LAD,Eduardo Rodriguez,AZ,L,LAD@AZ,3:10 PM CT,official,0.2857142857142857,vs_lhp,7.6,42.8,0.338,0.268,55.611428571428576,54.15071428571429,False,16.3008641192326,62
George Lombard Jr.,806146,7,R,NYY,Grant Holmes,ATL,R,ATL@NYY,12:35 PM CT,official,0.26666666666666666,vs_rhp,22.2,55.6,0.388,0.264,55.416666666666664,55.416666666666664,True,18.733031674208146,63
Luke Maile,571912,8,R,KC,Matthew Boyd,CHC,L,CHC@KC,1:10 PM CT,official,0.26666666666666666,vs_lhp,10.0,30.0,0.229,0.185,55.416666666666664,55.416666666666664,True,32.02824339839265,64
Mickey Moniak,666160,5,L,COL,Michael McGreevy,STL,R,COL@STL,1:15 PM CT,official,0.2914798206278027,vs_rhp,11.4,42.1,0.302,0.227,55.39141956278027,53.130553531390134,False,24.361858205249433,65
Gary Sánchez,596142,7,R,MIL,Connor Prielipp,MIN,L,MIN@MIL,1:10 PM CT,official,0.2878787878787879,vs_lhp,8.9,36.6,0.364,0.231,55.36412878787879,53.677689393939396,False,16.814554253707968,66
Heliot Ramos,671218,3,R,NYY,Grant Holmes,ATL,R,ATL@NYY,12:35 PM CT,official,0.25,vs_rhp,13.0,48.8,0.325,0.261,55.116875,56.240625,False,26.747802251554717,67
Vladimir Guerrero Jr.,665489,2,R,TOR,Jesús Luzardo,PHI,L,TOR@PHI,12:35 PM CT,official,0.2777777777777778,vs_lhp,6.9,43.7,0.338,0.285,55.083090277777785,54.14357638888889,False,14.0848880966528,68
Trevor Larnach,663616,1,L,MIN,Jacob Misiorowski,MIL,R,MIN@MIL,1:10 PM CT,official,0.2936802973977695,vs_rhp,7.8,36.2,0.335,0.259,54.85802973977695,52.51651486988848,False,12.019187949211872,69
Bryce Eldridge,805811,1,L,SF,Troy Melton,DET,R,DET@SF,3:05 PM CT,official,0.24083769633507854,vs_rhp,11.5,52.5,0.348,0.248,54.81658213350785,56.64407231675393,False,29.889515576443326,70
Carson Benge,701807,4,L,NYM,Jared Jones,PIT,R,NYM@PIT,12:35 PM CT,official,0.27384615384615385,vs_rhp,7.8,41.0,0.343,0.284,54.76961538461539,54.06980769230769,False,19.655153926905022,71
Randy Arozarena,668227,3,R,SEA,Ian Seymour,TB,L,TB@SEA,3:10 PM CT,official,0.26666666666666666,vs_lhp,8.1,42.9,0.353,0.268,54.57635416666667,54.38614583333333,False,18.597088629336998,72
Michael Massey,686681,6,L,KC,Matthew Boyd,CHC,L,CHC@KC,1:10 PM CT,official,0.3125,vs_lhp,6.0,40.6,0.294,0.239,54.574375,50.425625000000004,False,17.073,73
Colt Keith,690993,5,L,DET,Logan Webb,SF,R,DET@SF,3:05 PM CT,official,0.28027681660899656,vs_rhp,7.3,41.3,0.332,0.274,54.53424416089966,53.18227833044983,False,19.590995469445755,74
Hunter Goodman,696100,4,R,COL,Michael McGreevy,STL,R,COL@STL,1:15 PM CT,official,0.24372759856630824,vs_rhp,16.2,45.8,0.323,0.227,54.50775985663083,55.84387992831542,False,29.423709242733242,75
Jared Young,676724,6,L,NYM,Jared Jones,PIT,R,NYM@PIT,12:35 PM CT,official,0.2631578947368421,vs_rhp,9.2,48.7,0.33,0.246,54.41235197368421,54.281332236842104,False,22.760184942041487,76
Teoscar Hernández,606192,7,R,LAD,Eduardo Rodriguez,AZ,L,LAD@AZ,3:10 PM CT,official,0.27848101265822783,vs_lhp,9.1,41.3,0.316,0.242,53.77091376582278,52.176238132911394,False,15.582554969644589,77
Sal Stewart,701398,2,R,CIN,Brad Lord,WSH,R,CIN@WSH,11:15 AM CT,official,0.2448377581120944,vs_rhp,13.6,39.8,0.347,0.248,53.68627581120944,54.87188790560472,False,19.42545433458308,78
Gleyber Torres,650402,2,R,DET,Logan Webb,SF,R,DET@SF,3:05 PM CT,official,0.29714285714285715,vs_rhp,7.5,32.4,0.329,0.241,53.618035714285725,50.570892857142866,False,12.781565579393455,79
Wade Meckler,685133,1,L,LAA,Ryan Gusto,MIA,R,LAA@MIA,12:40 PM CT,official,0.3137254901960784,vs_rhp,3.9,31.5,0.318,0.267,53.569736519607844,49.22908700980392,False,21.33783950451779,80
Jake Burger,669394,5,R,TEX,Cade Povich,BAL,L,BAL@TEX,1:35 PM CT,official,0.26666666666666666,vs_lhp,11.0,47.1,0.296,0.227,53.45822916666667,52.56677083333334,False,32.636595744680854,81
Josh Naylor,647304,6,L,SEA,Ian Seymour,TB,L,TB@SEA,3:10 PM CT,official,0.29545454545454547,vs_lhp,4.9,36.3,0.322,0.272,53.45639204545455,50.551789772727275,False,13.716993354290512,82
Julio Rodríguez,677594,5,R,SEA,Ian Seymour,TB,L,TB@SEA,3:10 PM CT,official,0.24347826086956523,vs_lhp,8.8,43.0,0.352,0.279,52.84845108695652,54.013288043478255,False,18.80074565037282,83
Colson Montgomery,695657,6,L,CWS,Joey Cantillo,CLE,L,CLE@CWS,1:10 PM CT,official,0.26717557251908397,vs_lhp,12.1,41.1,0.305,0.211,52.8228697519084,51.705966125954205,False,25.502223622994503,84
TJ Rumfield,681198,3,L,COL,Michael McGreevy,STL,R,COL@STL,1:15 PM CT,official,0.3076923076923077,vs_rhp,4.7,28.2,0.324,0.259,52.745480769230774,48.64836538461539,False,14.160635725244424,85
Max Clark,703601,7,L,DET,Logan Webb,SF,R,DET@SF,3:05 PM CT,official,0.2857142857142857,vs_rhp,5.0,40.0,0.321,0.253,52.74330357142857,50.341339285714284,False,56.053553727200644,86
JJ Wetherholt,802139,1,L,STL,Michael Lorenzen,COL,R,COL@STL,1:15 PM CT,official,0.2527075812274368,vs_rhp,7.3,43.7,0.351,0.257,52.59669562274368,52.89694156137184,False,12.195505873267793,87
Wilyer Abreu,677800,3,L,BOS,J.T. Ginn,ATH,R,ATH@BOS,12:35 PM CT,official,0.22442244224422442,vs_rhp,13.0,43.5,0.352,0.26,52.58755672442244,55.12080961221122,False,20.18771753707846,88
Francisco Lindor,596019,2,S,NYM,Jared Jones,PIT,R,NYM@PIT,12:35 PM CT,official,0.23837209302325582,vs_rhp,9.3,48.4,0.341,0.252,52.51970930232558,53.863604651162795,False,23.518045173217583,89
Salvador Perez,521692,4,R,KC,Matthew Boyd,CHC,L,CHC@KC,1:10 PM CT,official,0.2702702702702703,vs_lhp,9.9,42.1,0.298,0.228,52.41108952702703,50.94945101351352,False,27.586052136232265,90
Chase DeLauter,800050,2,L,CLE,Davis Martin,CWS,R,CLE@CWS,1:10 PM CT,official,0.24806201550387597,vs_rhp,6.3,45.7,0.346,0.275,52.2915140503876,52.897788275193804,False,12.618530201930389,91
Kyle Karros,691720,6,R,COL,Michael McGreevy,STL,R,COL@STL,1:15 PM CT,official,0.2570093457943925,vs_rhp,7.5,41.9,0.339,0.256,52.256247079439255,52.06265478971963,False,20.900273070303193,92
Jung Hoo Lee,808982,2,L,SF,Troy Melton,DET,R,DET@SF,3:05 PM CT,official,0.30716723549488056,vs_rhp,2.5,29.0,0.314,0.292,52.21047354948806,48.04961177474402,False,10.494374554904976,93
Heriberto Hernández,681715,5,R,MIA,Grayson Rodriguez,LAA,R,LAA@MIA,12:40 PM CT,official,0.2192513368983957,vs_rhp,12.1,49.7,0.343,0.248,52.192321189839575,54.94287934491979,False,33.179304897314374,94
A.J. Ewing,805999,1,L,NYM,Jared Jones,PIT,R,NYM@PIT,12:35 PM CT,official,0.2570093457943925,vs_rhp,7.8,43.4,0.324,0.259,52.161559579439256,51.879842289719626,False,24.893674999360336,95
JJ Bleday,668709,3,L,CIN,Brad Lord,WSH,R,CIN@WSH,11:15 AM CT,official,0.23478260869565218,vs_rhp,10.7,40.8,0.361,0.25,52.10076086956522,53.69413043478261,False,21.99374211940579,96
Nolan Schanuel,694384,3,L,LAA,Ryan Gusto,MIA,R,LAA@MIA,12:40 PM CT,official,0.29213483146067415,vs_rhp,2.6,33.1,0.33,0.281,51.93754564606742,48.92267907303371,False,10.218508833764714,97
Kyle Tucker,663656,6,L,LAD,Eduardo Rodriguez,AZ,L,LAD@AZ,3:10 PM CT,official,0.2627118644067797,vs_lhp,6.5,38.8,0.337,0.262,51.80368644067797,51.040593220338984,False,16.694067891252807,98
Henry Bolte,703607,1,R,ATH,Erik Miller,BOS,L,ATH@BOS,12:35 PM CT,official,0.26,vs_lhp,7.9,47.9,0.302,0.23,51.7759375,50.964062500000004,False,47.863419952534116,99
Taylor Trammell,666211,5,L,HOU,Randy Vásquez,SD,R,HOU@SD,7:20 PM CT,official,0.26119402985074625,vs_rhp,12.4,35.2,0.316,0.212,51.67940298507463,50.75970149253732,False,24.96487630098532,100
Jake McCarthy,664983,1,L,COL,Michael McGreevy,STL,R,COL@STL,1:15 PM CT,official,0.2967032967032967,vs_rhp,5.3,26.6,0.317,0.272,51.66095467032967,48.12203983516484,False,17.278541593346215,101
Owen Caissie,683357,6,L,MIA,Grayson Rodriguez,LAA,R,LAA@MIA,12:40 PM CT,official,0.23300970873786409,vs_rhp,15.1,46.0,0.3,0.209,51.5615958737864,52.7398604368932,False,36.98665518725786,102
Anthony Seigler,678011,6,S,BOS,J.T. Ginn,ATH,R,ATH@BOS,12:35 PM CT,official,0.27835051546391754,vs_rhp,6.5,36.4,0.312,0.249,51.55442654639175,49.33815077319588,False,13.925849291524953,103
Liam Hicks,689414,5,L,TB,Emerson Hancock,SEA,R,TB@SEA,3:10 PM CT,official,0.3044982698961938,vs_rhp,3.9,28.7,0.313,0.25,51.46763948961938,47.17960099480969,False,4.831602124254124,104
Kody Clemens,665019,4,L,MIN,Jacob Misiorowski,MIL,R,MIN@MIL,1:10 PM CT,official,0.23183391003460208,vs_rhp,11.3,45.7,0.321,0.246,51.33432850346021,52.74325800173011,False,24.999284701801866,105
Michael Busch,683737,2,L,CHC,Randy Dobnak,KC,R,CHC@KC,1:10 PM CT,official,0.25,vs_rhp,9.4,39.4,0.336,0.235,51.330625,51.349375,False,20.099758776450503,106
Brett Bateman,703520,1,L,TOR,Jesús Luzardo,PHI,L,TOR@PHI,12:35 PM CT,official,0.25,vs_lhp,0.0,33.3,0.294,0.167,51.25,51.25,True,33.90539089546803,107
Royce Lewis,668904,2,R,MIN,Jacob Misiorowski,MIL,R,MIN@MIL,1:10 PM CT,official,0.22869955156950672,vs_rhp,12.7,43.9,0.323,0.239,51.24651765695067,52.86591507847534,False,27.957684073519935,108
Josh Bell,605137,3,S,MIN,Jacob Misiorowski,MIL,R,MIN@MIL,1:10 PM CT,official,0.24199288256227758,vs_rhp,10.0,41.9,0.325,0.248,51.18897575622776,51.78245662811388,False,18.315039785571834,109
Andruw Monasterio,655316,5,R,BOS,J.T. Ginn,ATH,R,ATH@BOS,12:35 PM CT,official,0.2589928057553957,vs_rhp,8.7,36.6,0.318,0.253,51.06053057553957,50.26339028776979,False,9.987513394817743,110
Bo Bichette,666182,3,R,NYM,Jared Jones,PIT,R,NYM@PIT,12:35 PM CT,official,0.2585227272727273,vs_rhp,6.1,40.1,0.317,0.275,50.96071022727274,50.230198863636375,False,21.5399691771643,111
Luis Arraez,650333,4,L,PHI,Shane Bieber,TOR,R,TOR@PHI,12:35 PM CT,official,0.3248407643312102,vs_rhp,0.9,20.2,0.305,0.286,50.95970143312102,44.99391321656051,False,3.6586398428503695,112
Cole Carrigg,694249,2,S,COL,Michael McGreevy,STL,R,COL@STL,1:15 PM CT,official,0.2727272727272727,vs_rhp,5.5,32.8,0.333,0.261,50.95522727272727,49.141363636363636,False,18.0907360951285,113
Michael Conforto,624424,5,L,CHC,Randy Dobnak,KC,R,CHC@KC,1:10 PM CT,official,0.22807017543859648,vs_rhp,12.1,44.8,0.326,0.229,50.94389254385965,52.51163377192982,False,25.067696501590184,114
Bryson Stott,681082,6,L,PHI,Shane Bieber,TOR,R,TOR@PHI,12:35 PM CT,official,0.25,vs_rhp,6.6,40.2,0.333,0.272,50.943749999999994,50.943749999999994,False,18.301158301158303,115
Starling Marte,516782,5,R,KC,Matthew Boyd,CHC,L,CHC@KC,1:10 PM CT,official,0.2692307692307692,vs_lhp,9.6,36.5,0.289,0.235,50.86963942307692,49.02747596153846,False,22.84334372095566,116
Dominic Smith,642086,6,L,ATL,Cam Schlittler,NYY,R,ATL@NYY,12:35 PM CT,official,0.2803738317757009,vs_rhp,5.7,33.8,0.31,0.251,50.82863317757009,48.24244158878504,False,8.737869966035904,117
Cole Young,702284,2,L,SEA,Ian Seymour,TB,L,TB@SEA,3:10 PM CT,official,0.2571428571428571,vs_lhp,5.1,38.8,0.33,0.277,50.66366071428571,50.02276785714286,False,23.739228276432076,118
Trea Turner,607208,2,R,PHI,Shane Bieber,TOR,R,TOR@PHI,12:35 PM CT,official,0.2636363636363636,vs_rhp,6.5,40.8,0.302,0.253,50.64301136363636,49.28744318181818,False,24.921307008896417,119
Jackson Merrill,701538,5,L,SD,Cristian Javier,HOU,R,HOU@SD,7:20 PM CT,official,0.22188449848024316,vs_rhp,10.8,46.4,0.324,0.254,50.55844984802431,52.56422492401216,False,27.41200029568726,120
Xavier Edwards,669364,2,S,MIA,Grayson Rodriguez,LAA,R,LAA@MIA,12:40 PM CT,official,0.2878787878787879,vs_rhp,3.8,29.0,0.32,0.267,50.52600378787879,47.3558143939394,False,11.07369611641471,121
William Contreras,661388,4,R,MIL,Connor Prielipp,MIN,L,MIN@MIL,1:10 PM CT,official,0.24074074074074073,vs_lhp,7.3,43.1,0.329,0.262,50.513136574074075,51.070474537037036,False,20.401732060798867,122
Taylor Ward,621493,1,R,SEA,Ian Seymour,TB,L,TB@SEA,3:10 PM CT,official,0.25833333333333336,vs_lhp,5.3,38.1,0.34,0.246,50.37239583333334,49.51260416666667,False,18.286933193363073,123
