rank,pitcher,pitcher_id,pitcher_team,pitch_hand,opponent,game,game_time_ct,game_time_utc,status,lineup_source,projected_ip,projected_bf,times_through_order,outing_source,outing_role,expected_k_pct,expected_whiff_pct,expected_ks,expected_ks_model,expected_ks_1x,lineup_batters,lineup_scored,lineup_coverage,bf_scored,missing_batters,batters_faced_assumed,bb9,hr9,k9,xfip,pitcher_k_pct,pitcher_contact_pct,pitcher_gb_pct,pitcher_fb_pct,pitcher_iffb_pct,pitcher_soft_pct,pitcher_style,pitcher_style_flags,outing_risk,risk_flags,bf_risk_factor,survival_flags,last3_ks,last3_k9,last3_ip,form_ks,form_weight,lineup_k_pct,lineup_avg,lineup_bb_pct,lineup_bip_pct,contact_grade,offense_source,offense_factor,discipline_grade,discipline_ks_factor,discipline_bf_factor,pitch_count_risk,hand_mix_pitches_l,hand_mix_pitches_r,lineup_batter_ids,lineup_batter_names,arsenal_source,stuff_whiff_pct,stuff_fb_velo,stuff_fb_pitch,stuff_grade,spike_risk,spike_flags,stuff_source,soft_contact_profile,profile_flags,arsenal_matchup_rank,arsenal_matchup_pctile,matchup_grade,arsenal_abs_grade,arsenal_vs_league,arsenal_vs_opp,ticket_outlook,ticket_note,under_confirm_n,total_trust,vs_team_games,vs_team_ks,vs_team_pa,vs_team_bb,vs_team_hr,vs_team_hits,vs_team_avg,vs_team_ops,vs_team_k_pct,vs_team_home_g,vs_team_home_ks,vs_team_home_avg_ks,vs_team_away_g,vs_team_away_ks,vs_team_away_avg_ks,vs_team_recent
1,Gavin Williams,668909,CLE,R,CWS,CWS@CLE,5:40 PM CT,2026-09-14T22:40:00Z,ok,official,5.553979405520169,23,2.5555555555555554,season_avg,starter,23.51400572045368,26.21665682516763,7.025010942814175,5.785235475305835,2.1162605148408313,9,9,1.0,23,,23,2.8224852071005917,1.4378698224852071,12.142011834319527,2.784457174869332,33.480176,69.886792,43.3673469,39.0306122,8.496732,13.888888999999999,whiff,"K% 33.5, Contact% 69.9",low,elev_hr,1.0,,8.333333333333334,16.071428571428573,4.666666666666667,9.917820367000303,0.3,28.02547770700637,0.19331320616960096,10.509554140127388,58.9171974522293,whiff_prone,recent,1.07,three_true,0.9878474522292994,0.9801140127388535,elevated,1563,1121,"803011,691019,678246,808959,643217,671976,695657,805367,695731",Sam Antonacci; Kyle Teel; Miguel Vargas; Munetaka Murakami; Andrew Benintendi; Tristan Peters; Colson Montgomery; Chase Meidroth; Braden Montgomery,,32.093284825107396,97.58891966759002,FF,elite,True,"K9 12.1, L3 K9 16.1, stuff whiff 32.1%",savant+statcast,False,,5,0.8,elite,strong,1.0140057204536816,-4.511471986552689,,"arsenal K% 23.5 (strong solo, +1.0 vs lg, -4.5 vs opp K%, opp K% 28.0; slate #5/20 elite); stuff whiff 32.1% (elite), FF 97.6 mph; pitcher style WHIFF (K% 33.5, Contact% 69.9); stuff ceiling (K9 12.1, L3 K9 16.1, stuff whiff 32.1%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 7.0 (≥5.5)",0,trust,6.0,35.0,126.0,14.0,4.0,27.0,.245,.719,27.77777777777778,4,15,3.75,3,20,6.666666666666667,2026-09-14 H: 0.1IP 0K; 2026-08-08 A: 5.2IP 7K; 2026-07-03 H: 4.2IP 6K; 2026-06-22 A: 5.0IP 8K; 2025-07-11 A: 5.0IP 5K; 2025-04-10 H: 5.0IP 7K; 2024-07-03 H: 4.0IP 2K
2,Sean Newcomb,656794,CWS,L,CLE,CWS@CLE,5:40 PM CT,2026-09-14T22:40:00Z,ok,official,6.510000000000001,27,3.0,season_start_est,swingman,22.666026325596718,19.991340189786055,6.603009788102522,5.770996125860745,2.0399423693037044,9,9,1.0,27,,27,3.2015817276262584,0.21343878184175058,8.324112491828272,3.8951706671467443,22.608696000000002,79.146141,45.2914798,33.1838565,12.1621621,17.826086999999998,balanced,,low,short_recent_ip,0.93,short_recent_ip,2.3333333333333335,11.8125,1.7777777777777777,8.544375,0.3,18.803418803418804,0.27221381821547946,6.552706552706553,70.94017094017094,contact_heavy,recent,0.9299999999999999,aggressive,1.0139783475783475,1.0,low,481,870,"680757,608070,800050,666176,683953,682657,663993,672275,677587",Steven Kwan; José Ramírez; Chase DeLauter; Jo Adell; Travis Bazzana; Angel Martínez; Nathaniel Lowe; Patrick Bailey; Brayan Rocchio,,24.519983753046304,94.77942307692308,FF,avg,True,L3 K9 11.8,savant,False,,11,0.5,avg,strong,0.16602632559671804,3.862607522177914,,"arsenal K% 22.7 (strong solo, +0.2 vs lg, +3.9 vs opp K%, opp K% 18.8; slate #11/20 avg); stuff whiff 24.5% (avg), FF 94.8 mph; stuff ceiling (L3 K9 11.8); total caution — Exp K 6.6 with STYLE BAL (not WHIFF); prefer O4.5 floor over juiced O5.5+/O6.5; also swingman — fade full-outing chalk",1,caution,8.0,13.0,43.0,5.0,0.0,6.0,.158,.414,30.232558139534884,4,7,1.75,4,6,1.5,2026-08-09 H: 1.1IP 2K; 2026-08-08 H: 0.2IP 1K; 2026-07-05 A: 1.2IP 2K; 2026-07-03 A: 0.0IP 0K; 2026-07-02 A: 1.0IP 1K; 2026-06-23 H: 2.2IP 2K; 2025-06-21 H: 2.0IP 2K; 2025-04-27 A: 1.0IP 3K
3,Quinn Mathews,687273,STL,L,SF,SF@STL,6:45 PM CT,2026-09-14T23:45:00Z,ok,official,4.6000000000000005,21,2.3333333333333335,season_avg,starter,32.39956408553355,30.54301049533588,6.295792423394207,7.219703461991725,2.915960767698019,9,9,1.0,21,,21,4.1086957373556,0.8804348008619143,8.2173914747112,4.51790442037265,20.437956,76.515152,39.1304347,39.1304347,13.888888799999998,13.829787,balanced,,medium,"high_bb,elev_xfip",0.9,,5.0,8.1,5.555555555555556,4.14,0.3,23.18840579710145,0.23618747133742857,8.695652173913043,64.85507246376811,neutral,recent,1.037735740861295,neutral,0.9964391304347826,1.0,neutral,138,453,"813841,805811,694376,806367,695391,814154,668800,687529,683766",Jonah Cox; Bryce Eldridge; Shay Whitcomb; Turner Hill; Brett Harris; Scott Bandura; Andrew Knizner; Grant McCray; Christian Koss,,25.69734070762937,93.56344537815126,FF,avg,False,,savant+statcast,False,,1,1.0,elite,elite,9.899564085533548,9.211158288432099,,"arsenal K% 32.4 (elite solo, +9.9 vs lg, +9.2 vs opp K%, opp K% 23.2; slate #1/20 elite); stuff whiff 25.7% (avg), FF 93.6 mph; total caution — Exp K 6.3 with STYLE BAL (not WHIFF); prefer O4.5 floor over juiced O5.5+/O6.5",0,caution,1.0,4.0,25.0,2.0,2.0,5.0,.217,.802,16.0,0,0,,1,4,4.0,2026-09-08 A: 6.0IP 4K
4,Kade Anderson,807739,SEA,L,LAA,SEA@LAA,8:38 PM CT,2026-09-15T01:38:00Z,ok,official,5.141,21,2.3333333333333335,season_shrunk,starter,32.142572894327635,32.03667523614763,6.219034761764698,7.303717361527209,2.8928315604894874,9,9,1.0,21,,21,3.4285714285714284,1.7142857142857142,6.857142857142857,4.664544570516973,18.390805,78.235294,35.4838709,43.548387,11.1111111,12.698413,fly_popup,"FB% 43.5, IFFB% 11.1",medium,"high_hr,elev_xfip,exit_hr",0.97,exit_hr,3.6666666666666665,6.4565217391304355,5.111111111111111,3.6881086956521743,0.3,29.18032786885246,0.21088672645313827,7.540983606557377,61.31147540983606,whiff_prone,recent,1.07,neutral,1.0068311475409837,1.0,neutral,74,252,"687263,545361,642350,687093,695681,694203,518595,677347,685133",Zach Neto; Mike Trout; Jose Siri; Vaughn Grissom; Christian Moore; Denzer Guzman; Travis d'Arnaud; Kyren Paris; Wade Meckler,statcast_fallback,22.560931163225113,93.56015037593986,FF,avg,False,,statcast,True,"K9 6.9, soft L3 3.7, elev_xFIP 4.66",2,0.95,elite,elite,9.642572894327635,2.962245025475177,MATCHUP_OK,"soft-contact profile (K9 6.9, soft L3 3.7, elev_xFIP 4.66) but arsenal K% 32.1 (elite solo, +9.6 vs lg, +3.0 vs opp K%, opp K% 29.2; slate #2/20 elite); stuff whiff 22.6% (avg), FF 93.6 mph; pitcher style FLY/popup (FB% 43.5, IFFB% 11.1) — O3.5 / thin O4.5 K only; disclose, not a nuke anchor; if skipping Ks, consider pitcher outs when IP/risk holds; fly/popup out-getter — BIP outs over Ks; same under cue as GB style; THIN total — Exp K 6.2 with STYLE FLY (BIP outs); O3.5 / thin O4.5 only, do not nuke the number",1,thin,,,,,,,,,,0,0,,0,0,,
5,Jonah Tong,804636,NYM,R,BAL,BAL@NYM,6:10 PM CT,2026-09-14T23:10:00Z,ok,official,5.902861183602486,26,2.888888888888889,season_shrunk,starter,22.391217873046237,27.000130731365473,6.085658315689889,6.085658315689889,2.0152096085741613,9,9,1.0,26,,26,4.800000305175801,1.2000000762939502,8.400000534057652,4.9500553734102475,20.588234999999997,73.38129500000001,39.5348837,44.186046499999996,5.2631578,8.888888999999999,balanced,,high,"high_bb,elev_hr,high_xfip,exit_xfip_bb",0.873,exit_xfip_bb,7.0,12.6,5.0,,,29.81366459627329,0.21225197333810483,9.006211180124224,59.006211180124225,whiff_prone,recent,1.07,neutral,0.993644099378882,0.9943503105590062,mild,157,117,"687637,624413,683002,691723,702616,687952,677008,681297,665966",Dylan Beavers; Pete Alonso; Gunnar Henderson; Coby Mayo; Jackson Holliday; Christian Encarnacion-Strand; Heston Kjerstad; Colton Cowser; Carlos Narváez,statcast_fallback,25.672531786437204,95.60982142857142,FF,avg,True,L3 K9 12.6,statcast,False,,12,0.45,avg,avg,-0.10878212695376277,-7.422446723227054,,"arsenal K% 22.4 (avg solo, -0.1 vs lg, -7.4 vs opp K%, opp K% 29.8; slate #12/20 avg); stuff whiff 25.7% (avg), FF 95.6 mph; stuff ceiling (L3 K9 12.6)",0,,,,,,,,,,,0,0,,0,0,,
6,Reid Detmers,672282,LAA,L,SEA,SEA@LAA,8:38 PM CT,2026-09-15T01:38:00Z,ok,official,5.760009324915007,23,2.5555555555555554,season_avg,starter,23.28162923796628,26.40435212476642,5.27949872622853,5.073565612505754,2.095346631416965,9,9,1.0,23,,23,2.4107142857142856,0.9107142857142857,10.232142857142858,3.4217552649034633,28.422618999999997,74.455297,37.5886524,44.680851,9.523809499999999,13.488372000000002,whiff,"K% 28.4, Contact% 74.5",clear,,1.0,,6.333333333333333,9.0,6.333333333333333,5.760009324915007,0.3,19.43661971830986,0.28072580355779325,9.014084507042254,69.01408450704226,contact_heavy,recent,0.9497762955894249,neutral,0.9935732394366197,0.9942873239436619,mild,718,1977,"641487,668227,686527,663728,677594,647304,703197,702284,642215",J.P. Crawford; Randy Arozarena; Dominic Canzone; Cal Raleigh; Julio Rodríguez; Josh Naylor; Michael Arroyo; Cole Young; Weston Wilson,,29.445873968492126,94.05836734693878,FF,strong,True,"K9 10.2, stuff whiff 29.4%",savant,False,,6,0.75,strong,strong,0.7816292379662784,3.8450095196564185,,"arsenal K% 23.3 (strong solo, +0.8 vs lg, +3.8 vs opp K%, opp K% 19.4; slate #6/20 strong); stuff whiff 29.4% (strong), FF 94.1 mph; pitcher style WHIFF (K% 28.4, Contact% 74.5); stuff ceiling (K9 10.2, stuff whiff 29.4%); K-first arm — confirms overs / SPIKE caution on soft unders",1,,13.0,45.0,196.0,19.0,6.0,45.0,.259,.762,22.959183673469386,6,16,2.6666666666666665,4,17,4.25,2026-04-03 H: 6.2IP 4K; 2025-07-27 H: 1.0IP 1K; 2025-07-25 H: 1.0IP 3K; 2025-06-07 H: 1.0IP 2K; 2025-06-06 H: 1.0IP 2K; 2025-04-30 A: 0.0IP 0K; 2024-06-01 A: 3.2IP 3K; 2023-09-11 A: 7.0IP 7K
7,Tarik Skubal,669373,LAD,L,CIN,LAD@CIN,5:40 PM CT,2026-09-14T22:40:00Z,ok,official,5.536210026974952,22,2.4444444444444446,season_avg,starter,22.934100299815,27.12649781358675,5.145897553004124,5.267969734558872,2.06406902698335,9,9,1.0,22,,22,1.546539407635225,0.8377088458024136,10.568019285507372,2.664795810120985,29.927007,71.005386,44.3804034,34.2939481,7.563025199999999,15.492958000000002,whiff,"K% 29.9, Contact% 71.0",clear,short_recent_ip,0.96,short_recent_ip,4.0,7.902439024390244,4.555555555555555,4.861062462709714,0.3,25.722543352601157,0.2755789138880643,9.826589595375722,63.29479768786127,whiff_prone,recent,1.0685387975395446,three_true,0.9916037572254335,0.9862606936416185,elevated,461,1644,"667472,682829,701398,663886,553993,682877,668709,663647,699302",Dane Myers; Elly De La Cruz; Sal Stewart; Tyler Stephenson; Eugenio Suárez; Juan Brito; JJ Bleday; Ke'Bryan Hayes; Héctor Rodríguez,,30.197502497502498,96.76851612903226,FF,elite,True,"K9 10.6, stuff whiff 30.2%",savant,False,,9,0.6,avg,strong,0.4341002998150003,-2.788443052786157,,"arsenal K% 22.9 (strong solo, +0.4 vs lg, -2.8 vs opp K%, opp K% 25.7; slate #9/20 avg); stuff whiff 30.2% (elite), FF 96.8 mph; pitcher style WHIFF (K% 29.9, Contact% 71.0); stuff ceiling (K9 10.6, stuff whiff 30.2%); K-first arm — confirms overs / SPIKE caution on soft unders",0,,2.0,18.0,52.0,2.0,1.0,7.0,.140,.413,34.61538461538461,1,5,5.0,2,14,7.0,2026-09-14 A: 0.2IP 1K; 2026-09-08 H: 7.1IP 5K; 2024-07-07 A: 7.0IP 13K
8,Casey Mize,663554,SD,R,COL,SD@COL,7:40 PM CT,2026-09-15T00:40:00Z,ok,official,5.188405797101449,21,2.3333333333333335,season_avg,starter,24.596420821657112,27.852375152768605,5.09948142024216,5.465662333829852,2.2136778739491403,9,9,1.0,21,,21,2.1871509312102644,1.0558659667911623,8.069832746189597,4.228655541799937,22.016461,77.665544,32.173913,48.9855072,14.792899400000001,16.666667,fly_popup,"FB% 49.0, IFFB% 14.8",low,elev_xfip,1.0,,4.0,7.363636363636363,4.888888888888889,4.245059288537549,0.3,23.943661971830984,0.2620252971639183,5.915492957746479,67.32394366197182,neutral,recent,1.0169866334554993,aggressive,1.0190760563380281,1.0,low,1067,796,"664983,681393,696100,681198,694249,691720,666160,691182,678662",Jake McCarthy; Connor Norby; Hunter Goodman; TJ Rumfield; Cole Carrigg; Kyle Karros; Mickey Moniak; Adael Amador; Ezequiel Tovar,,24.255112359550562,93.3804347826087,FF,avg,False,,savant,False,,3,0.9,elite,elite,2.0964208216571123,0.6527588498261281,,"arsenal K% 24.6 (elite solo, +2.1 vs lg, +0.7 vs opp K%, opp K% 23.9; slate #3/20 elite); stuff whiff 24.3% (avg), FF 93.4 mph; pitcher style FLY/popup (FB% 49.0, IFFB% 14.8)",1,,2.0,15.0,42.0,0.0,1.0,9.0,.225,.588,35.714285714285715,1,7,7.0,1,8,8.0,2025-05-08 A: 6.0IP 8K; 2024-09-11 H: 4.2IP 7K
9,David Peterson,656849,CHC,L,ATL,ATL@CHC,6:40 PM CT,2026-09-14T23:40:00Z,ok,official,5.284800000000001,24,2.6666666666666665,season_start_est,starter,21.88576291109481,24.5489983515843,5.052377209543446,4.778543266380746,1.9697186619985332,9,9,1.0,24,,24,4.043147452782099,0.9593909209991421,8.017766982635688,4.083354417101345,19.532553999999998,79.724409,49.8789346,27.845036299999997,6.9565217,15.274462999999999,contact_gb,GB% 49.9,medium,"high_bb,short_recent_ip",0.864,short_recent_ip,4.666666666666667,9.692307692307692,4.333333333333333,5.691323076923077,0.3,19.43661971830986,0.24753743720937338,6.47887323943662,71.54929577464789,contact_heavy,recent,0.9352564857680792,aggressive,1.014569014084507,1.0,low,629,1588,"660670,686948,621566,645277,671739,643289,663586,669221,673490",Ronald Acuña Jr.; Drake Baldwin; Matt Olson; Ozzie Albies; Michael Harris II; Mauricio Dubón; Austin Riley; Sean Murphy; Ha-Seong Kim,,22.017816869643664,92.13099850968703,SI,avg,False,,savant,False,,13,0.4,avg,avg,-0.6142370889051882,2.449143192784952,,"arsenal K% 21.9 (avg solo, -0.6 vs lg, +2.4 vs opp K%, opp K% 19.4; slate #13/20 avg); stuff whiff 22.0% (avg), SI 92.1 mph; pitcher style GB/contact (GB% 49.9)",2,,14.0,80.0,293.0,34.0,9.0,62.0,.242,.725,27.303754266211605,3,18,6.0,3,15,5.0,2025-08-24 A: 5.2IP 8K; 2025-08-13 H: 3.1IP 5K; 2025-06-17 A: 7.0IP 3K; 2024-07-28 H: 5.0IP 7K; 2023-08-21 A: 4.2IP 4K; 2023-04-28 H: 5.0IP 6K
10,Will Warren,701542,NYY,R,MIN,NYY@MIN,6:40 PM CT,2026-09-14T23:40:00Z,ok,official,5.115489838556505,23,2.5555555555555554,season_start_est,starter,21.27582861452602,23.31524013579083,4.855939567525022,4.62290635997447,1.9148245753073416,9,9,1.0,23,,23,3.098360787217131,1.3278689088073419,8.915691244849295,3.8204611990124784,22.852512,79.150943,44.3645083,35.7314148,4.0268456,12.114014,balanced,,low,elev_hr,1.0,,6.333333333333333,9.5,6.0,5.399683718476311,0.3,20.192307692307693,0.20964564990114232,9.615384615384615,66.02564102564102,neutral,recent,1.002377049063176,patient,0.9672423076923077,0.9842153846153846,elevated,1351,1062,"807712,686797,665019,680777,605137,691181,605170,668952,805805",Luke Keaschall; Brooks Lee; Kody Clemens; Ryan Jeffers; Josh Bell; Emmanuel Rodriguez; Victor Caratini; Ryan Kreidler; Walker Jenkins,,22.158403966096273,93.70011441647597,FF,avg,False,,savant+statcast,False,,14,0.35,soft,avg,-1.22417138547398,1.0835209222183266,,"arsenal K% 21.3 (avg solo, -1.2 vs lg, +1.1 vs opp K%, opp K% 20.2; slate #14/20 soft); stuff whiff 22.2% (avg), FF 93.7 mph",0,,1.0,7.0,23.0,0.0,2.0,3.0,.130,.521,30.434782608695652,1,7,7.0,0,0,,2025-08-11 H: 6.2IP 7K
