rank,pitcher,pitcher_id,pitcher_team,pitch_hand,opponent,game,game_time_ct,game_time_utc,status,lineup_source,projected_ip,projected_bf,times_through_order,outing_source,outing_role,expected_k_pct,expected_whiff_pct,expected_ks,expected_ks_model,expected_ks_1x,lineup_batters,lineup_scored,lineup_coverage,bf_scored,missing_batters,batters_faced_assumed,bb9,hr9,k9,xfip,pitcher_k_pct,pitcher_contact_pct,pitcher_gb_pct,pitcher_fb_pct,pitcher_iffb_pct,pitcher_soft_pct,pitcher_style,pitcher_style_flags,outing_risk,risk_flags,bf_risk_factor,survival_flags,last3_ks,last3_k9,last3_ip,form_ks,form_weight,lineup_k_pct,lineup_avg,lineup_bb_pct,lineup_bip_pct,contact_grade,offense_source,offense_factor,discipline_grade,discipline_ks_factor,discipline_bf_factor,pitch_count_risk,hand_mix_pitches_l,hand_mix_pitches_r,lineup_batter_ids,lineup_batter_names,arsenal_source,stuff_whiff_pct,stuff_fb_velo,stuff_fb_pitch,stuff_grade,spike_risk,spike_flags,stuff_source,soft_contact_profile,profile_flags,arsenal_matchup_rank,arsenal_matchup_pctile,matchup_grade,arsenal_abs_grade,arsenal_vs_league,arsenal_vs_opp,ticket_outlook,ticket_note,under_confirm_n,total_trust,vs_team_games,vs_team_ks,vs_team_pa,vs_team_bb,vs_team_hr,vs_team_hits,vs_team_avg,vs_team_ops,vs_team_k_pct,vs_team_home_g,vs_team_home_ks,vs_team_home_avg_ks,vs_team_away_g,vs_team_away_ks,vs_team_away_avg_ks,vs_team_recent
1,Yoshinobu Yamamoto,808967,LAD,R,STL,STL@LAD,9:10 PM CT,2026-09-03T02:10:00Z,ok,prior:2026-09-01,6.583333333333333,25,2.7777777777777777,season_avg,starter,22.77004673864473,23.080242646721175,6.780332051814423,5.756341706673664,2.0493042064780256,9,9,1.0,25,,25,2.050632911392405,0.9113924050632911,8.71518987341772,3.3164731684647784,25.205931,76.277056,47.536945800000005,35.2216748,13.2867132,18.689320000000002,whiff,K% 25.2,clear,,1.0,,8.666666666666666,12.535714285714286,6.222222222222221,9.169642857142858,0.3,23.333333333333332,0.2488003864617067,5.666666666666667,69.33333333333333,neutral,recent,0.9957999033845734,aggressive,1.0210666666666666,1.0,low,1318,1054,"665877,671056,691023,676475,695491,699024,602104,695336,701675",José Fermín; Iván Herrera; Jordan Walker; Alec Burleson; Joshua Báez; Leo Bernal; Ramón Urías; Thomas Saggese; Nathan Church,,26.427740303541317,96.0375786163522,FF,strong,True,"L3 K9 12.5, stuff whiff 26.4% + FB 96.0",savant+statcast,False,,13,0.5714285714285714,avg,strong,0.27004673864473006,-0.5632865946886021,,"arsenal K% 22.8 (strong solo, +0.3 vs lg, -0.6 vs opp K%, opp K% 23.3; slate #13/28 avg); stuff whiff 26.4% (strong), FF 96.0 mph; pitcher style WHIFF (K% 25.2); stuff ceiling (L3 K9 12.5, stuff whiff 26.4% + FB 96.0); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.8 (≥5.5)",0,trust,2.0,14.0,41.0,2.0,0.0,6.0,.158,.404,34.146341463414636,1,5,5.0,1,9,9.0,2025-06-07 A: 6.0IP 9K; 2024-03-30 H: 5.0IP 5K
2,Brad Lord,695418,WSH,R,ATL,ATL@WSH,12:05 PM CT,2026-09-02T17:05:00Z,ok,official,6.1845,27,3.0,season_shrunk,swingman,24.442915817130274,24.982413757072194,6.753153104205896,6.996861577436994,2.199862423541725,9,9,1.0,27,,27,3.6172254580761987,1.0334929880217711,8.26794390417417,3.951529521751901,21.548822,82.439024,56.4102564,28.2051282,9.090909,21.319796999999998,contact_gb,GB% 56.4,medium,"elev_bb,short_recent_ip",0.8835,short_recent_ip,2.0,9.0,2.0,6.1845,0.3,25.58823529411765,0.26615791628949526,7.9411764705882355,64.70588235294117,whiff_prone,recent,1.0567840503393908,neutral,1.0032294117647058,1.0,neutral,646,591,"686948,660670,621566,645277,671739,669221,573262,663586,673490",Drake Baldwin; Ronald Acuña Jr.; Matt Olson; Ozzie Albies; Michael Harris II; Sean Murphy; Mike Yastrzemski; Austin Riley; Ha-Seong Kim,,20.249652608324737,94.60689655172413,FF,soft,False,,savant+statcast,False,,8,0.75,strong,elite,1.9429158171302738,-1.1453194769873747,THIN_TOTAL,"arsenal K% 24.4 (elite solo, +1.9 vs lg, -1.1 vs opp K%, opp K% 25.6; slate #8/28 strong); stuff whiff 20.2% (soft), FF 94.6 mph; pitcher style GB/contact (GB% 56.4); THIN total — Exp K 6.8 with STYLE GB (BIP outs); O3.5 / thin O4.5 only, do not nuke the number; GB/contact out-getter — soft matchup strengthens under; elite mix alone is not a nuke over without length; also swingman — fade full-outing chalk",1,thin,7.0,20.0,91.0,4.0,2.0,20.0,.235,.593,21.978021978021978,3,8,2.6666666666666665,4,12,3.0,2026-05-23 A: 3.0IP 3K; 2026-04-20 H: 2.2IP 1K; 2025-09-23 A: 6.0IP 4K; 2025-09-17 H: 5.1IP 4K; 2025-05-22 H: 1.1IP 3K; 2025-05-15 A: 1.2IP 1K; 2025-05-13 A: 2.0IP 4K
3,Drew Anderson,623454,DET,R,MIN,DET@MIN,6:40 PM CT,2026-09-02T23:40:00Z,ok,prior:2026-09-01,6.514285714285713,28,3.111111111111111,season_start_est,swingman,22.74190161834425,28.333539381526442,6.040039108461641,5.963692232867279,2.0467711456509825,9,9,1.0,28,,28,3.6627911850850996,1.3604652973173226,10.046512964804844,3.6915490908853803,26.016260000000003,73.76811599999999,47.619047599999995,36.3636363,11.904761899999999,15.384614999999998,whiff,"K% 26.0, Contact% 73.8",medium,"elev_bb,elev_hr",0.95,,4.666666666666667,8.59090909090909,4.888888888888889,6.218181818181817,0.3,14.782608695652174,0.2624714801958841,6.956521739130435,75.3623188405797,contact_heavy,recent,0.9299999999999999,aggressive,1.0107478260869565,1.0,low,770,665,"807712,686797,665019,680777,605137,663616,668904,701785,805805",Luke Keaschall; Brooks Lee; Kody Clemens; Ryan Jeffers; Josh Bell; Trevor Larnach; Royce Lewis; Kaelen Culpepper; Walker Jenkins,,28.985662105435313,95.60505226480836,FF,strong,True,"K9 10.0, stuff whiff 29.0%",savant+statcast,False,,14,0.5357142857142857,avg,strong,0.24190161834425083,7.959292922692077,,"arsenal K% 22.7 (strong solo, +0.2 vs lg, +8.0 vs opp K%, opp K% 14.8; slate #14/28 avg); stuff whiff 29.0% (strong), FF 95.6 mph; pitcher style WHIFF (K% 26.0, Contact% 73.8); stuff ceiling (K9 10.0, stuff whiff 29.0%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.0 (≥5.5); also swingman — fade full-outing chalk",1,trust,2.0,6.0,16.0,3.0,0.0,2.0,.154,.544,37.5,1,2,2.0,1,4,4.0,2026-06-09 H: 0.2IP 2K; 2026-04-06 A: 3.0IP 4K
4,Reid Detmers,672282,LAA,L,NYY,NYY@LAA,8:38 PM CT,2026-09-03T01:38:00Z,ok,prior:2026-09-01,5.7407407407407405,23,2.5555555555555554,season_avg,starter,28.041219669480046,28.622378240900257,6.039421108579501,6.413458726542145,2.523709770253204,9,9,1.0,23,,23,2.554838709677419,0.9870967741935484,10.103225806451613,3.5059519884086425,27.795526999999996,74.384236,36.8686868,44.9494949,10.1123595,13.895782,whiff,"K% 27.8, Contact% 74.4",clear,,1.0,,6.0,8.1,6.666666666666667,5.166666666666666,0.3,23.546511627906977,0.2828458511942294,8.720930232558139,65.69767441860465,neutral,recent,1.022247839527024,neutral,0.9962116279069767,1.0,neutral,640,1844,"700250,641355,671277,682987,665862,663757,641857,676609,669224",Ben Rice; Cody Bellinger; Luis García; Spencer Jones; Jazz Chisholm; Trent Grisham; Ryan McMahon; José Caballero; Austin Wells,,29.705987780040733,94.05896309314588,FF,strong,True,"K9 10.1, stuff whiff 29.7%",savant,False,,3,0.9285714285714286,elite,elite,5.541219669480046,4.49470804157307,,"arsenal K% 28.0 (elite solo, +5.5 vs lg, +4.5 vs opp K%, opp K% 23.5; slate #3/28 elite); stuff whiff 29.7% (strong), FF 94.1 mph; pitcher style WHIFF (K% 27.8, Contact% 74.4); stuff ceiling (K9 10.1, stuff whiff 29.7%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.0 (≥5.5)",0,trust,6.0,20.0,59.0,5.0,0.0,10.0,.185,.495,33.898305084745765,2,4,2.0,3,12,4.0,2026-04-14 A: 7.0IP 9K; 2025-06-17 A: 1.0IP 2K; 2025-06-16 A: 1.0IP 1K; 2025-05-28 H: 1.0IP 3K; 2025-05-27 H: 1.0IP 1K
5,David Peterson,656849,CHC,L,MIL,MIL@CHC,6:40 PM CT,2026-09-02T23:40:00Z,ok,prior:2026-09-01,5.939797532956685,27,3.0,season_start_est,starter,20.885938206751405,22.45156734557036,5.866662611476558,5.198912195168288,1.8797344386076265,9,9,1.0,27,,27,3.7945948391086244,0.9486487097771561,7.9540545665930775,4.030476441294556,19.604316999999998,79.306723,50.259067300000005,28.497409299999998,7.272727199999999,15.089514000000001,contact_gb,GB% 50.3,low,elev_bb,0.95,,6.666666666666667,11.25,5.333333333333333,7.424746916195856,0.3,19.774011299435028,0.30548545219920475,9.6045197740113,68.36158192090396,neutral,recent,0.953001518306131,patient,0.9673889830508475,0.9843457627118645,elevated,583,1455,"694192,668930,661388,641343,683734,592885,800325,687401,806198",Jackson Chourio; Brice Turang; William Contreras; Jake Bauers; Andrew Vaughn; Christian Yelich; Luis Lara; Joey Ortiz; Cooper Pratt,,22.21462217860648,92.09786885245903,SI,avg,True,L3 K9 11.2,savant,False,,23,0.21428571428571427,soft,avg,-1.6140617932485952,1.1119269073163771,,"arsenal K% 20.9 (avg solo, -1.6 vs lg, +1.1 vs opp K%, opp K% 19.8; slate #23/28 soft); stuff whiff 22.2% (avg), SI 92.1 mph; pitcher style GB/contact (GB% 50.3); stuff ceiling (L3 K9 11.2)",1,,7.0,28.0,140.0,17.0,3.0,27.0,.227,.683,20.0,2,9,4.5,3,15,5.0,2026-06-27 A: 5.2IP 2K; 2025-07-03 H: 6.2IP 4K; 2024-09-29 A: 7.0IP 8K; 2023-06-27 H: 6.0IP 5K; 2023-04-05 A: 4.0IP 5K
6,Griffin Jax,643377,TB,R,NYM,NYM@TB,5:40 PM CT,2026-09-02T22:40:00Z,ok,prior:2026-09-01,4.481481481481482,19,2.111111111111111,season_start_est,starter,27.585050667876246,28.509882021005282,5.776936782896362,5.602290642232899,2.482654560108862,9,9,1.0,19,,19,2.945454719102097,1.3745455355809788,9.818182397006991,3.321757336822974,26.385224,71.196455,45.2282157,34.439834000000005,3.6144578,12.550607,whiff,"K% 26.4, Contact% 71.2",low,elev_hr,1.0,,7.666666666666667,12.42,5.555555555555556,6.184444444444445,0.3,27.7602523659306,0.2112798432884654,7.255520504731861,64.03785488958991,whiff_prone,recent,1.07,neutral,1.0094003154574132,1.0,neutral,880,522,"596019,665742,666182,701807,676724,683146,682626,805999,703492",Francisco Lindor; Juan Soto; Bo Bichette; Carson Benge; Jared Young; Brett Baty; Francisco Alvarez; A.J. Ewing; Nick Morabito,,32.0832100591716,95.45257731958762,SI,elite,True,"L3 K9 12.4, stuff whiff 32.1%",savant+statcast,False,,4,0.8928571428571429,elite,elite,5.085050667876246,-0.17520169805435515,,"arsenal K% 27.6 (elite solo, +5.1 vs lg, -0.2 vs opp K%, opp K% 27.8; slate #4/28 elite); stuff whiff 32.1% (elite), SI 95.5 mph; pitcher style WHIFF (K% 26.4, Contact% 71.2); stuff ceiling (L3 K9 12.4, stuff whiff 32.1%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 5.8 (≥5.5)",0,trust,5.0,6.0,23.0,0.0,0.0,7.0,.318,.893,26.08695652173913,4,5,1.25,1,1,1.0,2025-04-16 H: 1.0IP 1K; 2025-04-15 H: 1.0IP 1K; 2024-07-30 A: 1.0IP 1K; 2023-09-10 H: 1.0IP 2K; 2023-09-08 H: 1.0IP 1K
7,Patrick Sandoval,663776,BOS,L,SEA,SEA@BOS,3:10 PM CT,2026-09-02T20:10:00Z,ok,prior:2026-09-01,4.473498795180723,21,2.3333333333333335,season_avg,starter,23.05901835007181,26.376697116813133,5.30771210497274,5.1539750897200935,2.0753116515064627,9,9,1.0,21,,21,4.4,1.2,9.6,4.333252958291107,23.188406,78.116343,36.5671641,41.0447761,18.1818181,18.382353000000002,fly_popup,"FB% 41.0, IFFB% 18.2",high,"high_bb,elev_hr,elev_xfip",0.9,,6.333333333333333,11.4,5.0,5.666431807228916,0.3,26.50602409638554,0.21389298640712834,9.036144578313253,62.95180722891566,whiff_prone,recent,1.07,neutral,0.9933746987951807,0.994110843373494,mild,236,532,"668227,686527,677594,663728,647304,702284,703155,641487,801126",Randy Arozarena; Dominic Canzone; Julio Rodríguez; Cal Raleigh; Josh Naylor; Cole Young; Lazaro Montes; J.P. Crawford; Brock Rodden,,25.521744979715375,94.0462962962963,SI,avg,True,L3 K9 11.4,statcast+savant,False,,11,0.6428571428571429,avg,strong,0.5590183500718098,-3.4470057463137316,,"arsenal K% 23.1 (strong solo, +0.6 vs lg, -3.4 vs opp K%, opp K% 26.5; slate #11/28 avg); stuff whiff 25.5% (avg), SI 94.0 mph; pitcher style FLY/popup (FB% 41.0, IFFB% 18.2); stuff ceiling (L3 K9 11.4)",1,,9.0,57.0,218.0,13.0,8.0,55.0,.272,.752,26.146788990825687,1,8,8.0,1,4,4.0,2023-09-12 A: 5.0IP 4K; 2023-06-10 H: 5.0IP 8K
8,Cam Schlittler,693645,NYY,R,LAA,NYY@LAA,8:38 PM CT,2026-09-03T01:38:00Z,ok,prior:2026-09-01,5.845238095238095,23,2.5555555555555554,season_avg,starter,20.361462054127287,21.683005643114043,5.30713756623564,4.7818051666511545,1.8325315848714558,9,9,1.0,23,,23,2.309572444974659,0.7698574816582197,11.052953843807297,2.92415331120597,30.875576,73.727545,42.7848101,38.7341772,9.8039215,17.75,whiff,"K% 30.9, Contact% 73.7",clear,,1.0,,6.333333333333333,10.058823529411764,5.666666666666667,6.532913165266106,0.3,21.65242165242165,0.2327576619191627,7.6923076923076925,65.24216524216524,neutral,recent,1.0189815246911496,neutral,1.0054692307692308,1.0,neutral,1619,964,"687263,545361,685133,687093,694208,695681,666139,672724,623168",Zach Neto; Mike Trout; Wade Meckler; Vaughn Grissom; Moisés Ballesteros; Christian Moore; Josh Lowe; Oswald Peraza; Tyler Heineman,,29.029608610567518,98.00262008733624,FF,strong,True,"K9 11.1, L3 K9 10.1, stuff whiff 29.0%",savant+statcast,False,,25,0.14285714285714285,soft,avg,-2.138537945872713,-1.2909595982943642,,"arsenal K% 20.4 (avg solo, -2.1 vs lg, -1.3 vs opp K%, opp K% 21.7; slate #25/28 soft); stuff whiff 29.0% (strong), FF 98.0 mph; pitcher style WHIFF (K% 30.9, Contact% 73.7); stuff ceiling (K9 11.1, L3 K9 10.1, stuff whiff 29.0%)",0,,,,,,,,,,,0,0,,0,0,,
9,Trevor Rogers,669432,BAL,L,COL,BAL@COL,2:10 PM CT,2026-09-02T19:10:00Z,ok,prior:2026-09-01,5.300513382716049,22,2.4444444444444446,season_avg,starter,25.289293532124418,25.754886002310485,5.300054974165197,5.173655813769212,2.2760364178911976,9,9,1.0,22,,22,2.4188863772846343,1.0460049199068688,7.910412206795696,4.153590233993103,20.8981,78.694158,39.0361445,42.8915662,13.483145999999998,15.789474,fly_popup,"FB% 42.9, IFFB% 13.5",clear,,1.0,,6.333333333333333,9.5,6.0,5.594986348422496,0.3,20.987654320987655,0.23541572517536025,11.419753086419753,66.04938271604938,neutral,recent,1.004071994632086,patient,0.95,0.962562962962963,elevated,572,1670,"664983,666160,696100,681198,694249,681393,664954,691182,691728",Jake McCarthy; Mickey Moniak; Hunter Goodman; TJ Rumfield; Cole Carrigg; Connor Norby; Brett Sullivan; Adael Amador; Zac Veen,,23.493280090215944,93.77994157740993,FF,avg,False,,savant+statcast,False,,6,0.8214285714285714,elite,elite,2.789293532124418,4.301639211136763,,"arsenal K% 25.3 (elite solo, +2.8 vs lg, +4.3 vs opp K%, opp K% 21.0; slate #6/28 elite); stuff whiff 23.5% (avg), FF 93.8 mph; pitcher style FLY/popup (FB% 42.9, IFFB% 13.5)",1,,3.0,15.0,68.0,7.0,2.0,9.0,.148,.546,22.058823529411764,1,5,5.0,0,0,,2025-07-26 H: 7.0IP 5K
10,Bubba Chandler,696149,PIT,R,SF,SF@PIT,5:40 PM CT,2026-09-02T22:40:00Z,ok,prior:2026-09-01,4.5713911578947375,20,2.2222222222222223,season_start_est,starter,28.531027774633667,28.35080883352488,5.185991986835426,5.538445416600164,2.56779249971703,9,9,1.0,20,,20,4.671755827221379,0.7557252073446348,8.038168114483843,4.736929320645053,20.56239,79.547597,39.7849462,40.5913978,13.2450331,15.649867,fly_popup,"FB% 40.6, IFFB% 13.2",medium,"high_bb,elev_xfip",0.9,,4.666666666666667,8.59090909090909,4.888888888888889,4.363600650717704,0.3,22.80701754385965,0.2745001984736146,10.23391812865497,63.45029239766082,whiff_prone,recent,1.0367960030131753,patient,0.9588921052631579,0.9767929824561403,elevated,1248,997,"806367,646240,805811,813841,808982,678545,701852,694376,683766",Turner Hill; Rafael Devers; Bryce Eldridge; Jonah Cox; Jung Hoo Lee; Osleivis Basabe; Drew Cavanaugh; Shay Whitcomb; Christian Koss,,22.48193805136532,98.43586654309546,FF,avg,False,,savant+statcast,False,,2,0.9642857142857143,elite,elite,6.031027774633667,5.724010230774017,,"arsenal K% 28.5 (elite solo, +6.0 vs lg, +5.7 vs opp K%, opp K% 22.8; slate #2/28 elite); stuff whiff 22.5% (avg), FF 98.4 mph; pitcher style FLY/popup (FB% 40.6, IFFB% 13.2)",1,,1.0,3.0,21.0,1.0,1.0,5.0,.250,.786,14.285714285714286,0,0,,1,3,3.0,2026-05-10 A: 5.0IP 3K
