rank,pitcher,pitcher_id,pitcher_team,pitch_hand,opponent,game,game_time_ct,game_time_utc,status,lineup_source,projected_ip,projected_bf,times_through_order,outing_source,outing_role,expected_k_pct,expected_whiff_pct,expected_ks,expected_ks_model,expected_ks_1x,lineup_batters,lineup_scored,lineup_coverage,bf_scored,missing_batters,batters_faced_assumed,bb9,hr9,k9,xfip,pitcher_k_pct,pitcher_contact_pct,pitcher_gb_pct,pitcher_fb_pct,pitcher_iffb_pct,pitcher_soft_pct,pitcher_style,pitcher_style_flags,outing_risk,risk_flags,bf_risk_factor,survival_flags,last3_ks,last3_k9,last3_ip,form_ks,form_weight,lineup_k_pct,lineup_avg,lineup_bb_pct,lineup_bip_pct,contact_grade,offense_source,offense_factor,discipline_grade,discipline_ks_factor,discipline_bf_factor,pitch_count_risk,hand_mix_pitches_l,hand_mix_pitches_r,lineup_batter_ids,lineup_batter_names,arsenal_source,stuff_whiff_pct,stuff_fb_velo,stuff_fb_pitch,stuff_grade,spike_risk,spike_flags,stuff_source,soft_contact_profile,profile_flags,arsenal_matchup_rank,arsenal_matchup_pctile,matchup_grade,arsenal_abs_grade,arsenal_vs_league,arsenal_vs_opp,ticket_outlook,ticket_note,under_confirm_n,total_trust,vs_team_games,vs_team_ks,vs_team_pa,vs_team_bb,vs_team_hr,vs_team_hits,vs_team_avg,vs_team_ops,vs_team_k_pct,vs_team_home_g,vs_team_home_ks,vs_team_home_avg_ks,vs_team_away_g,vs_team_away_ks,vs_team_away_avg_ks,vs_team_recent
1,Logan Gilbert,669302,SEA,R,TEX,TEX@SEA,3:10 PM CT,2026-09-10T20:10:00Z,ok,prior:2026-09-09,5.7877804718217565,24,2.6666666666666665,season_avg,starter,26.928801172724572,28.595150129866788,6.560604985362174,6.1589471846683,2.4235921055452114,9,9,1.0,24,,24,2.290909090909091,1.4181818181818182,9.6,3.5396166273590293,26.626324,72.864701,36.6589327,43.8515081,11.6402116,13.242009,whiff,"K% 26.6, Contact% 72.9, FB% 43.9, IFFB% 11.6",low,elev_hr,1.0,,6.333333333333333,11.659090909090908,4.888888888888889,7.497806520314548,0.3,20.18348623853211,0.2582932466648936,9.785932721712538,67.88990825688073,neutral,recent,0.9733441195264372,patient,0.9649399082568808,0.9821688073394496,elevated,1572,1073,"677649,608369,679822,607043,694671,669394,681351,553869,683227",Ezequiel Duran; Corey Seager; Justin Foscue; Brandon Nimmo; Wyatt Langford; Jake Burger; Logan O'Hoppe; Elias Díaz; Cody Freeman,,29.741936944492444,96.3312382739212,FF,strong,True,"L3 K9 11.7, stuff whiff 29.7%",savant+statcast,False,,3,0.8,elite,elite,4.428801172724572,6.745314934192461,,"arsenal K% 26.9 (elite solo, +4.4 vs lg, +6.7 vs opp K%, opp K% 20.2; slate #3/10 elite); stuff whiff 29.7% (strong), FF 96.3 mph; pitcher style WHIFF (K% 26.6, Contact% 72.9, FB% 43.9, IFFB% 11.6); stuff ceiling (L3 K9 11.7, stuff whiff 29.7%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.6 (≥5.5)",0,trust,19.0,113.0,449.0,23.0,10.0,88.0,.209,.606,25.167037861915368,7,52,7.428571428571429,5,24,4.8,2026-07-26 A: 5.2IP 4K; 2026-04-17 H: 5.1IP 7K; 2026-04-06 A: 6.0IP 5K; 2025-08-01 H: 6.0IP 7K; 2025-06-27 A: 5.1IP 7K; 2025-04-13 H: 5.0IP 7K; 2024-09-14 H: 6.0IP 7K; 2024-06-16 H: 8.0IP 9K
2,Jared Jones,683003,PIT,R,CWS,PIT@CWS,6:40 PM CT,2026-09-10T23:40:00Z,ok,prior:2026-09-09,4.55283014930743,20,2.2222222222222223,season_avg,starter,27.226408656541896,30.913168474583554,5.783062586765155,5.600773088640685,2.4503767790887707,9,9,1.0,20,,20,3.2033899340674816,1.372881400314635,10.525424069078868,3.6405539580155386,27.627627999999998,70.9062,38.6473429,43.9613526,14.2857142,15.165877,whiff,"K% 27.6, Contact% 70.9, FB% 44.0, IFFB% 14.3",low,elev_hr,1.0,,6.666666666666667,12.272727272727272,4.888888888888889,6.208404749055585,0.3,26.299694189602448,0.20060605488142225,10.091743119266056,61.7737003058104,whiff_prone,recent,1.07,three_true,0.9901454128440367,0.9838743119266055,elevated,803,509,"803011,643217,808959,545341,695657,695731,671976,805367,691019",Sam Antonacci; Andrew Benintendi; Munetaka Murakami; Randal Grichuk; Colson Montgomery; Braden Montgomery; Tristan Peters; Chase Meidroth; Kyle Teel,,32.04443727572937,98.31144278606966,FF,elite,True,"K9 10.5, L3 K9 12.3, stuff whiff 32.0%",savant+statcast,False,,2,0.9,elite,elite,4.726408656541896,0.9267144669394476,,"arsenal K% 27.2 (elite solo, +4.7 vs lg, +0.9 vs opp K%, opp K% 26.3; slate #2/10 elite); stuff whiff 32.0% (elite), FF 98.3 mph; pitcher style WHIFF (K% 27.6, Contact% 70.9, FB% 44.0, IFFB% 14.3); stuff ceiling (K9 10.5, L3 K9 12.3, stuff whiff 32.0%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 5.8 (≥5.5)",0,trust,,,,,,,,,,0,0,,0,0,,
3,Jacob deGrom,594798,TEX,R,SEA,TEX@SEA,3:10 PM CT,2026-09-10T20:10:00Z,ok,prior:2026-09-09,5.282357023690357,22,2.4444444444444446,season_avg,starter,23.8929336208473,26.75329769717058,5.562838267625584,5.63776716910905,2.1503640258762573,9,9,1.0,22,,22,2.386046596298097,1.1930232981490485,10.92558178304918,3.110347067230103,29.896907,68.597064,36.6847826,42.6630434,10.1910828,13.783783999999999,whiff,"K% 29.9, Contact% 68.6",clear,,1.0,,5.666666666666667,9.18,5.555555555555556,5.3880041641641645,0.3,23.783783783783782,0.24164907106889022,8.91891891891892,65.13513513513513,neutral,recent,1.040101245746291,neutral,0.9944297297297298,0.9950486486486486,mild,1415,965,"641487,668227,686527,663728,677594,647304,621493,702284,642215",J.P. Crawford; Randy Arozarena; Dominic Canzone; Cal Raleigh; Julio Rodríguez; Josh Naylor; Taylor Ward; Cole Young; Weston Wilson,,34.81913206459055,97.33734939759036,FF,elite,True,"K9 10.9, stuff whiff 34.8%",savant+statcast,False,,5,0.6,avg,strong,1.3929336208473018,0.10914983706351933,,"arsenal K% 23.9 (strong solo, +1.4 vs lg, +0.1 vs opp K%, opp K% 23.8; slate #5/10 avg); stuff whiff 34.8% (elite), FF 97.3 mph; pitcher style WHIFF (K% 29.9, Contact% 68.6); stuff ceiling (K9 10.9, stuff whiff 34.8%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 5.6 (≥5.5)",0,trust,10.0,51.0,197.0,15.0,7.0,39.0,.218,.653,25.888324873096447,4,18,4.5,4,16,4.0,2026-07-26 H: 5.0IP 4K; 2026-04-17 A: 4.0IP 3K; 2026-04-06 H: 5.0IP 6K; 2025-08-03 A: 5.0IP 5K; 2025-05-04 H: 5.0IP 3K; 2025-04-11 A: 4.0IP 4K; 2024-09-20 H: 3.0IP 5K; 2024-09-13 A: 3.2IP 4K
4,Zack Wheeler,554430,PHI,R,HOU,HOU@PHI,12:05 PM CT,2026-09-10T17:05:00Z,ok,official,5.680555555555556,23,2.5555555555555554,season_avg,starter,22.22113911764819,24.75032199458301,5.465488442586354,4.916843608456696,1.999902520588337,9,9,1.0,23,,23,2.838630912748338,1.3202934477899246,10.760391599487887,3.12805796509995,29.798903,72.036199,42.433234399999996,37.388724,13.492063400000001,20.178041999999998,whiff,"K% 29.8, Contact% 72.0",low,elev_hr,1.0,,6.333333333333333,10.6875,5.333333333333333,6.745659722222223,0.3,21.802325581395348,0.21933617576932954,7.558139534883721,68.6046511627907,neutral,recent,0.9936485141972025,neutral,1.0066767441860465,1.0,neutral,1370,880,"665161,670541,670623,514888,662139,572233,701358,666211,543877",Jeremy Peña; Yordan Alvarez; Isaac Paredes; Jose Altuve; Daulton Varsho; Christian Walker; Cam Smith; Taylor Trammell; Christian Vázquez,,31.098800000000004,95.19172839506173,FF,elite,True,"K9 10.8, L3 K9 10.7, stuff whiff 31.1%",savant,False,,8,0.3,soft,avg,-0.27886088235181106,0.41881353625284135,,"arsenal K% 22.2 (avg solo, -0.3 vs lg, +0.4 vs opp K%, opp K% 21.8; slate #8/10 soft); stuff whiff 31.1% (elite), FF 95.2 mph; pitcher style WHIFF (K% 29.8, Contact% 72.0); stuff ceiling (K9 10.8, L3 K9 10.7, stuff whiff 31.1%)",0,,3.0,21.0,72.0,6.0,0.0,12.0,.185,.495,29.166666666666668,1,6,6.0,2,15,7.5,2025-06-25 A: 6.0IP 8K; 2024-08-26 H: 6.0IP 6K; 2023-04-29 A: 6.0IP 7K
5,Cristian Javier,664299,HOU,R,PHI,HOU@PHI,12:05 PM CT,2026-09-10T17:05:00Z,ok,official,4.436169259259259,20,2.2222222222222223,season_start_est,starter,22.763528511934744,23.42784238087599,5.269956897892133,4.457315751567515,2.048717566074127,9,9,1.0,20,,20,3.9865773087884695,1.6308725354134648,9.06040297451925,4.83438279070949,22.421525,71.767241,25.0,51.351351300000005,11.8421052,13.422819,fly_popup,"FB% 51.4, IFFB% 11.8",high,"elev_bb,high_hr,high_xfip,exit_hr,exit_xfip_bb",0.893855,"exit_hr,exit_xfip_bb",7.0,14.538461538461538,4.333333333333333,7.166119572649572,0.3,17.682926829268293,0.2363812668784934,8.536585365853659,71.64634146341463,contact_heavy,recent,0.9299999999999999,neutral,0.9978707317073171,1.0,neutral,403,496,"656941,607208,547180,650333,664761,681082,669016,702222,665561",Kyle Schwarber; Trea Turner; Bryce Harper; Luis Arraez; Alec Bohm; Bryson Stott; Brandon Marsh; Justin Crawford; Rafael Marchán,,31.099625491542344,93.20697674418605,FF,elite,True,"L3 K9 14.5, stuff whiff 31.1%",savant+statcast,False,,6,0.5,avg,strong,0.26352851193474436,5.080601682666451,,"arsenal K% 22.8 (strong solo, +0.3 vs lg, +5.1 vs opp K%, opp K% 17.7; slate #6/10 avg); stuff whiff 31.1% (elite), FF 93.2 mph; pitcher style FLY/popup (FB% 51.4, IFFB% 11.8); stuff ceiling (L3 K9 14.5, stuff whiff 31.1%)",2,,1.0,6.0,25.0,1.0,1.0,7.0,.304,.972,24.0,1,6,6.0,0,0,,2023-04-29 H: 5.2IP 6K
6,Max Fried,608331,NYY,L,COL,COL@NYY,6:05 PM CT,2026-09-10T23:05:00Z,ok,prior:2026-09-09,5.627450980392157,22,2.4444444444444446,season_avg,starter,22.416771850728214,25.33689449002785,4.8386557339538125,4.893213487434506,2.0175094665655395,9,9,1.0,22,,22,2.728223069040732,0.2822299726593861,8.184669207122196,3.6317896241588516,23.641303999999998,77.607362,47.3469387,35.9183673,12.5,19.2,balanced,,clear,,1.0,,4.0,7.534883720930233,4.777777777777778,4.711354309165527,0.3,22.424242424242426,0.2467390882713463,7.2727272727272725,67.87878787878788,neutral,recent,0.9998606824776181,neutral,1.0092454545454546,1.0,neutral,341,1090,"664983,694249,681198,696100,666160,691720,664954,681393,691728",Jake McCarthy; Cole Carrigg; TJ Rumfield; Hunter Goodman; Mickey Moniak; Kyle Karros; Brett Sullivan; Connor Norby; Zac Veen,,24.236789580624013,91.93354430379746,FC,avg,False,,savant+statcast,False,,7,0.4,avg,avg,-0.08322814927178612,-0.007470573514211765,,"arsenal K% 22.4 (avg solo, -0.1 vs lg, -0.0 vs opp K%, opp K% 22.4; slate #7/10 avg); stuff whiff 24.2% (avg), FC 91.9 mph",0,,7.0,37.0,161.0,10.0,4.0,37.0,.245,.716,22.981366459627328,0,0,,2,16,8.0,2025-05-24 A: 7.1IP 7K; 2024-08-10 A: 5.0IP 9K
7,Ryan Feltner,663372,COL,R,NYY,COL@NYY,6:05 PM CT,2026-09-10T23:05:00Z,ok,prior:2026-09-09,4.260932857142857,19,2.111111111111111,season_start_est,starter,25.92971883846066,28.790306301867474,4.769570549916301,5.181825588026327,2.3336746954614593,9,9,1.0,19,,19,4.050000096559526,1.6031250382214794,6.834375162944202,4.915357449782883,16.910230000000002,77.906977,42.3188405,40.289855,10.7913669,15.472779000000001,balanced,,high,"high_bb,high_hr,high_xfip,exit_hr,exit_xfip_bb",0.84681,"exit_hr,exit_xfip_bb",4.666666666666667,8.042553191489361,5.222222222222222,3.807642127659574,0.3,24.926686217008797,0.26015097297225986,7.9178885630498534,64.80938416422288,neutral,recent,1.0504080045575215,neutral,1.0034390029325513,1.0,neutral,953,827,"700250,641355,592450,671277,682987,806146,641857,669224,676609",Ben Rice; Cody Bellinger; Aaron Judge; Luis García; Spencer Jones; George Lombard; Ryan McMahon; Austin Wells; José Caballero,,23.044780112083487,94.78641732283465,FF,avg,False,,savant+statcast,True,"K9 6.8, elev_xFIP 4.92",4,0.7,strong,elite,3.4297188384606585,1.0030326214518617,MATCHUP_OK,"soft-contact profile (K9 6.8, elev_xFIP 4.92) but arsenal K% 25.9 (elite solo, +3.4 vs lg, +1.0 vs opp K%, opp K% 24.9; slate #4/10 strong); stuff whiff 23.0% (avg), FF 94.8 mph — O3.5 / thin O4.5 K only; disclose, not a nuke anchor; if skipping Ks, consider pitcher outs when IP/risk holds",0,,,,,,,,,,,0,0,,0,0,,
8,Nick Martinez,607259,TB,R,ATL,TB@ATL,11:15 AM CT,2026-09-10T16:15:00Z,ok,official,5.925925925925926,24,2.6666666666666665,season_avg,starter,20.711586060829312,25.383033821883274,4.555428717202767,4.845417647952005,1.8640427454746382,9,9,1.0,24,,24,1.35,1.06875,5.34375,4.483033683337272,14.774495000000002,83.65897,35.9767891,42.5531914,10.0,15.930902,balanced,,low,elev_xfip,1.0,,4.0,5.8909090909090915,6.111111111111111,3.8787878787878793,0.3,24.610591900311526,0.24077672407790673,6.230529595015576,67.91277258566979,neutral,recent,1.0240020806627663,free_swing,1.0165557632398754,1.0,low,1352,886,"686948,660670,621566,671739,643289,657041,663586,676551,673490",Drake Baldwin; Ronald Acuña Jr.; Matt Olson; Michael Harris II; Mauricio Dubón; Lane Thomas; Austin Riley; Brewer Hicklen; Ha-Seong Kim,,17.43674463937622,92.38633093525179,SI,soft,False,,savant,True,"K9 5.3, soft L3 4.0, elev_xFIP 4.48",9,0.2,soft,avg,-1.7884139391706881,-3.8990058394822142,FILLER,"soft-contact (K9 5.3, soft L3 4.0, elev_xFIP 4.48) + arsenal K% 20.7 (avg solo, -1.8 vs lg, -3.9 vs opp K%, opp K% 24.6; slate #9/10 soft); stuff whiff 17.4% (soft), SI 92.4 mph — FILLER on Ks: pass or O3.5; does not help a K ticket; consider pitcher outs if clear/low risk and projected IP holds",0,,5.0,19.0,104.0,12.0,4.0,18.0,.196,.658,18.26923076923077,1,6,6.0,2,9,4.5,2024-09-09 A: 7.0IP 5K; 2023-04-19 H: 7.0IP 6K; 2023-04-07 A: 4.2IP 4K
9,Martín Pérez,527048,ATL,L,TB,TB@ATL,11:15 AM CT,2026-09-10T16:15:00Z,ok,official,4.984057971014493,21,2.3333333333333335,season_start_est,starter,13.0344014674482,16.774595117811952,3.0127002387823603,2.5416369870803908,1.1730961320703381,9,9,1.0,21,,21,3.8983958909160443,0.9385027144797885,6.7860965508538555,4.35811913261544,18.042226,79.383886,46.005509599999996,31.955922799999996,8.6206896,15.675676,balanced,,medium,"elev_bb,elev_xfip",0.95,,3.6666666666666665,7.425,4.444444444444445,4.111847826086956,0.3,16.184971098265898,0.2475498354510247,8.670520231213873,72.83236994219654,contact_heavy,recent,0.9299999999999999,neutral,0.9966653179190752,1.0,neutral,632,1353,"650490,668723,691406,676356,802415,663611,622761,663743,656775",Yandy Díaz; Ryan Vilade; Junior Caminero; Jonny DeLuca; Chandler Simpson; Nick Madrigal; Jorge Mateo; Nick Fortes; Cedric Mullins,,20.458975712777193,89.29028571428572,SI,soft,False,,savant+statcast,True,"K9 6.8, soft L3 3.7, elev_xFIP 4.36",10,0.1,soft,soft,-9.4655985325518,-3.1505696308176976,UNDER_OK,"soft-contact (K9 6.8, soft L3 3.7, elev_xFIP 4.36) + arsenal K% 13.0 (soft solo, -9.5 vs lg, -3.2 vs opp K%, opp K% 16.2; slate #10/10 soft); stuff whiff 20.5% (soft), SI 89.3 mph; UNDER_OK — 2/2+ confirms (opp contact-heavy BIP, Exp K ≤4.2) — FILLER on K overs (pass/O3.5); under lane preferred when confirms hold; pitcher outs also live if clear/low risk and projected IP holds",2,,20.0,76.0,423.0,33.0,14.0,114.0,.298,.823,17.96690307328605,0,0,,2,6,3.0,2024-08-30 A: 5.0IP 4K; 2023-06-11 A: 3.1IP 2K
10,Hagen Smith,696146,CWS,L,PIT,PIT@CWS,6:40 PM CT,2026-09-10T23:40:00Z,ok,prior:2026-09-09,1.3233309677419356,5,0.5555555555555556,opener_profile,opener_likely,27.54564706101148,29.07326617826618,1.3758273082801695,1.3758273082801695,2.4791082354910334,9,9,1.0,5,,5,5.625000670552334,0.5625000670552334,12.937501542270368,3.0341833944842493,37.096773999999996,65.517241,37.9310344,34.482758600000004,20.0,17.241379000000002,whiff,"K% 37.1, Contact% 65.5",medium,high_bb,0.9,,,,,,,22.311827956989248,0.26824532349523034,9.946236559139784,66.39784946236558,neutral,recent,1.0066322175132894,patient,0.962775806451613,0.9802451612903226,elevated,79,191,"804606,664040,668804,693304,665833,699013,687462,804668,694378",Konnor Griffin; Brandon Lowe; Bryan Reynolds; Nick Gonzales; Oneil Cruz; Esmerlyn Valdez; Spencer Horwitz; Rafael Flores; Jacob Gonzalez,statcast_fallback,34.51081250830938,93.88102189781023,FF,elite,True,"K9 12.9, stuff whiff 34.5%",statcast,False,,1,1.0,elite,elite,5.045647061011479,5.233819104022231,,"arsenal K% 27.5 (elite solo, +5.0 vs lg, +5.2 vs opp K%, opp K% 22.3; slate #1/10 elite); stuff whiff 34.5% (elite), FF 93.9 mph; pitcher style WHIFF (K% 37.1, Contact% 65.5); stuff ceiling (K9 12.9, stuff whiff 34.5%); K-first arm — confirms overs / SPIKE caution on soft unders; also opener_likely — fade full-outing chalk",1,,,,,,,,,,,0,0,,0,0,,
