rank,pitcher,pitcher_id,pitcher_team,pitch_hand,opponent,game,game_time_ct,game_time_utc,status,lineup_source,projected_ip,projected_bf,times_through_order,outing_source,outing_role,expected_k_pct,expected_whiff_pct,expected_ks,expected_ks_model,expected_ks_1x,lineup_batters,lineup_scored,lineup_coverage,bf_scored,missing_batters,batters_faced_assumed,bb9,hr9,k9,xfip,pitcher_k_pct,pitcher_contact_pct,pitcher_gb_pct,pitcher_fb_pct,pitcher_iffb_pct,pitcher_soft_pct,pitcher_style,pitcher_style_flags,outing_risk,risk_flags,bf_risk_factor,survival_flags,last3_ks,last3_k9,last3_ip,form_ks,form_weight,lineup_k_pct,lineup_avg,lineup_bb_pct,lineup_bip_pct,contact_grade,offense_source,offense_factor,discipline_grade,discipline_ks_factor,discipline_bf_factor,pitch_count_risk,hand_mix_pitches_l,hand_mix_pitches_r,lineup_batter_ids,lineup_batter_names,arsenal_source,stuff_whiff_pct,stuff_fb_velo,stuff_fb_pitch,stuff_grade,spike_risk,spike_flags,stuff_source,soft_contact_profile,profile_flags,arsenal_matchup_rank,arsenal_matchup_pctile,matchup_grade,arsenal_abs_grade,arsenal_vs_league,arsenal_vs_opp,ticket_outlook,ticket_note,under_confirm_n,total_trust,vs_team_games,vs_team_ks,vs_team_pa,vs_team_bb,vs_team_hr,vs_team_hits,vs_team_avg,vs_team_ops,vs_team_k_pct,vs_team_home_g,vs_team_home_ks,vs_team_home_avg_ks,vs_team_away_g,vs_team_away_ks,vs_team_away_avg_ks,vs_team_recent
1,Cristopher Sánchez,650911,PHI,L,ATL,ATL@PHI,5:40 PM CT,2026-09-04T22:40:00Z,ok,prior:2026-09-02,6.261904761904762,26,2.888888888888889,season_avg,starter,22.599533741761448,26.35338788199941,6.419650232713213,6.305311470461976,2.03395803675853,9,9,1.0,26,,26,2.001901198757772,0.7186311995540721,10.368821593565896,2.514371187195485,27.823691,69.51952,58.1052631,23.7894736,8.849557500000001,14.613779,whiff,"K% 27.8, Contact% 69.5",clear,,1.0,,7.0,9.610169491525424,6.555555555555556,6.686440677966102,0.3,26.30057803468208,0.27256500696136887,7.803468208092486,64.16184971098266,whiff_prone,recent,1.0675581702249757,neutral,1.0044687861271677,1.0,neutral,562,2111,"686948,660670,621566,645277,671739,669221,573262,663586,673490",Drake Baldwin; Ronald Acuña Jr.; Matt Olson; Ozzie Albies; Michael Harris II; Sean Murphy; Mike Yastrzemski; Austin Riley; Ha-Seong Kim,,31.696184062850733,95.05646551724138,SI,elite,True,"K9 10.4, stuff whiff 31.7%",savant,False,,13,0.625,avg,strong,0.09953374176144791,-3.7010442929206313,,"arsenal K% 22.6 (strong solo, +0.1 vs lg, -3.7 vs opp K%, opp K% 26.3; slate #13/32 avg); stuff whiff 31.7% (elite), SI 95.1 mph; pitcher style WHIFF (K% 27.8, Contact% 69.5); stuff ceiling (K9 10.4, stuff whiff 31.7%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.4 (≥5.5)",0,trust,8.0,50.0,190.0,9.0,5.0,55.0,.309,.801,26.31578947368421,5,39,7.8,2,10,5.0,2026-04-18 H: 6.0IP 8K; 2025-08-30 H: 7.0IP 8K; 2025-05-29 H: 5.2IP 5K; 2024-08-29 H: 5.2IP 8K; 2024-08-22 A: 6.0IP 8K; 2023-09-19 A: 4.0IP 2K; 2023-09-13 H: 7.1IP 10K
2,Jared Jones,683003,PIT,R,LAA,LAA@PIT,5:45 PM CT,2026-09-04T22:45:00Z,ok,prior:2026-09-02,4.541666666666667,20,2.2222222222222223,season_avg,starter,29.822685659215786,31.706863407595115,6.374006844459705,6.54213521333965,2.6840417093294207,9,9,1.0,20,,20,3.3440368142797072,1.4862385841243144,10.279816873526508,3.8309599163000314,26.602564,71.91780800000001,37.755102,44.8979591,13.636363600000001,14.499999999999998,whiff,"K% 26.6, Contact% 71.9, FB% 44.9, IFFB% 13.6",low,elev_hr,1.0,,6.0,11.853658536585364,4.555555555555556,5.9817073170731705,0.3,25.730994152046783,0.21551586414315282,7.60233918128655,62.280701754385966,whiff_prone,recent,1.07,neutral,1.006278947368421,1.0,neutral,770,451,"687263,545361,685133,687093,694208,695681,642350,672724,518595",Zach Neto; Mike Trout; Wade Meckler; Vaughn Grissom; Moisés Ballesteros; Christian Moore; Jose Siri; Oswald Peraza; Travis d'Arnaud,,31.056620198411245,98.28884955752213,FF,elite,True,"K9 10.3, L3 K9 11.9, stuff whiff 31.1%",savant+statcast,False,,1,1.0,elite,elite,7.322685659215786,4.091691507169003,,"arsenal K% 29.8 (elite solo, +7.3 vs lg, +4.1 vs opp K%, opp K% 25.7; slate #1/32 elite); stuff whiff 31.1% (elite), FF 98.3 mph; pitcher style WHIFF (K% 26.6, Contact% 71.9, FB% 44.9, IFFB% 13.6); stuff ceiling (K9 10.3, L3 K9 11.9, stuff whiff 31.1%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.4 (≥5.5)",0,trust,,,,,,,,,,0,0,,0,0,,
3,Logan Gilbert,669302,SEA,R,ATH,ATH@SEA,9:10 PM CT,2026-09-05T02:10:00Z,ok,prior:2026-09-03,5.938271604938272,24,2.6666666666666665,season_avg,starter,27.895913771634604,31.329155092215835,6.200789782910959,6.482962476468918,2.5106322394471143,9,9,1.0,24,,24,2.245322316550727,1.2349272741028998,9.318087613685517,3.594031261022417,26.018808999999997,73.390895,37.1428571,43.8095238,11.9565217,13.583138,whiff,"K% 26.0, Contact% 73.4, FB% 43.8, IFFB% 12.0",low,elev_hr,1.0,,4.666666666666667,8.4,5.0,5.542386831275721,0.3,22.19020172910663,0.29473697224216316,7.492795389048991,68.29971181556196,neutral,recent,0.9816154687550211,neutral,1.007264841498559,1.0,neutral,1514,1032,"703607,680869,671732,641680,643446,683021,661531,675961,691777",Henry Bolte; Zack Gelof; Lawrence Butler; Jonah Heim; Jeff McNeil; Michael Stefanic; Brian Serven; Alika Williams; Max Muncy,,29.208343005377937,96.30255402750491,FF,strong,True,stuff whiff 29.2%,savant+statcast,False,,2,0.96875,elite,elite,5.3959137716346035,5.705712042527974,,"arsenal K% 27.9 (elite solo, +5.4 vs lg, +5.7 vs opp K%, opp K% 22.2; slate #2/32 elite); stuff whiff 29.2% (strong), FF 96.3 mph; pitcher style WHIFF (K% 26.0, Contact% 73.4, FB% 43.8, IFFB% 12.0); stuff ceiling (stuff whiff 29.2%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.2 (≥5.5)",0,trust,16.0,92.0,357.0,15.0,9.0,66.0,.198,.569,25.7703081232493,5,37,7.4,4,26,6.5,2026-05-27 A: 6.0IP 6K; 2026-04-22 H: 4.0IP 3K; 2025-08-24 H: 6.0IP 13K; 2025-03-27 H: 7.0IP 8K; 2024-09-29 H: 5.2IP 7K; 2024-09-02 A: 6.0IP 9K; 2024-06-05 A: 7.0IP 5K; 2023-05-25 H: 8.0IP 6K
4,Shane Drohan,675660,MIL,L,CIN,MIL@CIN,5:10 PM CT,2026-09-04T22:10:00Z,ok,prior:2026-09-02,6.208333333333333,26,2.888888888888889,season_start_est,starter,21.431834218958432,24.95705323050643,6.092131651074247,5.926647700292403,1.928865079706259,9,9,1.0,26,,26,3.0181270273503435,0.8157100073919847,8.972810081311831,3.9077599354319155,23.60515,75.592417,40.259740199999996,39.6103896,8.1967213,13.694268000000001,balanced,,clear,,1.0,,5.333333333333333,9.391304347826088,5.111111111111111,6.478260869565219,0.3,25.268817204301076,0.2504888717510784,7.795698924731183,63.44086021505376,whiff_prone,recent,1.068732620771908,neutral,1.0045387096774194,1.0,neutral,517,1244,"699302,682829,701398,668709,663886,667472,682877,680574,695490",Héctor Rodríguez; Elly De La Cruz; Sal Stewart; JJ Bleday; Tyler Stephenson; Dane Myers; Juan Brito; Matt McLain; Edwin Arroyo,,27.12328222600795,94.88803245436107,FF,strong,False,,savant+statcast,False,,17,0.5,avg,avg,-1.068165781041568,-3.836982985342644,,"arsenal K% 21.4 (avg solo, -1.1 vs lg, -3.8 vs opp K%, opp K% 25.3; slate #17/32 avg); stuff whiff 27.1% (strong), FF 94.9 mph",0,,2.0,12.0,43.0,4.0,1.0,11.0,.282,.759,27.906976744186046,1,7,7.0,1,5,5.0,2026-07-01 H: 5.2IP 7K; 2026-06-24 A: 4.1IP 5K
5,Kade Morris,695034,ATH,R,SEA,ATH@SEA,9:10 PM CT,2026-09-05T02:10:00Z,ok,prior:2026-09-03,5.500066949160322,25,2.7777777777777777,season_shrunk,starter,23.02022223733937,25.199286035497455,6.019105272441927,6.019105272441927,2.0718200013605435,9,9,1.0,25,,25,3.681818341420709,2.454545560947139,6.136363902367847,5.010135509822829,13.333333,83.571429,52.6315789,28.070175400000004,12.5,15.789474,contact_gb,GB% 52.6,high,"elev_bb,high_hr,high_xfip,short_recent_ip,exit_hr,exit_xfip_bb",0.8581007999999999,"short_recent_ip,exit_hr,exit_xfip_bb",4.0,9.0,4.0,,,26.30057803468208,0.23763656324365456,10.404624277456648,61.5606936416185,whiff_prone,recent,1.07,three_true,0.9884245664739885,0.9810583815028902,elevated,150,135,"668227,686527,677594,663728,647304,702284,703155,641487,801126",Randy Arozarena; Dominic Canzone; Julio Rodríguez; Cal Raleigh; Josh Naylor; Cole Young; Lazaro Montes; J.P. Crawford; Brock Rodden,statcast_fallback,21.62818159212356,93.64951456310678,SI,soft,False,,statcast,True,"K9 6.1, soft L3 4.0, elev_xFIP 5.01",9,0.75,strong,strong,0.5202222373393717,-3.2803557973427075,MATCHUP_OK,"soft-contact profile (K9 6.1, soft L3 4.0, elev_xFIP 5.01) but arsenal K% 23.0 (strong solo, +0.5 vs lg, -3.3 vs opp K%, opp K% 26.3; slate #9/32 strong); stuff whiff 21.6% (soft), SI 93.6 mph; pitcher style GB/contact (GB% 52.6) — O3.5 / thin O4.5 K only; disclose, not a nuke anchor; if skipping Ks, consider pitcher outs when IP/risk holds; GB/contact out-getter — soft matchup strengthens under; elite mix alone is not a nuke over without length; THIN total — Exp K 6.0 with STYLE GB (BIP outs); O3.5 / thin O4.5 only, do not nuke the number",1,thin,,,,,,,,,,0,0,,0,0,,
6,Shota Imanaga,684007,CHC,L,MIA,CHC@MIA,6:10 PM CT,2026-09-04T23:10:00Z,ok,prior:2026-09-03,5.155420902288956,21,2.3333333333333335,season_avg,starter,25.17159973668332,26.69677203053216,6.001875900751044,5.514847674439912,2.265443976301499,9,9,1.0,21,,21,2.095343751601792,1.9756098229388328,8.860310721059008,3.9169195250417532,24.025974,72.771475,35.3773584,46.4622641,12.1827411,15.222482000000001,fly_popup,"FB% 46.5, IFFB% 12.2",medium,"high_hr,short_recent_ip,exit_hr",0.9311999999999999,"short_recent_ip,exit_hr",6.0,12.461538461538462,4.333333333333333,7.138275095477016,0.3,23.723723723723722,0.25699630021267444,9.00900900900901,64.56456456456456,neutral,recent,1.0407689429648495,neutral,0.993618918918919,0.9943279279279279,mild,648,1765,"681715,669065,672640,665052,691594,805300,682663,691788,688363",Heriberto Hernandez; Kyle Stowers; Otto Lopez; Griffin Conine; Javier Sanoja; Jakob Marsee; Agustín Ramírez; Joe Mack; Graham Pauley,,28.65686956521739,91.59008016032064,FF,strong,True,"L3 K9 12.5, stuff whiff 28.7%",savant,False,,4,0.90625,elite,elite,2.6715997366833193,1.447876012959597,THIN_TOTAL,"arsenal K% 25.2 (elite solo, +2.7 vs lg, +1.4 vs opp K%, opp K% 23.7; slate #4/32 elite); stuff whiff 28.7% (strong), FF 91.6 mph; pitcher style FLY/popup (FB% 46.5, IFFB% 12.2); stuff ceiling (L3 K9 12.5, stuff whiff 28.7%); THIN total — Exp K 6.0 with STYLE FLY (BIP outs); O3.5 / thin O4.5 only, do not nuke the number; fly/popup out-getter — BIP outs over Ks; same under cue as GB style",1,thin,2.0,8.0,50.0,2.0,3.0,9.0,.188,.616,16.0,1,5,5.0,1,3,3.0,2024-08-24 A: 7.0IP 3K; 2024-04-20 H: 6.0IP 5K
7,Logan Allen,671106,CLE,L,DET,DET@CLE,1:10 PM CT,2026-09-04T18:10:00Z,ok,prior:2026-09-02,5.653160000000001,24,2.6666666666666665,season_shrunk,starter,20.50444387558281,20.034353480829072,5.527495349410393,5.527495349410393,1.8453999488024528,9,9,1.0,24,,24,2.511627962680816,1.8837209720106118,9.41860486005306,4.358271886161139,22.388060000000003,79.83871,45.6521739,43.4782608,5.0,4.3478259999999995,balanced,,high,"high_hr,elev_xfip,short_recent_ip,exit_hr",0.9021,"short_recent_ip,exit_hr",3.0,8.1,3.3333333333333335,,,26.36986301369863,0.17823123982024525,7.534246575342466,62.67123287671233,whiff_prone,recent,1.07,neutral,1.0068917808219178,1.0,neutral,95,168,"805808,701678,690993,682985,680664,814430,703601,807726,656716",Kevin McGonigle; Hao-Yu Lee; Colt Keith; Riley Greene; Eduardo Valencia; Brett Callahan; Max Clark; John Peck; Zach McKinstry,statcast_fallback,22.646330560861887,90.75142857142856,FF,avg,False,,statcast,False,,23,0.3125,soft,avg,-1.9955561244171918,-5.865419138115822,,"arsenal K% 20.5 (avg solo, -2.0 vs lg, -5.9 vs opp K%, opp K% 26.4; slate #23/32 soft); stuff whiff 22.6% (avg), FF 90.8 mph",0,,4.0,14.0,81.0,10.0,5.0,19.0,.268,.907,17.28395061728395,3,12,4.0,1,2,2.0,2025-07-05 H: 6.0IP 5K; 2025-05-25 A: 3.2IP 2K; 2024-05-07 H: 2.1IP 2K; 2023-08-20 H: 6.0IP 5K
8,Chris Sale,519242,ATL,L,PHI,ATL@PHI,5:40 PM CT,2026-09-04T22:40:00Z,ok,prior:2026-09-02,6.0,24,2.6666666666666665,season_avg,starter,19.511424730912772,22.190944171099314,5.293980574771166,4.379155923142482,1.7560282257821496,9,9,1.0,24,,24,1.75,0.5,11.0625,2.7666443281289608,30.729167,72.86956500000001,44.8179271,34.7338935,9.677419299999999,12.813369999999999,whiff,"K% 30.7, Contact% 72.9",clear,,1.0,,8.666666666666666,11.142857142857142,7.0,7.428571428571429,0.3,18.34319526627219,0.24240824534942182,8.579881656804734,71.89349112426035,contact_heavy,recent,0.9299999999999999,neutral,0.9974810650887574,1.0,neutral,543,1737,"656941,607208,547180,650333,681082,669016,702222,592663,650559",Kyle Schwarber; Trea Turner; Bryce Harper; Luis Arraez; Bryson Stott; Brandon Marsh; Justin Crawford; J.T. Realmuto; Bryan De La Cruz,,30.486119820828666,96.10255047821467,FF,elite,True,"K9 11.1, L3 K9 11.1, stuff whiff 30.5%",savant+statcast,False,,25,0.25,soft,soft,-2.988575269087228,1.1682294646405822,SPIKE,"arsenal K% 19.5 (soft solo, -3.0 vs lg, +1.2 vs opp K%, opp K% 18.3; slate #25/32 soft); stuff whiff 30.5% (elite), FF 96.1 mph; pitcher style WHIFF (K% 30.7, Contact% 72.9); SPIKE (K9 11.1, L3 K9 11.1, stuff whiff 30.5%) — no soft U6; prefer U6.5+ or pass — solo SOFT vs lineup but pitcher stuff/K9 can clear 6+; K-first arm — confirms overs / SPIKE caution on soft unders",1,,9.0,70.0,214.0,11.0,5.0,43.0,.219,.657,32.71028037383178,2,14,7.0,5,41,8.2,2026-04-26 H: 6.0IP 9K; 2026-04-18 A: 7.0IP 7K; 2025-08-30 A: 6.0IP 9K; 2025-05-29 A: 6.0IP 8K; 2025-04-08 H: 4.2IP 5K; 2024-03-31 A: 5.1IP 7K; 2023-05-05 A: 6.0IP 10K
9,Foster Griffin,656492,CLE,L,DET,DET@CLE,6:15 PM CT,2026-09-04T23:15:00Z,ok,prior:2026-09-02,5.71604938271605,23,2.5555555555555554,season_avg,starter,21.387222632487884,21.4276554161713,5.224890684504029,5.320611030772951,1.9248500369239097,9,9,1.0,23,,23,2.274298131108068,1.3412527439868094,8.105831800615935,3.8266753838731775,22.063492,79.652605,43.5079726,37.813211800000005,7.8313253,13.513513999999999,balanced,,low,elev_hr,1.0,,4.666666666666667,7.875,5.333333333333333,5.0015432098765435,0.3,26.36986301369863,0.17823123982024525,7.534246575342466,62.67123287671233,whiff_prone,recent,1.07,neutral,1.0068917808219178,1.0,neutral,670,1843,"805808,701678,690993,682985,680664,814430,703601,807726,656716",Kevin McGonigle; Hao-Yu Lee; Colt Keith; Riley Greene; Eduardo Valencia; Brett Callahan; Max Clark; John Peck; Zach McKinstry,,23.055849582172698,88.43608374384237,FC,avg,False,,savant+statcast,False,,18,0.46875,avg,avg,-1.1127773675121162,-4.9826403812107465,,"arsenal K% 21.4 (avg solo, -1.1 vs lg, -5.0 vs opp K%, opp K% 26.4; slate #18/32 avg); stuff whiff 23.1% (avg), FC 88.4 mph",0,,2.0,4.0,27.0,1.0,1.0,4.0,.154,.531,14.814814814814815,0,0,,1,3,3.0,2026-08-12 A: 5.0IP 3K
10,Blake Snell,605483,LAD,L,WSH,WSH@LAD,9:10 PM CT,2026-09-05T02:10:00Z,ok,prior:2026-09-02,4.518357607250756,19,2.111111111111111,season_avg,starter,26.195784863401453,26.485242176516188,5.060483125898842,4.837189934000047,2.357620637706131,9,9,1.0,19,,19,4.153846153846154,0.0,12.461538461538462,3.0420373525183937,33.027522999999995,66.367713,44.067796599999994,35.5932203,23.809523799999997,23.333333,whiff,"K% 33.0, Contact% 66.4",medium,high_bb,0.9,,7.0,11.117647058823529,5.666666666666667,5.581500573662699,0.3,21.148036253776436,0.24180834379926194,11.178247734138973,66.16314199395771,neutral,recent,1.0031340167692178,patient,0.95,0.9654610271903323,elevated,150,294,"695578,694673,686611,682928,665953,695734,691002,660688,683083",James Wood; Abimelec Ortiz; Dylan Crews; CJ Abrams; Andrés Chaparro; Daylen Lile; Yohandy Morales; Keibert Ruiz; Nasim Nuñez,statcast_fallback,36.91345595503014,96.01095890410959,FF,elite,True,"K9 12.5, L3 K9 11.1, stuff whiff 36.9%",statcast,False,,3,0.9375,elite,elite,3.695784863401453,5.0477486096250175,,"arsenal K% 26.2 (elite solo, +3.7 vs lg, +5.0 vs opp K%, opp K% 21.1; slate #3/32 elite); stuff whiff 36.9% (elite), FF 96.0 mph; pitcher style WHIFF (K% 33.0, Contact% 66.4); stuff ceiling (K9 12.5, L3 K9 11.1, stuff whiff 36.9%); K-first arm — confirms overs / SPIKE caution on soft unders",0,,7.0,49.0,152.0,17.0,2.0,27.0,.205,.578,32.23684210526316,1,5,5.0,2,14,7.0,2024-08-07 A: 6.0IP 8K; 2024-04-08 H: 3.0IP 5K; 2023-05-25 A: 5.0IP 6K
